train_loss,train_accuracy,valid_loss,valid_accuracy
0.2015,0.9091,0.2314,0.9097
0.1653,0.9373,0.1417,0.9491
0.1247,0.9523,0.1088,0.9643
0.0965,0.9580,0.0954,0.9674
0.1042,0.9542,0.0684,0.9758
0.0834,0.9642,0.0689,0.9695
0.0719,0.9689,0.0894,0.9758
0.0701,0.9658,0.0744,0.9737
0.0713,0.9686,0.0786,0.9753
0.0680,0.9694,0.0744,0.9722
0.0634,0.9722,0.0692,0.9806
0.0559,0.9768,0.0617,0.9769
0.0566,0.9770,0.1107,0.9701
0.0557,0.9736,0.0638,0.9785
0.0658,0.9691,0.1186,0.9664
0.0716,0.9695,0.0892,0.9716
0.0487,0.9754,0.0616,0.9785
0.0452,0.9787,0.0463,0.9827
0.0369,0.9825,0.0711,0.9690
0.0487,0.9764,0.0565,0.9821
0.0422,0.9807,0.0400,0.9869
0.0395,0.9813,0.0577,0.9753
0.0747,0.9722,0.1203,0.9590
0.0578,0.9739,0.0434,0.9848
0.0317,0.9834,0.0470,0.9837
0.0368,0.9825,0.0548,0.9816
0.0421,0.9797,0.0684,0.9800
0.0373,0.9821,0.0624,0.9800
0.0344,0.9821,0.0729,0.9795
0.0298,0.9852,0.0677,0.9811
0.0280,0.9858,0.0579,0.9869
0.0444,0.9834,0.1157,0.9711
0.0266,0.9866,0.0485,0.9832
0.0350,0.9852,0.0777,0.9811
0.0603,0.9756,0.0589,0.9779
0.0293,0.9855,0.0662,0.9821
0.0227,0.9880,0.0765,0.9795
0.0274,0.9870,0.0604,0.9821
0.0230,0.9847,0.0637,0.9811
0.0197,0.9899,0.0648,0.9842
0.0285,0.9880,0.0656,0.9869
0.0358,0.9851,0.1242,0.9722
0.0440,0.9829,0.0725,0.9743
0.0457,0.9782,0.0534,0.9848
0.0343,0.9824,0.0534,0.9827
0.0243,0.9878,0.0540,0.9832
0.0202,0.9893,0.0635,0.9827
0.0238,0.9883,0.0947,0.9743
0.0245,0.9870,0.0795,0.9774
0.0239,0.9880,0.0816,0.9790
0.0218,0.9903,0.0747,0.9821
0.0125,0.9935,0.0665,0.9832
0.0135,0.9936,0.0551,0.9821
0.0115,0.9935,0.0574,0.9827
0.0105,0.9938,0.0564,0.9827
0.0124,0.9950,0.0578,0.9821
0.0094,0.9950,0.0487,0.9853
0.0095,0.9952,0.0523,0.9842
0.0067,0.9959,0.0468,0.9863
0.0118,0.9953,0.0473,0.9858
0.0070,0.9963,0.0397,0.9884
0.0081,0.9954,0.0498,0.9869
0.0065,0.9962,0.0514,0.9863
0.0071,0.9963,0.0569,0.9842
0.0071,0.9960,0.0665,0.9837
0.0060,0.9967,0.0598,0.9869
0.0056,0.9972,0.0658,0.9863
0.0063,0.9960,0.0532,0.9869
0.0049,0.9972,0.0602,0.9858
0.0064,0.9963,0.0547,0.9863
0.0037,0.9973,0.0554,0.9874
0.0061,0.9969,0.0494,0.9879
0.0070,0.9963,0.0520,0.9884
0.0079,0.9943,0.0446,0.9858
0.0083,0.9953,0.0564,0.9827
0.0070,0.9972,0.0622,0.9832
0.0051,0.9974,0.0650,0.9827
0.0043,0.9974,0.0513,0.9853
0.0035,0.9974,0.0555,0.9848
0.0057,0.9969,0.0563,0.9848
0.0059,0.9969,0.0521,0.9853
0.0033,0.9980,0.0673,0.9821
0.0049,0.9980,0.0588,0.9842
0.0045,0.9973,0.0492,0.9884
0.0049,0.9968,0.0465,0.9874
0.0043,0.9967,0.0487,0.9858
0.0048,0.9977,0.0559,0.9853
0.0037,0.9983,0.0570,0.9858
0.0057,0.9967,0.0608,0.9869
0.0025,0.9987,0.0605,0.9879
0.0051,0.9964,0.0639,0.9869
0.0080,0.9976,0.0483,0.9879
0.0033,0.9985,0.0691,0.9848
0.0053,0.9972,0.0605,0.9874
0.0047,0.9977,0.0429,0.9884
0.0037,0.9980,0.0566,0.9879
0.0043,0.9987,0.0446,0.9890
0.0046,0.9978,0.0434,0.9890
0.0039,0.9976,0.0484,0.9869
0.0069,0.9969,0.0492,0.9884
