train_loss,train_accuracy,valid_loss,valid_accuracy
0.3473,0.8444,0.2006,0.9107
0.2010,0.9190,0.1065,0.9611
0.1480,0.9317,0.1458,0.9333
0.1415,0.9374,0.0936,0.9643
0.1087,0.9521,0.1009,0.9569
0.1170,0.9475,0.0955,0.9538
0.1001,0.9559,0.0707,0.9701
0.0843,0.9602,0.0704,0.9785
0.0826,0.9644,0.0589,0.9753
0.0909,0.9565,0.0840,0.9632
0.0819,0.9643,0.0740,0.9685
0.1096,0.9560,0.0823,0.9643
0.0778,0.9661,0.0809,0.9685
0.0591,0.9712,0.0580,0.9790
0.0826,0.9629,0.0623,0.9716
0.0667,0.9666,0.0577,0.9753
0.0541,0.9759,0.0537,0.9785
0.0773,0.9652,0.0546,0.9753
0.0572,0.9736,0.0766,0.9727
0.0649,0.9728,0.0633,0.9732
0.0544,0.9728,0.0538,0.9758
0.0580,0.9753,0.0605,0.9769
0.0517,0.9772,0.0500,0.9785
0.0574,0.9730,0.0678,0.9711
0.0466,0.9767,0.0427,0.9779
0.0343,0.9830,0.0515,0.9837
0.0370,0.9819,0.0646,0.9737
0.0465,0.9773,0.0581,0.9690
0.0709,0.9693,0.0575,0.9737
0.0284,0.9850,0.0371,0.9853
0.0509,0.9769,0.0438,0.9827
0.0383,0.9830,0.0557,0.9816
0.0509,0.9773,0.0404,0.9842
0.0403,0.9810,0.0476,0.9827
0.0466,0.9759,0.0549,0.9832
0.0433,0.9791,0.0482,0.9790
0.0437,0.9790,0.0492,0.9764
0.0384,0.9815,0.0566,0.9806
0.0344,0.9828,0.0639,0.9732
0.0380,0.9809,0.0547,0.9795
0.0381,0.9828,0.0372,0.9821
0.0240,0.9876,0.0508,0.9743
0.0374,0.9819,0.0428,0.9795
0.0327,0.9856,0.0443,0.9821
0.0349,0.9828,0.0394,0.9858
0.0358,0.9821,0.0690,0.9727
0.0268,0.9881,0.0663,0.9764
0.0452,0.9802,0.0792,0.9685
0.0373,0.9844,0.0497,0.9795
0.0311,0.9851,0.0463,0.9806
0.0196,0.9898,0.0400,0.9837
0.0157,0.9922,0.0432,0.9832
0.0117,0.9941,0.0422,0.9832
0.0129,0.9938,0.0438,0.9832
0.0155,0.9917,0.0403,0.9842
0.0101,0.9952,0.0420,0.9821
0.0091,0.9943,0.0414,0.9848
0.0107,0.9943,0.0446,0.9848
0.0116,0.9938,0.0402,0.9848
0.0094,0.9950,0.0370,0.9863
0.0101,0.9948,0.0428,0.9832
0.0108,0.9927,0.0433,0.9842
0.0070,0.9955,0.0492,0.9842
0.0062,0.9968,0.0436,0.9842
0.0086,0.9959,0.0451,0.9842
0.0099,0.9945,0.0424,0.9848
0.0089,0.9950,0.0493,0.9832
0.0068,0.9963,0.0488,0.9832
0.0075,0.9962,0.0430,0.9853
0.0061,0.9958,0.0519,0.9848
0.0076,0.9960,0.0405,0.9863
0.0074,0.9960,0.0448,0.9853
0.0079,0.9963,0.0412,0.9863
0.0108,0.9955,0.0440,0.9853
0.0077,0.9952,0.0411,0.9879
0.0061,0.9962,0.0493,0.9848
0.0069,0.9964,0.0478,0.9848
0.0092,0.9955,0.0434,0.9853
0.0074,0.9967,0.0436,0.9853
0.0067,0.9958,0.0476,0.9848
0.0061,0.9966,0.0534,0.9842
0.0049,0.9967,0.0520,0.9837
0.0056,0.9977,0.0521,0.9848
0.0099,0.9949,0.0558,0.9863
0.0048,0.9966,0.0475,0.9837
0.0041,0.9982,0.0542,0.9842
0.0077,0.9971,0.0485,0.9853
0.0062,0.9977,0.0513,0.9832
0.0069,0.9959,0.0468,0.9863
0.0041,0.9973,0.0575,0.9837
0.0054,0.9973,0.0429,0.9869
0.0064,0.9972,0.0480,0.9858
0.0042,0.9977,0.0469,0.9863
0.0054,0.9962,0.0464,0.9863
0.0084,0.9964,0.0451,0.9853
0.0055,0.9967,0.0578,0.9853
0.0041,0.9972,0.0531,0.9869
0.0038,0.9982,0.0546,0.9853
0.0049,0.9977,0.0653,0.9848
0.0043,0.9982,0.0542,0.9858
