train_loss,train_accuracy,valid_loss,valid_accuracy
0.3320,0.8565,0.2061,0.9165
0.1858,0.9282,0.1006,0.9590
0.1469,0.9356,0.1072,0.9564
0.1592,0.9389,0.1118,0.9575
0.1330,0.9458,0.1371,0.9354
0.1368,0.9455,0.0866,0.9580
0.1094,0.9526,0.0751,0.9664
0.1080,0.9547,0.0827,0.9648
0.1013,0.9550,0.0652,0.9690
0.1013,0.9592,0.0866,0.9622
0.1104,0.9558,0.0673,0.9716
0.0849,0.9607,0.0683,0.9727
0.0759,0.9675,0.0785,0.9680
0.0825,0.9638,0.0686,0.9737
0.0813,0.9607,0.0627,0.9701
0.0749,0.9680,0.0809,0.9743
0.0740,0.9685,0.0754,0.9727
0.0743,0.9658,0.0700,0.9695
0.0705,0.9705,0.0607,0.9743
0.0702,0.9662,0.1151,0.9543
0.0576,0.9740,0.0569,0.9790
0.0590,0.9728,0.0613,0.9758
0.0597,0.9741,0.0610,0.9753
0.0585,0.9749,0.0877,0.9711
0.0628,0.9694,0.1352,0.9422
0.0574,0.9718,0.0682,0.9732
0.0549,0.9765,0.0686,0.9764
0.0599,0.9719,0.0743,0.9722
0.0715,0.9689,0.0702,0.9785
0.0650,0.9730,0.0633,0.9753
0.0628,0.9753,0.0552,0.9748
0.0530,0.9759,0.0689,0.9737
0.0491,0.9788,0.0788,0.9806
0.0481,0.9773,0.0650,0.9764
0.0510,0.9763,0.0502,0.9785
0.0364,0.9861,0.0445,0.9837
0.0482,0.9783,0.0633,0.9727
0.0445,0.9779,0.0747,0.9769
0.0638,0.9714,0.0829,0.9695
0.0553,0.9759,0.0964,0.9664
0.0530,0.9774,0.0746,0.9758
0.0488,0.9790,0.0908,0.9732
0.0623,0.9758,0.0601,0.9774
0.0464,0.9783,0.0743,0.9743
0.0533,0.9755,0.0643,0.9790
0.0477,0.9795,0.0724,0.9764
0.0377,0.9807,0.0659,0.9748
0.0553,0.9768,0.0599,0.9758
0.0423,0.9767,0.0680,0.9701
0.0487,0.9758,0.0542,0.9806
0.0295,0.9867,0.0522,0.9821
0.0351,0.9858,0.0499,0.9821
0.0253,0.9885,0.0543,0.9827
0.0281,0.9878,0.0515,0.9832
0.0205,0.9930,0.0521,0.9821
0.0240,0.9895,0.0532,0.9842
0.0265,0.9883,0.0532,0.9848
0.0234,0.9878,0.0513,0.9837
0.0305,0.9867,0.0511,0.9837
0.0231,0.9902,0.0566,0.9832
0.0265,0.9902,0.0504,0.9827
0.0281,0.9889,0.0517,0.9848
0.0248,0.9893,0.0500,0.9832
0.0236,0.9907,0.0521,0.9848
0.0264,0.9893,0.0523,0.9848
0.0186,0.9921,0.0565,0.9837
0.0227,0.9901,0.0571,0.9842
0.0179,0.9943,0.0565,0.9842
0.0289,0.9887,0.0499,0.9832
0.0232,0.9915,0.0513,0.9832
0.0201,0.9904,0.0509,0.9848
0.0202,0.9926,0.0514,0.9837
0.0174,0.9935,0.0523,0.9837
0.0214,0.9913,0.0594,0.9821
0.0163,0.9938,0.0546,0.9821
0.0161,0.9941,0.0582,0.9848
0.0129,0.9940,0.0600,0.9848
0.0223,0.9913,0.0579,0.9842
0.0239,0.9889,0.0553,0.9853
0.0218,0.9916,0.0541,0.9832
0.0165,0.9927,0.0497,0.9837
0.0159,0.9922,0.0547,0.9842
0.0214,0.9901,0.0532,0.9863
0.0246,0.9894,0.0509,0.9858
0.0119,0.9948,0.0619,0.9837
0.0174,0.9927,0.0566,0.9858
0.0145,0.9945,0.0558,0.9837
0.0176,0.9932,0.0571,0.9853
0.0212,0.9903,0.0569,0.9842
0.0177,0.9918,0.0570,0.9858
0.0201,0.9917,0.0551,0.9832
0.0222,0.9925,0.0526,0.9837
0.0207,0.9925,0.0605,0.9848
0.0150,0.9943,0.0616,0.9853
0.0160,0.9938,0.0632,0.9837
0.0184,0.9920,0.0582,0.9853
0.0230,0.9903,0.0612,0.9806
0.0123,0.9957,0.0602,0.9853
0.0181,0.9935,0.0590,0.9842
0.0199,0.9932,0.0602,0.9837
