train_loss,train_accuracy,valid_loss,valid_accuracy
0.3470,0.8342,0.1618,0.9386
0.1661,0.9309,0.0930,0.9606
0.1481,0.9370,0.1125,0.9538
0.1229,0.9435,0.1028,0.9632
0.1092,0.9535,0.0816,0.9627
0.1002,0.9558,0.0934,0.9611
0.0883,0.9596,0.0784,0.9606
0.0838,0.9623,0.0557,0.9737
0.0888,0.9614,0.0605,0.9748
0.0908,0.9602,0.0784,0.9743
0.0800,0.9675,0.0758,0.9690
0.0846,0.9626,0.0864,0.9695
0.0624,0.9704,0.0806,0.9669
0.0679,0.9676,0.0968,0.9722
0.0607,0.9700,0.0527,0.9779
0.0801,0.9637,0.1112,0.9548
0.0641,0.9699,0.0352,0.9821
0.0608,0.9728,0.0649,0.9737
0.0647,0.9680,0.0443,0.9853
0.0408,0.9781,0.0518,0.9774
0.0510,0.9744,0.0518,0.9795
0.0606,0.9712,0.0551,0.9774
0.0507,0.9751,0.0440,0.9790
0.0525,0.9737,0.0698,0.9722
0.0586,0.9736,0.0482,0.9769
0.0463,0.9767,0.0501,0.9779
0.0453,0.9807,0.0624,0.9743
0.0492,0.9748,0.0552,0.9764
0.0468,0.9782,0.0877,0.9648
0.0481,0.9783,0.0434,0.9790
0.0404,0.9836,0.0713,0.9695
0.0408,0.9800,0.0524,0.9779
0.0282,0.9853,0.0440,0.9795
0.0413,0.9827,0.0622,0.9716
0.0320,0.9855,0.0606,0.9774
0.0368,0.9820,0.0699,0.9685
0.0325,0.9837,0.0559,0.9816
0.0465,0.9813,0.0436,0.9795
0.0422,0.9792,0.1030,0.9643
0.0387,0.9802,0.0381,0.9848
0.0258,0.9865,0.0507,0.9764
0.0372,0.9821,0.0567,0.9748
0.0307,0.9856,0.0536,0.9800
0.0332,0.9823,0.0486,0.9816
0.0420,0.9777,0.0607,0.9758
0.0328,0.9841,0.0783,0.9748
0.0415,0.9815,0.0577,0.9732
0.0435,0.9801,0.0335,0.9879
0.0308,0.9852,0.0780,0.9701
0.0349,0.9866,0.0491,0.9821
0.0276,0.9875,0.0407,0.9863
0.0131,0.9932,0.0413,0.9858
0.0175,0.9898,0.0405,0.9863
0.0150,0.9931,0.0396,0.9863
0.0146,0.9912,0.0401,0.9858
0.0144,0.9926,0.0398,0.9858
0.0114,0.9946,0.0428,0.9869
0.0121,0.9936,0.0425,0.9848
0.0097,0.9946,0.0439,0.9858
0.0136,0.9918,0.0429,0.9863
0.0125,0.9929,0.0419,0.9858
0.0106,0.9950,0.0457,0.9842
0.0120,0.9946,0.0441,0.9858
0.0075,0.9953,0.0448,0.9848
0.0105,0.9943,0.0412,0.9869
0.0063,0.9967,0.0435,0.9858
0.0101,0.9960,0.0466,0.9832
0.0105,0.9952,0.0406,0.9858
0.0095,0.9954,0.0436,0.9858
0.0109,0.9953,0.0466,0.9832
0.0128,0.9958,0.0394,0.9863
0.0080,0.9960,0.0413,0.9832
0.0077,0.9959,0.0440,0.9837
0.0090,0.9955,0.0420,0.9842
0.0108,0.9952,0.0410,0.9842
0.0063,0.9962,0.0390,0.9848
0.0055,0.9971,0.0430,0.9853
0.0085,0.9959,0.0433,0.9848
0.0048,0.9969,0.0468,0.9853
0.0044,0.9972,0.0424,0.9863
0.0068,0.9968,0.0427,0.9858
0.0101,0.9946,0.0406,0.9858
0.0053,0.9966,0.0437,0.9837
0.0082,0.9945,0.0462,0.9832
0.0084,0.9966,0.0483,0.9816
0.0071,0.9971,0.0444,0.9837
0.0047,0.9978,0.0471,0.9853
0.0042,0.9983,0.0512,0.9832
0.0058,0.9966,0.0497,0.9832
0.0079,0.9950,0.0498,0.9827
0.0047,0.9973,0.0481,0.9837
0.0060,0.9967,0.0566,0.9837
0.0036,0.9977,0.0610,0.9837
0.0068,0.9972,0.0570,0.9842
0.0060,0.9971,0.0494,0.9853
0.0111,0.9955,0.0541,0.9832
0.0048,0.9978,0.0473,0.9853
0.0049,0.9972,0.0537,0.9837
0.0090,0.9963,0.0456,0.9842
0.0072,0.9968,0.0483,0.9848
