train_loss,train_accuracy,valid_loss,valid_accuracy
0.4043,0.8215,0.1487,0.9422
0.2226,0.9004,0.2863,0.9091
0.1751,0.9211,0.1114,0.9496
0.1594,0.9322,0.1006,0.9638
0.1288,0.9449,0.0745,0.9664
0.1315,0.9472,0.0623,0.9701
0.1114,0.9441,0.0666,0.9737
0.1030,0.9594,0.0654,0.9764
0.1119,0.9495,0.0754,0.9701
0.0990,0.9560,0.0679,0.9680
0.0912,0.9598,0.0679,0.9690
0.1073,0.9545,0.0845,0.9617
0.0768,0.9675,0.0532,0.9816
0.0896,0.9589,0.0668,0.9669
0.0927,0.9589,0.0494,0.9827
0.0846,0.9643,0.1118,0.9512
0.0744,0.9675,0.0547,0.9769
0.0892,0.9593,0.0958,0.9559
0.0816,0.9660,0.0805,0.9695
0.0747,0.9663,0.0604,0.9774
0.0686,0.9693,0.0681,0.9706
0.0709,0.9712,0.0639,0.9737
0.0649,0.9704,0.0721,0.9753
0.0669,0.9695,0.0451,0.9827
0.0674,0.9690,0.0425,0.9848
0.0741,0.9700,0.0509,0.9800
0.0743,0.9644,0.0652,0.9706
0.0665,0.9656,0.0751,0.9748
0.0530,0.9767,0.0664,0.9764
0.0638,0.9731,0.0578,0.9790
0.0733,0.9705,0.0520,0.9821
0.0596,0.9686,0.0829,0.9800
0.0538,0.9753,0.0784,0.9779
0.0503,0.9767,0.0538,0.9832
0.0555,0.9748,0.0724,0.9737
0.0595,0.9750,0.0518,0.9832
0.0585,0.9722,0.0568,0.9806
0.0696,0.9691,0.0686,0.9727
0.0472,0.9758,0.0683,0.9774
0.0479,0.9774,0.0727,0.9748
0.0656,0.9725,0.0978,0.9554
0.0546,0.9788,0.0638,0.9774
0.0509,0.9751,0.0681,0.9706
0.0537,0.9755,0.0550,0.9737
0.0530,0.9759,0.0587,0.9779
0.0516,0.9783,0.0583,0.9785
0.0478,0.9783,0.0525,0.9795
0.0535,0.9773,0.0596,0.9800
0.0424,0.9825,0.0635,0.9758
0.0960,0.9637,0.0539,0.9753
0.0429,0.9801,0.0522,0.9790
0.0384,0.9853,0.0516,0.9827
0.0448,0.9793,0.0542,0.9821
0.0335,0.9821,0.0519,0.9821
0.0293,0.9885,0.0537,0.9821
0.0321,0.9836,0.0511,0.9837
0.0246,0.9885,0.0545,0.9821
0.0318,0.9841,0.0526,0.9827
0.0329,0.9851,0.0538,0.9821
0.0342,0.9864,0.0523,0.9795
0.0281,0.9876,0.0494,0.9821
0.0338,0.9847,0.0535,0.9811
0.0286,0.9851,0.0542,0.9806
0.0279,0.9888,0.0557,0.9806
0.0292,0.9890,0.0566,0.9806
0.0338,0.9860,0.0552,0.9800
0.0258,0.9892,0.0571,0.9800
0.0264,0.9888,0.0578,0.9816
0.0313,0.9851,0.0582,0.9821
0.0231,0.9880,0.0592,0.9816
0.0247,0.9892,0.0562,0.9816
0.0262,0.9860,0.0561,0.9821
0.0236,0.9909,0.0537,0.9821
0.0240,0.9895,0.0551,0.9816
0.0256,0.9892,0.0550,0.9821
0.0287,0.9888,0.0538,0.9816
0.0302,0.9870,0.0555,0.9827
0.0286,0.9874,0.0544,0.9806
0.0306,0.9847,0.0547,0.9811
0.0221,0.9912,0.0588,0.9806
0.0271,0.9890,0.0583,0.9806
0.0268,0.9898,0.0594,0.9795
0.0234,0.9913,0.0626,0.9806
0.0285,0.9880,0.0615,0.9790
0.0257,0.9899,0.0590,0.9811
0.0302,0.9885,0.0603,0.9816
0.0298,0.9867,0.0599,0.9827
0.0179,0.9934,0.0642,0.9811
0.0220,0.9922,0.0604,0.9811
0.0190,0.9912,0.0626,0.9816
0.0261,0.9867,0.0609,0.9842
0.0331,0.9885,0.0609,0.9832
0.0241,0.9904,0.0580,0.9806
0.0244,0.9898,0.0580,0.9811
0.0200,0.9925,0.0591,0.9800
0.0275,0.9897,0.0636,0.9816
0.0233,0.9888,0.0642,0.9806
0.0247,0.9889,0.0626,0.9816
0.0198,0.9901,0.0614,0.9821
0.0254,0.9875,0.0626,0.9832
