train_loss,train_accuracy,valid_loss,valid_accuracy
0.2606,0.8957,0.2235,0.9244
0.1445,0.9398,0.1400,0.9543
0.1190,0.9508,0.0982,0.9737
0.1122,0.9501,0.0942,0.9664
0.1461,0.9370,0.1326,0.9564
0.1008,0.9600,0.0800,0.9727
0.0816,0.9606,0.0774,0.9737
0.0834,0.9653,0.0635,0.9732
0.0728,0.9686,0.0716,0.9816
0.0719,0.9681,0.0778,0.9758
0.0553,0.9732,0.0729,0.9774
0.0961,0.9592,0.0848,0.9685
0.0553,0.9750,0.0677,0.9795
0.0866,0.9676,0.0539,0.9806
0.0561,0.9750,0.0611,0.9811
0.0809,0.9679,0.0494,0.9832
0.0587,0.9762,0.0450,0.9832
0.0543,0.9753,0.0832,0.9732
0.0550,0.9774,0.0521,0.9806
0.0530,0.9779,0.0446,0.9832
0.0671,0.9697,0.1350,0.9611
0.0556,0.9740,0.0621,0.9821
0.0504,0.9777,0.0471,0.9779
0.0485,0.9784,0.0569,0.9816
0.0406,0.9821,0.0917,0.9800
0.0580,0.9751,0.0511,0.9848
0.0380,0.9818,0.0538,0.9806
0.0545,0.9749,0.0722,0.9779
0.0655,0.9711,0.0548,0.9811
0.0350,0.9825,0.0505,0.9816
0.0444,0.9815,0.0535,0.9869
0.0449,0.9811,0.0492,0.9848
0.0565,0.9799,0.0686,0.9785
0.0634,0.9762,0.0985,0.9711
0.0391,0.9824,0.0707,0.9785
0.0379,0.9818,0.0611,0.9827
0.0376,0.9805,0.0418,0.9869
0.0485,0.9847,0.0653,0.9800
0.0470,0.9804,0.0558,0.9832
0.0502,0.9787,0.0455,0.9858
0.0323,0.9853,0.0625,0.9827
0.0413,0.9801,0.0860,0.9769
0.0462,0.9815,0.0736,0.9769
0.0305,0.9841,0.0627,0.9785
0.0425,0.9819,0.0473,0.9853
0.0433,0.9833,0.0411,0.9869
0.0338,0.9837,0.0426,0.9806
0.0246,0.9888,0.0524,0.9811
0.0338,0.9832,0.0492,0.9806
0.0339,0.9878,0.0614,0.9795
0.0264,0.9906,0.0340,0.9869
0.0173,0.9911,0.0370,0.9858
0.0130,0.9932,0.0359,0.9863
0.0187,0.9911,0.0383,0.9863
0.0159,0.9935,0.0355,0.9874
0.0198,0.9907,0.0341,0.9863
0.0115,0.9944,0.0320,0.9884
0.0138,0.9925,0.0464,0.9848
0.0174,0.9940,0.0385,0.9853
0.0121,0.9955,0.0350,0.9869
0.0135,0.9929,0.0334,0.9884
0.0133,0.9935,0.0379,0.9874
0.0120,0.9948,0.0375,0.9874
0.0153,0.9918,0.0352,0.9879
0.0091,0.9948,0.0362,0.9874
0.0125,0.9944,0.0398,0.9869
0.0150,0.9922,0.0411,0.9869
0.0122,0.9948,0.0426,0.9874
0.0108,0.9954,0.0342,0.9900
0.0127,0.9953,0.0379,0.9869
0.0100,0.9944,0.0457,0.9863
0.0116,0.9939,0.0471,0.9874
0.0165,0.9946,0.0452,0.9853
0.0107,0.9939,0.0446,0.9858
0.0119,0.9948,0.0497,0.9853
0.0134,0.9949,0.0396,0.9884
0.0088,0.9966,0.0409,0.9890
0.0086,0.9960,0.0479,0.9874
0.0108,0.9963,0.0528,0.9879
0.0095,0.9946,0.0442,0.9905
0.0107,0.9952,0.0368,0.9900
0.0076,0.9967,0.0381,0.9900
0.0099,0.9946,0.0453,0.9869
0.0109,0.9954,0.0377,0.9900
0.0175,0.9938,0.0385,0.9890
0.0114,0.9957,0.0382,0.9895
0.0122,0.9943,0.0396,0.9890
0.0090,0.9955,0.0394,0.9900
0.0103,0.9959,0.0472,0.9874
0.0115,0.9958,0.0431,0.9879
0.0139,0.9918,0.0458,0.9869
0.0088,0.9968,0.0416,0.9879
0.0105,0.9952,0.0448,0.9879
0.0070,0.9974,0.0410,0.9890
0.0129,0.9948,0.0430,0.9869
0.0167,0.9915,0.0353,0.9890
0.0135,0.9954,0.0398,0.9884
0.0115,0.9946,0.0347,0.9895
0.0095,0.9949,0.0457,0.9874
0.0083,0.9964,0.0439,0.9874
