train_loss,train_accuracy,valid_loss,valid_accuracy
0.4155,0.8305,0.2594,0.8971
0.2522,0.8985,0.1134,0.9585
0.1947,0.9171,0.1417,0.9364
0.1598,0.9333,0.0946,0.9606
0.1438,0.9370,0.1031,0.9638
0.1533,0.9327,0.0841,0.9680
0.1325,0.9450,0.0639,0.9722
0.1347,0.9394,0.0905,0.9580
0.1097,0.9532,0.0957,0.9596
0.1115,0.9559,0.0574,0.9769
0.1071,0.9524,0.0677,0.9732
0.1311,0.9448,0.0893,0.9711
0.1172,0.9489,0.0837,0.9716
0.0988,0.9522,0.0477,0.9785
0.0810,0.9656,0.0852,0.9648
0.0742,0.9671,0.0596,0.9727
0.0840,0.9621,0.0526,0.9753
0.0802,0.9694,0.0553,0.9779
0.0764,0.9674,0.0648,0.9727
0.0690,0.9675,0.1141,0.9559
0.0709,0.9702,0.0407,0.9853
0.0570,0.9740,0.0724,0.9695
0.0677,0.9713,0.0470,0.9827
0.0911,0.9602,0.0524,0.9842
0.0515,0.9763,0.0347,0.9837
0.0770,0.9657,0.0522,0.9769
0.0688,0.9723,0.0429,0.9790
0.0474,0.9797,0.0503,0.9716
0.0565,0.9765,0.0630,0.9774
0.0587,0.9727,0.0566,0.9753
0.0636,0.9711,0.0463,0.9779
0.0544,0.9753,0.0393,0.9858
0.0477,0.9796,0.0584,0.9769
0.0550,0.9749,0.0442,0.9816
0.0562,0.9754,0.0444,0.9785
0.0519,0.9768,0.0509,0.9821
0.0618,0.9722,0.0646,0.9727
0.0726,0.9717,0.0493,0.9827
0.0430,0.9807,0.0372,0.9848
0.0545,0.9769,0.0529,0.9811
0.0455,0.9788,0.0391,0.9842
0.0540,0.9772,0.0537,0.9764
0.0487,0.9773,0.0630,0.9690
0.0570,0.9737,0.0421,0.9816
0.0501,0.9787,0.0836,0.9669
0.0614,0.9765,0.0872,0.9706
0.0502,0.9774,0.0386,0.9806
0.0543,0.9750,0.0422,0.9811
0.0512,0.9773,0.0500,0.9795
0.0453,0.9793,0.0476,0.9811
0.0303,0.9871,0.0437,0.9827
0.0294,0.9885,0.0406,0.9832
0.0254,0.9897,0.0413,0.9848
0.0263,0.9875,0.0415,0.9853
0.0274,0.9855,0.0424,0.9837
0.0271,0.9874,0.0392,0.9832
0.0328,0.9861,0.0399,0.9842
0.0204,0.9925,0.0411,0.9848
0.0195,0.9909,0.0398,0.9842
0.0214,0.9908,0.0448,0.9842
0.0225,0.9921,0.0419,0.9853
0.0347,0.9839,0.0424,0.9853
0.0214,0.9912,0.0491,0.9848
0.0234,0.9899,0.0394,0.9842
0.0158,0.9908,0.0390,0.9858
0.0228,0.9889,0.0409,0.9837
0.0225,0.9894,0.0405,0.9842
0.0193,0.9926,0.0374,0.9853
0.0229,0.9904,0.0387,0.9853
0.0213,0.9906,0.0370,0.9848
0.0235,0.9906,0.0430,0.9848
0.0251,0.9917,0.0442,0.9837
0.0151,0.9944,0.0458,0.9853
0.0250,0.9915,0.0482,0.9842
0.0173,0.9926,0.0437,0.9842
0.0195,0.9923,0.0444,0.9869
0.0202,0.9903,0.0436,0.9858
0.0136,0.9944,0.0467,0.9858
0.0131,0.9943,0.0518,0.9848
0.0161,0.9925,0.0503,0.9842
0.0210,0.9934,0.0454,0.9858
0.0195,0.9929,0.0476,0.9848
0.0226,0.9889,0.0425,0.9842
0.0151,0.9940,0.0415,0.9853
0.0186,0.9917,0.0491,0.9848
0.0157,0.9935,0.0451,0.9837
0.0160,0.9943,0.0480,0.9848
0.0127,0.9954,0.0470,0.9842
0.0189,0.9922,0.0437,0.9842
0.0174,0.9918,0.0499,0.9837
0.0235,0.9909,0.0448,0.9853
0.0231,0.9925,0.0524,0.9837
0.0204,0.9901,0.0569,0.9837
0.0136,0.9949,0.0472,0.9842
0.0147,0.9941,0.0475,0.9853
0.0145,0.9938,0.0482,0.9853
0.0166,0.9931,0.0472,0.9853
0.0185,0.9929,0.0467,0.9853
0.0151,0.9938,0.0547,0.9837
0.0142,0.9953,0.0684,0.9837
