train_loss,train_accuracy,valid_loss,valid_accuracy
0.3417,0.8579,0.1345,0.9554
0.1848,0.9234,0.2075,0.8981
0.1552,0.9388,0.0998,0.9580
0.1787,0.9180,0.1014,0.9638
0.1314,0.9450,0.0766,0.9669
0.1253,0.9360,0.0658,0.9706
0.1113,0.9501,0.0775,0.9674
0.1257,0.9481,0.0600,0.9716
0.1072,0.9545,0.1025,0.9643
0.0976,0.9601,0.0802,0.9732
0.0909,0.9583,0.0796,0.9653
0.0935,0.9598,0.0839,0.9669
0.0934,0.9549,0.0538,0.9737
0.0869,0.9615,0.0562,0.9758
0.0998,0.9588,0.0570,0.9769
0.0664,0.9727,0.0910,0.9627
0.0778,0.9651,0.0570,0.9764
0.0810,0.9620,0.0553,0.9800
0.0781,0.9652,0.0546,0.9790
0.0800,0.9682,0.0648,0.9737
0.0698,0.9702,0.0495,0.9795
0.0652,0.9730,0.1095,0.9575
0.0787,0.9658,0.0696,0.9748
0.0665,0.9686,0.0632,0.9758
0.0714,0.9695,0.0581,0.9779
0.0593,0.9714,0.0551,0.9800
0.0520,0.9742,0.0694,0.9764
0.0687,0.9689,0.1157,0.9585
0.0788,0.9657,0.0743,0.9722
0.0602,0.9728,0.0648,0.9785
0.0576,0.9737,0.0674,0.9785
0.0560,0.9755,0.0562,0.9779
0.0463,0.9800,0.0598,0.9795
0.0599,0.9744,0.0538,0.9732
0.0650,0.9732,0.0648,0.9716
0.0490,0.9776,0.0649,0.9758
0.0455,0.9807,0.0669,0.9779
0.0561,0.9756,0.0542,0.9800
0.0603,0.9728,0.0618,0.9722
0.0563,0.9746,0.0636,0.9779
0.0513,0.9759,0.0684,0.9737
0.0451,0.9768,0.0634,0.9753
0.0606,0.9782,0.0896,0.9764
0.0536,0.9772,0.0701,0.9790
0.0540,0.9760,0.0591,0.9769
0.0429,0.9820,0.0603,0.9800
0.0483,0.9777,0.0535,0.9753
0.0426,0.9818,0.0647,0.9769
0.0443,0.9804,0.0596,0.9821
0.0421,0.9811,0.0596,0.9800
0.0343,0.9860,0.0549,0.9795
0.0321,0.9878,0.0542,0.9800
0.0296,0.9876,0.0520,0.9795
0.0287,0.9884,0.0514,0.9811
0.0287,0.9876,0.0504,0.9806
0.0279,0.9875,0.0510,0.9827
0.0351,0.9871,0.0502,0.9827
0.0339,0.9829,0.0518,0.9832
0.0294,0.9890,0.0545,0.9821
0.0264,0.9887,0.0555,0.9790
0.0257,0.9903,0.0603,0.9790
0.0313,0.9866,0.0566,0.9800
0.0266,0.9897,0.0605,0.9795
0.0381,0.9828,0.0592,0.9800
0.0208,0.9912,0.0589,0.9816
0.0305,0.9876,0.0560,0.9790
0.0270,0.9885,0.0599,0.9806
0.0240,0.9893,0.0608,0.9795
0.0279,0.9876,0.0579,0.9800
0.0238,0.9889,0.0670,0.9790
0.0182,0.9923,0.0719,0.9806
0.0298,0.9899,0.0596,0.9800
0.0188,0.9927,0.0638,0.9785
0.0190,0.9922,0.0713,0.9790
0.0188,0.9906,0.0637,0.9795
0.0206,0.9908,0.0651,0.9800
0.0208,0.9915,0.0647,0.9779
0.0232,0.9895,0.0647,0.9795
0.0224,0.9913,0.0622,0.9811
0.0264,0.9897,0.0623,0.9827
0.0231,0.9903,0.0660,0.9806
0.0235,0.9902,0.0641,0.9790
0.0225,0.9916,0.0631,0.9795
0.0216,0.9922,0.0673,0.9800
0.0226,0.9912,0.0669,0.9806
0.0176,0.9923,0.0679,0.9816
0.0239,0.9894,0.0676,0.9821
0.0248,0.9892,0.0591,0.9821
0.0185,0.9923,0.0652,0.9806
0.0233,0.9894,0.0629,0.9816
0.0241,0.9915,0.0625,0.9800
0.0334,0.9842,0.0627,0.9800
0.0150,0.9932,0.0666,0.9811
0.0185,0.9904,0.0617,0.9811
0.0221,0.9903,0.0645,0.9821
0.0266,0.9887,0.0613,0.9827
0.0193,0.9907,0.0592,0.9832
0.0189,0.9909,0.0586,0.9827
0.0188,0.9926,0.0651,0.9827
0.0149,0.9936,0.0628,0.9821
