train_loss,train_accuracy,valid_loss,valid_accuracy
0.2929,0.8592,0.1442,0.9501
0.1848,0.9273,0.1312,0.9496
0.1470,0.9436,0.1089,0.9575
0.1356,0.9452,0.1234,0.9501
0.1163,0.9517,0.1084,0.9533
0.1066,0.9540,0.0861,0.9638
0.1052,0.9556,0.0768,0.9732
0.0857,0.9610,0.0683,0.9711
0.0945,0.9644,0.0712,0.9727
0.0974,0.9609,0.1064,0.9648
0.0846,0.9602,0.0775,0.9669
0.0725,0.9681,0.0645,0.9748
0.0623,0.9708,0.0857,0.9653
0.0584,0.9728,0.0664,0.9706
0.0754,0.9690,0.0713,0.9743
0.0653,0.9672,0.0538,0.9764
0.0605,0.9725,0.0711,0.9727
0.0666,0.9717,0.1076,0.9590
0.0602,0.9714,0.0793,0.9706
0.0645,0.9728,0.0499,0.9790
0.0489,0.9764,0.0563,0.9790
0.0484,0.9763,0.0544,0.9785
0.0482,0.9742,0.0597,0.9779
0.0580,0.9741,0.0612,0.9727
0.0463,0.9806,0.0736,0.9758
0.0471,0.9791,0.0842,0.9627
0.0466,0.9768,0.0599,0.9769
0.0448,0.9807,0.0939,0.9674
0.0418,0.9790,0.0642,0.9774
0.0382,0.9836,0.0644,0.9716
0.0458,0.9792,0.0771,0.9674
0.0590,0.9754,0.0688,0.9737
0.0348,0.9829,0.0672,0.9732
0.0419,0.9799,0.0500,0.9827
0.0328,0.9853,0.0742,0.9737
0.0377,0.9821,0.1064,0.9706
0.0406,0.9820,0.0602,0.9806
0.0398,0.9807,0.0592,0.9800
0.0494,0.9764,0.0572,0.9764
0.0319,0.9846,0.0737,0.9785
0.0328,0.9856,0.0674,0.9748
0.0362,0.9824,0.0608,0.9753
0.0324,0.9856,0.0490,0.9837
0.0351,0.9829,0.0554,0.9816
0.0386,0.9827,0.0629,0.9743
0.0314,0.9846,0.0621,0.9795
0.0306,0.9844,0.0526,0.9827
0.0304,0.9855,0.0837,0.9737
0.0254,0.9878,0.0558,0.9827
0.0234,0.9881,0.0476,0.9806
0.0170,0.9911,0.0481,0.9842
0.0117,0.9936,0.0456,0.9848
0.0150,0.9927,0.0454,0.9853
0.0124,0.9938,0.0481,0.9837
0.0124,0.9921,0.0490,0.9848
0.0105,0.9940,0.0504,0.9853
0.0088,0.9955,0.0510,0.9853
0.0117,0.9931,0.0542,0.9821
0.0091,0.9948,0.0579,0.9848
0.0152,0.9915,0.0514,0.9837
0.0107,0.9943,0.0571,0.9837
0.0126,0.9917,0.0521,0.9848
0.0157,0.9935,0.0496,0.9853
0.0094,0.9946,0.0517,0.9858
0.0102,0.9940,0.0533,0.9858
0.0110,0.9943,0.0576,0.9837
0.0095,0.9949,0.0601,0.9832
0.0105,0.9945,0.0578,0.9853
0.0107,0.9943,0.0580,0.9842
0.0111,0.9952,0.0577,0.9821
0.0082,0.9954,0.0537,0.9853
0.0086,0.9964,0.0555,0.9858
0.0131,0.9948,0.0556,0.9848
0.0068,0.9964,0.0586,0.9858
0.0071,0.9959,0.0623,0.9853
0.0103,0.9948,0.0668,0.9832
0.0097,0.9949,0.0637,0.9842
0.0090,0.9953,0.0640,0.9842
0.0070,0.9960,0.0647,0.9832
0.0062,0.9960,0.0648,0.9837
0.0085,0.9967,0.0616,0.9842
0.0105,0.9953,0.0584,0.9837
0.0080,0.9955,0.0611,0.9827
0.0100,0.9955,0.0607,0.9842
0.0066,0.9964,0.0646,0.9837
0.0088,0.9957,0.0631,0.9842
0.0052,0.9971,0.0671,0.9842
0.0092,0.9959,0.0638,0.9853
0.0045,0.9978,0.0656,0.9853
0.0062,0.9964,0.0620,0.9848
0.0061,0.9971,0.0628,0.9853
0.0082,0.9964,0.0599,0.9837
0.0052,0.9972,0.0635,0.9853
0.0054,0.9969,0.0662,0.9853
0.0063,0.9973,0.0780,0.9858
0.0073,0.9959,0.0709,0.9858
0.0059,0.9973,0.0681,0.9848
0.0080,0.9957,0.0624,0.9858
0.0054,0.9972,0.0609,0.9858
0.0090,0.9963,0.0626,0.9853
