train_loss,train_accuracy,valid_loss,valid_accuracy
0.2484,0.8949,0.1562,0.9349
0.1515,0.9410,0.0994,0.9711
0.1377,0.9476,0.1312,0.9512
0.0951,0.9609,0.0791,0.9716
0.1132,0.9505,0.0722,0.9774
0.1013,0.9503,0.0718,0.9748
0.0748,0.9662,0.0802,0.9800
0.0859,0.9630,0.1031,0.9659
0.0880,0.9648,0.1141,0.9585
0.0831,0.9667,0.0607,0.9737
0.0781,0.9649,0.0650,0.9774
0.0672,0.9675,0.0743,0.9753
0.0687,0.9685,0.0691,0.9806
0.0811,0.9684,0.0573,0.9779
0.0920,0.9631,0.0733,0.9706
0.0568,0.9749,0.0579,0.9785
0.0562,0.9758,0.0645,0.9821
0.0473,0.9776,0.0669,0.9816
0.0462,0.9765,0.0580,0.9827
0.0541,0.9755,0.0796,0.9753
0.0623,0.9730,0.0943,0.9748
0.0574,0.9750,0.0664,0.9795
0.0527,0.9742,0.0408,0.9863
0.0388,0.9802,0.0536,0.9816
0.0410,0.9796,0.0556,0.9816
0.0501,0.9787,0.0530,0.9800
0.0875,0.9653,0.0540,0.9811
0.0563,0.9746,0.0670,0.9795
0.0419,0.9814,0.0841,0.9748
0.0434,0.9799,0.0678,0.9737
0.0538,0.9801,0.1087,0.9743
0.0583,0.9774,0.0535,0.9800
0.0463,0.9810,0.0594,0.9764
0.0433,0.9824,0.0832,0.9727
0.0344,0.9851,0.0750,0.9827
0.0442,0.9802,0.0416,0.9832
0.0528,0.9791,0.0673,0.9764
0.0564,0.9783,0.0659,0.9764
0.0449,0.9830,0.0590,0.9795
0.0392,0.9832,0.0643,0.9774
0.0393,0.9832,0.0705,0.9832
0.0320,0.9838,0.0523,0.9795
0.0265,0.9901,0.0581,0.9790
0.0321,0.9834,0.0593,0.9816
0.0366,0.9843,0.0710,0.9779
0.0405,0.9816,0.0422,0.9806
0.0757,0.9730,0.0544,0.9785
0.0596,0.9762,0.0460,0.9806
0.0319,0.9866,0.0418,0.9853
0.0344,0.9864,0.0513,0.9800
0.0272,0.9875,0.0395,0.9853
0.0180,0.9929,0.0366,0.9853
0.0176,0.9915,0.0377,0.9848
0.0177,0.9912,0.0369,0.9869
0.0168,0.9920,0.0491,0.9842
0.0138,0.9927,0.0394,0.9863
0.0146,0.9929,0.0327,0.9879
0.0191,0.9901,0.0334,0.9874
0.0160,0.9912,0.0347,0.9869
0.0128,0.9936,0.0309,0.9895
0.0137,0.9934,0.0351,0.9869
0.0089,0.9959,0.0345,0.9869
0.0179,0.9936,0.0351,0.9869
0.0164,0.9932,0.0428,0.9858
0.0105,0.9948,0.0332,0.9884
0.0150,0.9932,0.0429,0.9863
0.0106,0.9940,0.0332,0.9895
0.0128,0.9934,0.0348,0.9874
0.0092,0.9950,0.0395,0.9869
0.0127,0.9934,0.0333,0.9884
0.0092,0.9945,0.0374,0.9895
0.0120,0.9946,0.0374,0.9874
0.0147,0.9926,0.0363,0.9895
0.0119,0.9938,0.0382,0.9879
0.0135,0.9944,0.0408,0.9890
0.0148,0.9943,0.0323,0.9900
0.0102,0.9948,0.0342,0.9890
0.0096,0.9953,0.0455,0.9869
0.0119,0.9949,0.0326,0.9890
0.0054,0.9974,0.0368,0.9879
0.0089,0.9959,0.0382,0.9869
0.0088,0.9959,0.0320,0.9890
0.0090,0.9966,0.0380,0.9863
0.0082,0.9958,0.0357,0.9890
0.0057,0.9967,0.0403,0.9890
0.0077,0.9963,0.0402,0.9879
0.0119,0.9944,0.0405,0.9874
0.0078,0.9963,0.0419,0.9874
0.0099,0.9955,0.0357,0.9884
0.0079,0.9971,0.0395,0.9879
0.0089,0.9955,0.0388,0.9879
0.0064,0.9968,0.0418,0.9900
0.0090,0.9955,0.0520,0.9884
0.0086,0.9955,0.0441,0.9884
0.0093,0.9954,0.0501,0.9874
0.0061,0.9973,0.0520,0.9874
0.0087,0.9972,0.0499,0.9879
0.0070,0.9962,0.0457,0.9879
0.0128,0.9940,0.0589,0.9874
0.0093,0.9962,0.0419,0.9874
