train_loss,train_accuracy,valid_loss,valid_accuracy
0.2472,0.8938,0.1008,0.9585
0.1324,0.9422,0.0975,0.9632
0.1297,0.9420,0.0872,0.9727
0.1319,0.9486,0.1121,0.9601
0.1287,0.9444,0.1237,0.9559
0.1123,0.9533,0.0636,0.9779
0.0904,0.9603,0.0810,0.9680
0.0840,0.9623,0.0588,0.9795
0.0881,0.9635,0.0730,0.9737
0.0763,0.9660,0.0668,0.9732
0.0690,0.9698,0.1290,0.9601
0.0754,0.9689,0.0780,0.9732
0.0855,0.9647,0.0766,0.9690
0.0831,0.9661,0.0780,0.9727
0.0696,0.9700,0.0713,0.9774
0.0855,0.9628,0.0680,0.9732
0.0655,0.9713,0.0478,0.9800
0.0511,0.9719,0.0744,0.9774
0.0606,0.9739,0.0689,0.9764
0.0462,0.9769,0.1229,0.9716
0.0742,0.9617,0.0954,0.9753
0.0787,0.9661,0.1018,0.9716
0.0509,0.9776,0.0512,0.9821
0.0898,0.9642,0.0816,0.9664
0.0451,0.9768,0.0926,0.9753
0.0491,0.9773,0.0520,0.9827
0.0583,0.9746,0.0480,0.9821
0.0349,0.9824,0.0560,0.9806
0.0542,0.9768,0.0836,0.9764
0.0507,0.9801,0.0559,0.9806
0.0455,0.9810,0.0623,0.9737
0.0467,0.9816,0.0623,0.9743
0.0551,0.9745,0.0760,0.9753
0.0471,0.9788,0.0565,0.9832
0.0450,0.9810,0.0580,0.9806
0.0413,0.9807,0.0950,0.9627
0.0693,0.9708,0.0965,0.9737
0.0441,0.9793,0.0460,0.9827
0.0376,0.9818,0.0505,0.9785
0.0330,0.9841,0.0800,0.9748
0.0444,0.9791,0.0696,0.9748
0.0348,0.9825,0.0573,0.9769
0.0343,0.9846,0.0445,0.9816
0.0518,0.9795,0.0795,0.9727
0.0386,0.9827,0.0647,0.9748
0.0355,0.9836,0.1341,0.9674
0.0551,0.9753,0.0476,0.9811
0.0356,0.9838,0.0441,0.9848
0.0311,0.9846,0.0634,0.9779
0.0364,0.9829,0.0711,0.9774
0.0319,0.9865,0.0559,0.9827
0.0306,0.9846,0.0457,0.9853
0.0228,0.9884,0.0498,0.9842
0.0170,0.9908,0.0518,0.9842
0.0213,0.9906,0.0517,0.9837
0.0207,0.9889,0.0490,0.9863
0.0177,0.9906,0.0444,0.9858
0.0198,0.9902,0.0525,0.9853
0.0162,0.9922,0.0448,0.9863
0.0169,0.9901,0.0443,0.9863
0.0212,0.9887,0.0481,0.9858
0.0157,0.9918,0.0502,0.9848
0.0170,0.9912,0.0442,0.9869
0.0133,0.9917,0.0548,0.9853
0.0199,0.9897,0.0449,0.9879
0.0131,0.9939,0.0480,0.9869
0.0157,0.9918,0.0535,0.9842
0.0163,0.9931,0.0474,0.9848
0.0163,0.9915,0.0503,0.9837
0.0200,0.9895,0.0512,0.9848
0.0148,0.9941,0.0544,0.9837
0.0148,0.9916,0.0536,0.9842
0.0092,0.9950,0.0531,0.9837
0.0132,0.9929,0.0529,0.9848
0.0146,0.9929,0.0485,0.9842
0.0132,0.9935,0.0558,0.9832
0.0116,0.9950,0.0728,0.9800
0.0136,0.9929,0.0571,0.9858
0.0146,0.9935,0.0537,0.9869
0.0079,0.9952,0.0599,0.9869
0.0160,0.9925,0.0446,0.9879
0.0126,0.9944,0.0472,0.9863
0.0138,0.9927,0.0536,0.9853
0.0093,0.9950,0.0471,0.9874
0.0153,0.9931,0.0485,0.9869
0.0107,0.9945,0.0573,0.9848
0.0131,0.9941,0.0516,0.9863
0.0123,0.9949,0.0486,0.9874
0.0149,0.9917,0.0515,0.9874
0.0093,0.9959,0.0519,0.9879
0.0111,0.9945,0.0454,0.9863
0.0095,0.9953,0.0507,0.9853
0.0099,0.9953,0.0519,0.9869
0.0092,0.9946,0.0515,0.9869
0.0143,0.9943,0.0501,0.9869
0.0105,0.9953,0.0471,0.9879
0.0089,0.9949,0.0518,0.9858
0.0071,0.9953,0.0489,0.9890
0.0086,0.9944,0.0549,0.9874
0.0124,0.9962,0.0401,0.9900
