train_loss,train_accuracy,valid_loss,valid_accuracy
0.1995,0.9165,0.1316,0.9543
0.1224,0.9473,0.0976,0.9601
0.0756,0.9651,0.1018,0.9601
0.0841,0.9617,0.0921,0.9632
0.0792,0.9666,0.1007,0.9695
0.0920,0.9620,0.0692,0.9732
0.0463,0.9759,0.0651,0.9711
0.1068,0.9608,0.0709,0.9732
0.0774,0.9669,0.0710,0.9716
0.0488,0.9744,0.0654,0.9785
0.0375,0.9817,0.0605,0.9753
0.0319,0.9826,0.0876,0.9706
0.0466,0.9786,0.0550,0.9753
0.0393,0.9803,0.0600,0.9774
0.0335,0.9828,0.0736,0.9743
0.0468,0.9790,0.0768,0.9716
0.0575,0.9763,0.0972,0.9711
0.0488,0.9799,0.0560,0.9848
0.0306,0.9823,0.0669,0.9748
0.0290,0.9856,0.0348,0.9863
0.0531,0.9794,0.0805,0.9769
0.0263,0.9861,0.0492,0.9832
0.0192,0.9890,0.0530,0.9832
0.0344,0.9827,0.0725,0.9769
0.0293,0.9868,0.0541,0.9800
0.0253,0.9866,0.0724,0.9779
0.0288,0.9866,0.0685,0.9743
0.0218,0.9898,0.0556,0.9790
0.0273,0.9869,0.0506,0.9842
0.0177,0.9912,0.0640,0.9848
0.0204,0.9885,0.1048,0.9711
0.0304,0.9846,0.0680,0.9785
0.0341,0.9864,0.0885,0.9753
0.0309,0.9843,0.0717,0.9706
0.0499,0.9840,0.0712,0.9743
0.0409,0.9828,0.0577,0.9785
0.0191,0.9898,0.0607,0.9821
0.0213,0.9908,0.0612,0.9785
0.0185,0.9912,0.0891,0.9779
0.0117,0.9924,0.0801,0.9837
0.0237,0.9876,0.0781,0.9769
0.0262,0.9890,0.0765,0.9722
0.0183,0.9907,0.0562,0.9827
0.0117,0.9936,0.0663,0.9816
0.0240,0.9887,0.0708,0.9769
0.0418,0.9813,0.0543,0.9806
0.0239,0.9903,0.0905,0.9701
0.0235,0.9902,0.0929,0.9737
0.0091,0.9947,0.0737,0.9748
0.0331,0.9869,0.1013,0.9732
0.0170,0.9922,0.0653,0.9785
0.0094,0.9952,0.0659,0.9800
0.0068,0.9964,0.0680,0.9795
0.0063,0.9962,0.0692,0.9811
0.0062,0.9961,0.0718,0.9790
0.0050,0.9966,0.0672,0.9806
0.0045,0.9971,0.0734,0.9800
0.0042,0.9977,0.0734,0.9795
0.0037,0.9975,0.0679,0.9811
0.0044,0.9976,0.0730,0.9800
0.0066,0.9966,0.0798,0.9790
0.0035,0.9977,0.0693,0.9785
0.0030,0.9980,0.0793,0.9800
0.0024,0.9985,0.0806,0.9811
0.0029,0.9989,0.0837,0.9821
0.0033,0.9972,0.0852,0.9800
0.0028,0.9985,0.0820,0.9811
0.0045,0.9968,0.0786,0.9816
0.0032,0.9983,0.0793,0.9816
0.0038,0.9975,0.0768,0.9811
0.0028,0.9983,0.0844,0.9816
0.0020,0.9987,0.0818,0.9806
0.0053,0.9967,0.0744,0.9811
0.0033,0.9983,0.0826,0.9795
0.0024,0.9982,0.0804,0.9800
0.0020,0.9989,0.0820,0.9800
0.0022,0.9985,0.0798,0.9821
0.0015,0.9990,0.0781,0.9837
0.0025,0.9981,0.0796,0.9837
0.0035,0.9978,0.0756,0.9832
0.0017,0.9986,0.0712,0.9837
0.0020,0.9983,0.0844,0.9827
0.0016,0.9991,0.0958,0.9816
0.0019,0.9986,0.0858,0.9827
0.0023,0.9991,0.1014,0.9806
0.0017,0.9989,0.0772,0.9853
0.0011,0.9994,0.0852,0.9848
0.0016,0.9994,0.0925,0.9827
0.0056,0.9983,0.0900,0.9821
0.0017,0.9989,0.0953,0.9816
0.0013,0.9990,0.0851,0.9842
0.0021,0.9982,0.0807,0.9853
0.0005,0.9996,0.0863,0.9837
0.0008,0.9995,0.0888,0.9837
0.0010,0.9995,0.0957,0.9811
0.0013,0.9989,0.0961,0.9827
0.0012,0.9992,0.0926,0.9832
0.0025,0.9986,0.1006,0.9837
0.0013,0.9995,0.0902,0.9811
0.0012,0.9990,0.0901,0.9827
