train_loss,train_accuracy,valid_loss,valid_accuracy
0.4037,0.8013,0.2587,0.8866
0.2294,0.9004,0.1179,0.9548
0.1741,0.9280,0.1426,0.9501
0.1951,0.9135,0.1066,0.9543
0.1472,0.9310,0.0845,0.9643
0.1105,0.9435,0.0836,0.9669
0.1374,0.9314,0.1230,0.9527
0.1259,0.9494,0.0899,0.9554
0.1004,0.9578,0.0547,0.9816
0.0994,0.9579,0.0511,0.9800
0.0972,0.9564,0.0607,0.9769
0.0912,0.9652,0.1303,0.9611
0.1068,0.9574,0.0498,0.9753
0.0826,0.9609,0.0725,0.9743
0.0866,0.9639,0.0869,0.9701
0.0900,0.9594,0.0687,0.9743
0.0822,0.9639,0.0405,0.9821
0.0808,0.9651,0.0459,0.9832
0.0687,0.9711,0.0429,0.9816
0.0937,0.9584,0.0405,0.9827
0.0782,0.9649,0.0500,0.9816
0.0773,0.9652,0.0402,0.9853
0.0740,0.9688,0.0443,0.9795
0.0752,0.9717,0.0466,0.9779
0.0660,0.9708,0.0604,0.9753
0.0755,0.9661,0.0657,0.9800
0.0673,0.9703,0.0530,0.9769
0.0622,0.9712,0.0518,0.9785
0.0518,0.9762,0.0757,0.9743
0.0648,0.9719,0.0535,0.9790
0.0796,0.9654,0.1138,0.9533
0.0694,0.9689,0.0476,0.9758
0.0615,0.9717,0.0674,0.9711
0.0613,0.9722,0.0428,0.9821
0.0432,0.9786,0.0457,0.9785
0.0553,0.9782,0.0616,0.9795
0.0639,0.9713,0.0453,0.9769
0.0596,0.9760,0.0551,0.9811
0.0504,0.9751,0.0516,0.9732
0.0602,0.9737,0.0423,0.9827
0.0412,0.9824,0.0416,0.9800
0.0459,0.9799,0.0429,0.9816
0.0542,0.9748,0.0507,0.9821
0.0464,0.9736,0.0468,0.9821
0.0401,0.9813,0.0475,0.9816
0.0583,0.9735,0.0419,0.9816
0.0433,0.9814,0.0540,0.9800
0.0458,0.9783,0.0377,0.9827
0.0412,0.9810,0.0406,0.9837
0.0527,0.9755,0.0656,0.9727
0.0406,0.9828,0.0418,0.9863
0.0260,0.9874,0.0397,0.9858
0.0251,0.9894,0.0412,0.9842
0.0242,0.9912,0.0393,0.9853
0.0255,0.9881,0.0398,0.9863
0.0284,0.9865,0.0457,0.9863
0.0258,0.9885,0.0449,0.9863
0.0261,0.9872,0.0435,0.9853
0.0222,0.9915,0.0474,0.9837
0.0242,0.9913,0.0444,0.9863
0.0171,0.9925,0.0468,0.9858
0.0236,0.9901,0.0493,0.9832
0.0251,0.9889,0.0471,0.9853
0.0204,0.9906,0.0499,0.9858
0.0159,0.9930,0.0494,0.9853
0.0194,0.9915,0.0506,0.9832
0.0151,0.9929,0.0517,0.9853
0.0159,0.9925,0.0468,0.9879
0.0149,0.9922,0.0537,0.9863
0.0227,0.9921,0.0456,0.9858
0.0179,0.9931,0.0447,0.9858
0.0187,0.9912,0.0465,0.9863
0.0200,0.9925,0.0459,0.9858
0.0207,0.9920,0.0481,0.9848
0.0257,0.9908,0.0509,0.9821
0.0162,0.9926,0.0532,0.9832
0.0208,0.9916,0.0525,0.9821
0.0184,0.9907,0.0503,0.9837
0.0126,0.9927,0.0564,0.9842
0.0184,0.9907,0.0540,0.9848
0.0187,0.9908,0.0528,0.9848
0.0203,0.9913,0.0522,0.9837
0.0169,0.9920,0.0523,0.9837
0.0262,0.9884,0.0557,0.9853
0.0192,0.9944,0.0564,0.9827
0.0186,0.9902,0.0602,0.9816
0.0178,0.9935,0.0630,0.9827
0.0157,0.9941,0.0613,0.9827
0.0177,0.9929,0.0590,0.9832
0.0203,0.9917,0.0591,0.9837
0.0226,0.9906,0.0588,0.9848
0.0183,0.9927,0.0555,0.9827
0.0190,0.9946,0.0559,0.9837
0.0106,0.9960,0.0554,0.9837
0.0146,0.9931,0.0527,0.9837
0.0133,0.9944,0.0530,0.9816
0.0212,0.9932,0.0545,0.9858
0.0136,0.9940,0.0523,0.9821
0.0208,0.9916,0.0529,0.9858
0.0158,0.9929,0.0517,0.9848
