train_loss,train_accuracy,valid_loss,valid_accuracy
0.3087,0.8644,0.1338,0.9433
0.1533,0.9352,0.1211,0.9428
0.1247,0.9491,0.1071,0.9506
0.0899,0.9615,0.1103,0.9554
0.0861,0.9618,0.1057,0.9590
0.0973,0.9584,0.0993,0.9554
0.0689,0.9677,0.0729,0.9674
0.0587,0.9697,0.0763,0.9722
0.0574,0.9721,0.0945,0.9627
0.0607,0.9701,0.0815,0.9643
0.0549,0.9768,0.0721,0.9743
0.0430,0.9786,0.0731,0.9701
0.0392,0.9808,0.0778,0.9753
0.0315,0.9837,0.0785,0.9758
0.0442,0.9791,0.0696,0.9727
0.0528,0.9786,0.0965,0.9611
0.0417,0.9795,0.0926,0.9622
0.0395,0.9833,0.0829,0.9711
0.0335,0.9824,0.0743,0.9706
0.0348,0.9836,0.0648,0.9764
0.0355,0.9850,0.0781,0.9764
0.0304,0.9852,0.0608,0.9769
0.0281,0.9854,0.0637,0.9779
0.0312,0.9841,0.0873,0.9758
0.0353,0.9848,0.0816,0.9701
0.0307,0.9855,0.0796,0.9722
0.0311,0.9856,0.1020,0.9559
0.0386,0.9829,0.0578,0.9727
0.0279,0.9887,0.0702,0.9785
0.0215,0.9884,0.0705,0.9806
0.0270,0.9874,0.0668,0.9722
0.0222,0.9889,0.0690,0.9785
0.0180,0.9903,0.0636,0.9779
0.0158,0.9918,0.0761,0.9716
0.0135,0.9917,0.1330,0.9559
0.0247,0.9907,0.0809,0.9706
0.0200,0.9898,0.0658,0.9758
0.0167,0.9897,0.0943,0.9722
0.0147,0.9910,0.1019,0.9753
0.0190,0.9907,0.0632,0.9764
0.0350,0.9843,0.0802,0.9764
0.0209,0.9896,0.0702,0.9748
0.0163,0.9912,0.0913,0.9795
0.0198,0.9906,0.0918,0.9769
0.0111,0.9935,0.0930,0.9743
0.0183,0.9921,0.1217,0.9601
0.0202,0.9912,0.1051,0.9701
0.0364,0.9857,0.0874,0.9722
0.0308,0.9893,0.1018,0.9674
0.0251,0.9876,0.0993,0.9695
0.0101,0.9940,0.0758,0.9758
0.0087,0.9957,0.0783,0.9764
0.0063,0.9963,0.0807,0.9795
0.0076,0.9963,0.0821,0.9811
0.0040,0.9980,0.0850,0.9811
0.0060,0.9971,0.0814,0.9795
0.0032,0.9981,0.0839,0.9795
0.0034,0.9980,0.0831,0.9795
0.0042,0.9975,0.0868,0.9800
0.0022,0.9987,0.0931,0.9795
0.0034,0.9986,0.0947,0.9795
0.0030,0.9990,0.0978,0.9790
0.0047,0.9977,0.0908,0.9779
0.0021,0.9994,0.0918,0.9764
0.0029,0.9980,0.0968,0.9779
0.0023,0.9981,0.0997,0.9785
0.0016,0.9986,0.1033,0.9806
0.0028,0.9980,0.0965,0.9800
0.0010,0.9995,0.0960,0.9790
0.0014,0.9992,0.0974,0.9790
0.0018,0.9982,0.1037,0.9795
0.0015,0.9987,0.1025,0.9795
0.0013,0.9990,0.1109,0.9774
0.0009,0.9994,0.1139,0.9779
0.0007,0.9992,0.1144,0.9795
0.0020,0.9990,0.1055,0.9790
0.0017,0.9985,0.1110,0.9806
0.0009,0.9997,0.1167,0.9806
0.0008,0.9994,0.1246,0.9800
0.0024,0.9989,0.1269,0.9785
0.0010,0.9994,0.1229,0.9806
0.0007,0.9995,0.1308,0.9785
0.0009,0.9996,0.1253,0.9816
0.0004,0.9999,0.1329,0.9795
0.0015,0.9990,0.1378,0.9785
0.0013,0.9994,0.1226,0.9811
0.0010,0.9996,0.1246,0.9816
0.0009,0.9994,0.1309,0.9785
0.0003,0.9999,0.1382,0.9800
0.0003,0.9999,0.1429,0.9795
0.0008,0.9996,0.1334,0.9816
0.0029,0.9985,0.1158,0.9821
0.0006,0.9995,0.1224,0.9811
0.0002,0.9997,0.1253,0.9811
0.0005,0.9996,0.1324,0.9800
0.0004,0.9997,0.1371,0.9811
0.0006,0.9996,0.1385,0.9795
0.0003,0.9999,0.1409,0.9806
0.0021,0.9995,0.1341,0.9800
0.0002,1.0000,0.1453,0.9811
