train_loss,train_accuracy,valid_loss,valid_accuracy
0.2442,0.8977,0.1660,0.9270
0.1767,0.9317,0.1120,0.9543
0.1342,0.9410,0.1200,0.9533
0.1257,0.9443,0.0987,0.9653
0.1067,0.9518,0.1149,0.9554
0.1158,0.9509,0.1037,0.9596
0.1068,0.9545,0.1514,0.9590
0.1010,0.9518,0.0794,0.9664
0.0680,0.9672,0.0932,0.9638
0.0822,0.9652,0.0675,0.9722
0.0904,0.9537,0.0827,0.9706
0.0989,0.9563,0.0789,0.9674
0.0822,0.9644,0.0597,0.9774
0.0686,0.9689,0.0837,0.9743
0.0769,0.9624,0.0730,0.9685
0.0816,0.9649,0.0726,0.9753
0.0804,0.9651,0.0554,0.9764
0.0588,0.9714,0.0651,0.9779
0.0553,0.9731,0.0456,0.9821
0.0466,0.9776,0.0415,0.9811
0.0453,0.9787,0.0776,0.9790
0.0638,0.9704,0.0666,0.9790
0.0777,0.9704,0.0790,0.9764
0.0515,0.9736,0.0949,0.9758
0.0616,0.9722,0.0477,0.9837
0.0425,0.9793,0.0910,0.9764
0.0500,0.9758,0.0749,0.9732
0.0537,0.9751,0.0697,0.9732
0.0641,0.9727,0.0686,0.9779
0.0571,0.9741,0.0739,0.9727
0.0524,0.9736,0.0434,0.9832
0.0513,0.9753,0.0719,0.9711
0.0467,0.9777,0.0656,0.9769
0.0425,0.9813,0.0504,0.9816
0.0382,0.9814,0.0748,0.9737
0.0334,0.9809,0.0588,0.9816
0.0458,0.9805,0.1112,0.9727
0.0421,0.9793,0.0990,0.9748
0.0721,0.9732,0.1003,0.9690
0.0604,0.9730,0.0655,0.9800
0.0573,0.9783,0.0594,0.9758
0.0481,0.9779,0.0463,0.9816
0.0642,0.9744,0.0407,0.9811
0.0399,0.9819,0.0505,0.9790
0.0330,0.9833,0.0605,0.9795
0.0353,0.9825,0.0732,0.9748
0.0344,0.9839,0.0551,0.9795
0.0486,0.9790,0.0479,0.9848
0.0380,0.9821,0.0673,0.9764
0.0399,0.9807,0.0709,0.9732
0.0391,0.9832,0.0443,0.9832
0.0288,0.9858,0.0434,0.9842
0.0253,0.9874,0.0464,0.9832
0.0258,0.9887,0.0484,0.9832
0.0219,0.9884,0.0505,0.9832
0.0180,0.9922,0.0534,0.9816
0.0168,0.9917,0.0538,0.9827
0.0181,0.9902,0.0464,0.9832
0.0183,0.9894,0.0536,0.9837
0.0165,0.9918,0.0497,0.9837
0.0194,0.9879,0.0492,0.9837
0.0166,0.9920,0.0504,0.9832
0.0210,0.9903,0.0497,0.9837
0.0237,0.9903,0.0586,0.9806
0.0167,0.9913,0.0534,0.9821
0.0125,0.9935,0.0474,0.9853
0.0188,0.9906,0.0503,0.9821
0.0185,0.9913,0.0462,0.9869
0.0178,0.9920,0.0505,0.9832
0.0135,0.9922,0.0474,0.9874
0.0162,0.9920,0.0500,0.9858
0.0119,0.9932,0.0532,0.9853
0.0162,0.9931,0.0552,0.9832
0.0160,0.9926,0.0581,0.9837
0.0141,0.9916,0.0506,0.9853
0.0117,0.9932,0.0573,0.9832
0.0159,0.9920,0.0621,0.9811
0.0116,0.9943,0.0554,0.9858
0.0164,0.9936,0.0560,0.9863
0.0101,0.9953,0.0630,0.9821
0.0137,0.9934,0.0592,0.9842
0.0147,0.9923,0.0629,0.9837
0.0156,0.9929,0.0635,0.9837
0.0099,0.9946,0.0653,0.9832
0.0138,0.9931,0.0569,0.9853
0.0159,0.9927,0.0643,0.9827
0.0113,0.9943,0.0564,0.9863
0.0122,0.9940,0.0553,0.9853
0.0134,0.9941,0.0588,0.9848
0.0153,0.9915,0.0539,0.9848
0.0112,0.9936,0.0557,0.9848
0.0109,0.9943,0.0642,0.9827
0.0107,0.9945,0.0692,0.9806
0.0119,0.9952,0.0566,0.9842
0.0159,0.9934,0.0518,0.9848
0.0147,0.9935,0.0561,0.9832
0.0124,0.9948,0.0605,0.9837
0.0097,0.9949,0.0687,0.9816
0.0138,0.9949,0.0596,0.9837
0.0234,0.9913,0.0607,0.9800
