train_loss,train_accuracy,valid_loss,valid_accuracy
0.2657,0.9002,0.1254,0.9622
0.1575,0.9308,0.0975,0.9648
0.1224,0.9519,0.0762,0.9732
0.1065,0.9513,0.1066,0.9569
0.1359,0.9468,0.0973,0.9648
0.1048,0.9565,0.0654,0.9748
0.0970,0.9556,0.0671,0.9790
0.1110,0.9484,0.0981,0.9669
0.1067,0.9577,0.0930,0.9674
0.1144,0.9508,0.0877,0.9690
0.0858,0.9597,0.0657,0.9769
0.0683,0.9708,0.0616,0.9790
0.0649,0.9735,0.0673,0.9790
0.0761,0.9668,0.0783,0.9674
0.0679,0.9713,0.0841,0.9706
0.0691,0.9691,0.0912,0.9669
0.0692,0.9676,0.0688,0.9821
0.0726,0.9713,0.0728,0.9790
0.0438,0.9772,0.0474,0.9827
0.0544,0.9733,0.0621,0.9774
0.0528,0.9768,0.0928,0.9779
0.0580,0.9762,0.0400,0.9821
0.0813,0.9708,0.1039,0.9701
0.0668,0.9693,0.1782,0.9480
0.0548,0.9755,0.0452,0.9832
0.0440,0.9805,0.0355,0.9863
0.0523,0.9814,0.0700,0.9800
0.0461,0.9781,0.0503,0.9821
0.0395,0.9815,0.0753,0.9816
0.0459,0.9787,0.0611,0.9848
0.0420,0.9827,0.0729,0.9764
0.0367,0.9821,0.0765,0.9774
0.0619,0.9759,0.0659,0.9769
0.0621,0.9749,0.0981,0.9695
0.0425,0.9796,0.0566,0.9800
0.0378,0.9825,0.0513,0.9837
0.0392,0.9838,0.0491,0.9821
0.0508,0.9806,0.0461,0.9816
0.0341,0.9833,0.0563,0.9790
0.0408,0.9815,0.0671,0.9716
0.0386,0.9825,0.0512,0.9811
0.0333,0.9841,0.0425,0.9827
0.0590,0.9801,0.0649,0.9769
0.0492,0.9815,0.0446,0.9832
0.0385,0.9814,0.0337,0.9858
0.0255,0.9885,0.0553,0.9779
0.0303,0.9883,0.0436,0.9879
0.0353,0.9850,0.0541,0.9842
0.0426,0.9816,0.0536,0.9858
0.0574,0.9815,0.0752,0.9769
0.0408,0.9837,0.0430,0.9827
0.0326,0.9856,0.0370,0.9853
0.0201,0.9916,0.0411,0.9858
0.0210,0.9897,0.0354,0.9863
0.0239,0.9890,0.0328,0.9874
0.0243,0.9911,0.0386,0.9848
0.0174,0.9911,0.0365,0.9879
0.0196,0.9895,0.0375,0.9869
0.0196,0.9917,0.0337,0.9869
0.0163,0.9926,0.0347,0.9869
0.0172,0.9920,0.0362,0.9879
0.0188,0.9915,0.0351,0.9884
0.0150,0.9912,0.0328,0.9884
0.0138,0.9931,0.0390,0.9874
0.0149,0.9935,0.0354,0.9874
0.0155,0.9945,0.0393,0.9848
0.0125,0.9946,0.0415,0.9858
0.0131,0.9934,0.0404,0.9884
0.0143,0.9936,0.0334,0.9869
0.0178,0.9904,0.0332,0.9869
0.0183,0.9934,0.0343,0.9869
0.0152,0.9922,0.0360,0.9869
0.0122,0.9920,0.0410,0.9853
0.0147,0.9926,0.0388,0.9869
0.0093,0.9949,0.0420,0.9863
0.0137,0.9944,0.0392,0.9863
0.0207,0.9926,0.0335,0.9874
0.0125,0.9950,0.0391,0.9853
0.0137,0.9936,0.0376,0.9863
0.0147,0.9915,0.0451,0.9842
0.0161,0.9923,0.0445,0.9848
0.0127,0.9923,0.0369,0.9895
0.0120,0.9945,0.0345,0.9863
0.0189,0.9913,0.0352,0.9863
0.0082,0.9963,0.0350,0.9895
0.0117,0.9946,0.0384,0.9848
0.0120,0.9960,0.0377,0.9863
0.0154,0.9932,0.0311,0.9890
0.0137,0.9926,0.0379,0.9890
0.0114,0.9944,0.0386,0.9879
0.0149,0.9945,0.0339,0.9874
0.0128,0.9948,0.0341,0.9890
0.0106,0.9964,0.0388,0.9869
0.0125,0.9953,0.0367,0.9879
0.0153,0.9925,0.0381,0.9869
0.0086,0.9958,0.0325,0.9895
0.0099,0.9964,0.0346,0.9905
0.0066,0.9968,0.0367,0.9900
0.0138,0.9957,0.0345,0.9879
0.0085,0.9966,0.0423,0.9874
