train_loss,train_accuracy,valid_loss,valid_accuracy
0.3891,0.8388,0.3277,0.8676
0.2432,0.9050,0.1594,0.9275
0.1783,0.9197,0.1218,0.9449
0.1455,0.9350,0.0816,0.9669
0.1557,0.9416,0.0818,0.9632
0.1167,0.9487,0.0772,0.9669
0.1100,0.9492,0.0723,0.9779
0.1089,0.9509,0.0595,0.9753
0.0915,0.9638,0.0544,0.9779
0.1111,0.9555,0.0698,0.9785
0.0960,0.9570,0.0673,0.9727
0.0812,0.9651,0.0593,0.9727
0.0976,0.9552,0.1044,0.9548
0.0994,0.9541,0.0607,0.9716
0.0779,0.9653,0.0617,0.9727
0.0811,0.9635,0.0576,0.9727
0.0983,0.9605,0.0760,0.9638
0.0866,0.9582,0.0535,0.9769
0.0733,0.9695,0.0463,0.9806
0.1016,0.9598,0.0639,0.9737
0.0819,0.9647,0.0475,0.9790
0.0675,0.9719,0.0541,0.9769
0.1010,0.9443,0.0691,0.9664
0.0704,0.9709,0.0435,0.9858
0.0562,0.9745,0.0375,0.9869
0.0466,0.9783,0.0901,0.9680
0.0663,0.9698,0.0427,0.9827
0.0556,0.9756,0.0463,0.9827
0.0463,0.9800,0.0429,0.9774
0.0601,0.9714,0.0865,0.9706
0.0769,0.9654,0.0663,0.9690
0.0725,0.9693,0.0474,0.9790
0.0451,0.9790,0.0505,0.9842
0.0514,0.9774,0.0469,0.9800
0.0617,0.9731,0.0517,0.9774
0.0523,0.9708,0.0438,0.9795
0.0548,0.9753,0.0455,0.9806
0.0458,0.9793,0.0418,0.9816
0.0507,0.9774,0.0528,0.9790
0.0564,0.9782,0.0675,0.9743
0.0651,0.9763,0.0528,0.9758
0.0482,0.9769,0.0664,0.9727
0.0746,0.9679,0.0501,0.9842
0.0660,0.9703,0.0397,0.9827
0.0478,0.9790,0.0444,0.9806
0.0385,0.9813,0.0333,0.9858
0.0424,0.9820,0.0500,0.9832
0.0500,0.9777,0.0413,0.9806
0.0487,0.9776,0.0505,0.9774
0.0448,0.9807,0.1029,0.9695
0.0409,0.9809,0.0387,0.9827
0.0346,0.9850,0.0352,0.9837
0.0316,0.9861,0.0307,0.9858
0.0215,0.9909,0.0313,0.9863
0.0258,0.9903,0.0319,0.9863
0.0243,0.9893,0.0311,0.9879
0.0265,0.9884,0.0318,0.9869
0.0247,0.9901,0.0350,0.9869
0.0184,0.9925,0.0352,0.9858
0.0245,0.9899,0.0381,0.9863
0.0156,0.9922,0.0424,0.9837
0.0208,0.9894,0.0418,0.9874
0.0252,0.9895,0.0354,0.9837
0.0236,0.9894,0.0376,0.9858
0.0218,0.9909,0.0362,0.9869
0.0257,0.9890,0.0374,0.9879
0.0257,0.9895,0.0360,0.9863
0.0176,0.9941,0.0391,0.9869
0.0185,0.9917,0.0364,0.9863
0.0163,0.9927,0.0361,0.9874
0.0162,0.9934,0.0356,0.9895
0.0167,0.9913,0.0345,0.9863
0.0162,0.9920,0.0371,0.9858
0.0237,0.9907,0.0358,0.9874
0.0212,0.9918,0.0346,0.9879
0.0189,0.9915,0.0342,0.9879
0.0158,0.9926,0.0369,0.9890
0.0139,0.9938,0.0357,0.9874
0.0213,0.9909,0.0370,0.9874
0.0187,0.9926,0.0370,0.9869
0.0151,0.9941,0.0404,0.9869
0.0206,0.9918,0.0368,0.9895
0.0145,0.9949,0.0378,0.9858
0.0167,0.9923,0.0355,0.9874
0.0152,0.9944,0.0382,0.9884
0.0213,0.9929,0.0349,0.9879
0.0127,0.9950,0.0325,0.9884
0.0140,0.9950,0.0343,0.9879
0.0155,0.9944,0.0354,0.9884
0.0136,0.9945,0.0374,0.9884
0.0108,0.9957,0.0426,0.9879
0.0119,0.9941,0.0426,0.9890
0.0148,0.9949,0.0482,0.9853
0.0133,0.9945,0.0440,0.9858
0.0172,0.9938,0.0471,0.9869
0.0117,0.9940,0.0439,0.9858
0.0180,0.9930,0.0445,0.9869
0.0194,0.9938,0.0401,0.9874
0.0179,0.9946,0.0388,0.9869
0.0084,0.9967,0.0390,0.9879
