train_loss,train_accuracy,valid_loss,valid_accuracy
0.2187,0.9086,0.1294,0.9506
0.1489,0.9359,0.1094,0.9512
0.1226,0.9440,0.0947,0.9659
0.1172,0.9496,0.1256,0.9491
0.1080,0.9514,0.1131,0.9533
0.1176,0.9499,0.1039,0.9606
0.0976,0.9565,0.0830,0.9659
0.0767,0.9628,0.0678,0.9680
0.0659,0.9677,0.0702,0.9711
0.0723,0.9651,0.0720,0.9701
0.0655,0.9679,0.0759,0.9716
0.0668,0.9672,0.0620,0.9785
0.0624,0.9693,0.0563,0.9758
0.0710,0.9690,0.0511,0.9743
0.0525,0.9767,0.0976,0.9680
0.0569,0.9725,0.0708,0.9785
0.0585,0.9728,0.0519,0.9785
0.0590,0.9751,0.0490,0.9790
0.0462,0.9755,0.0659,0.9779
0.0442,0.9776,0.0707,0.9753
0.0460,0.9772,0.0494,0.9800
0.0501,0.9753,0.0558,0.9779
0.0389,0.9802,0.0493,0.9779
0.0681,0.9699,0.0673,0.9774
0.0356,0.9790,0.0517,0.9816
0.0459,0.9768,0.0585,0.9743
0.0481,0.9782,0.0662,0.9743
0.0507,0.9778,0.0726,0.9769
0.0408,0.9813,0.0673,0.9779
0.0386,0.9790,0.0485,0.9832
0.0474,0.9807,0.1006,0.9716
0.0559,0.9744,0.0589,0.9800
0.0420,0.9809,0.0508,0.9800
0.0358,0.9809,0.0699,0.9764
0.0290,0.9841,0.0605,0.9837
0.0302,0.9856,0.0472,0.9848
0.0277,0.9848,0.0603,0.9863
0.0384,0.9810,0.0613,0.9758
0.0304,0.9858,0.0815,0.9743
0.0377,0.9792,0.0712,0.9764
0.0300,0.9871,0.0521,0.9795
0.0280,0.9841,0.0555,0.9821
0.0338,0.9858,0.0469,0.9853
0.0273,0.9852,0.0785,0.9785
0.0251,0.9876,0.0695,0.9821
0.0215,0.9874,0.0548,0.9821
0.0336,0.9833,0.0703,0.9806
0.0368,0.9825,0.0604,0.9837
0.0380,0.9815,0.0793,0.9848
0.0295,0.9844,0.0673,0.9832
0.0243,0.9860,0.0683,0.9811
0.0128,0.9922,0.0646,0.9848
0.0169,0.9895,0.0615,0.9848
0.0132,0.9922,0.0582,0.9848
0.0142,0.9907,0.0645,0.9832
0.0126,0.9915,0.0557,0.9858
0.0115,0.9932,0.0547,0.9858
0.0114,0.9930,0.0643,0.9848
0.0115,0.9925,0.0596,0.9853
0.0091,0.9935,0.0634,0.9848
0.0100,0.9936,0.0558,0.9863
0.0121,0.9918,0.0581,0.9837
0.0109,0.9930,0.0630,0.9848
0.0104,0.9932,0.0673,0.9842
0.0099,0.9935,0.0651,0.9837
0.0092,0.9943,0.0695,0.9832
0.0091,0.9946,0.0615,0.9858
0.0086,0.9941,0.0639,0.9858
0.0076,0.9954,0.0657,0.9863
0.0070,0.9957,0.0607,0.9858
0.0102,0.9948,0.0639,0.9869
0.0114,0.9938,0.0585,0.9874
0.0080,0.9949,0.0675,0.9848
0.0070,0.9953,0.0654,0.9869
0.0085,0.9944,0.0696,0.9869
0.0087,0.9950,0.0626,0.9863
0.0068,0.9954,0.0624,0.9853
0.0067,0.9954,0.0697,0.9853
0.0077,0.9948,0.0698,0.9858
0.0047,0.9967,0.0726,0.9853
0.0099,0.9949,0.0788,0.9842
0.0074,0.9955,0.0643,0.9869
0.0058,0.9964,0.0645,0.9858
0.0067,0.9959,0.0723,0.9848
0.0057,0.9963,0.0718,0.9853
0.0063,0.9964,0.0681,0.9858
0.0069,0.9959,0.0786,0.9853
0.0065,0.9948,0.0744,0.9858
0.0063,0.9968,0.0675,0.9842
0.0056,0.9966,0.0612,0.9863
0.0062,0.9959,0.0623,0.9853
0.0080,0.9948,0.0586,0.9879
0.0065,0.9957,0.0564,0.9863
0.0059,0.9960,0.0641,0.9863
0.0105,0.9949,0.0629,0.9858
0.0074,0.9950,0.0617,0.9874
0.0064,0.9967,0.0728,0.9853
0.0050,0.9959,0.0656,0.9863
0.0036,0.9981,0.0607,0.9874
0.0056,0.9969,0.0691,0.9842
