train_loss,train_accuracy,valid_loss,valid_accuracy
0.2555,0.8995,0.1499,0.9322
0.1842,0.9243,0.1170,0.9533
0.1369,0.9422,0.1057,0.9611
0.1214,0.9421,0.1072,0.9585
0.1084,0.9510,0.1147,0.9690
0.0851,0.9607,0.0752,0.9722
0.1191,0.9492,0.1108,0.9554
0.1021,0.9558,0.0769,0.9701
0.0945,0.9606,0.0724,0.9753
0.0705,0.9689,0.0649,0.9748
0.0747,0.9699,0.0722,0.9758
0.0691,0.9665,0.0585,0.9764
0.0676,0.9672,0.0483,0.9816
0.0504,0.9749,0.0555,0.9764
0.0949,0.9619,0.0632,0.9764
0.0505,0.9741,0.0585,0.9753
0.0582,0.9749,0.0645,0.9758
0.0490,0.9750,0.0616,0.9779
0.0575,0.9719,0.0566,0.9743
0.0596,0.9733,0.0561,0.9785
0.0834,0.9649,0.0695,0.9748
0.0607,0.9732,0.0533,0.9806
0.0453,0.9769,0.0536,0.9842
0.0461,0.9788,0.0801,0.9727
0.0668,0.9700,0.0639,0.9795
0.0457,0.9758,0.0609,0.9800
0.0521,0.9755,0.0805,0.9748
0.0456,0.9797,0.0626,0.9811
0.0611,0.9740,0.1212,0.9517
0.0407,0.9799,0.0625,0.9753
0.0563,0.9773,0.0975,0.9706
0.0397,0.9818,0.0629,0.9795
0.0489,0.9776,0.0628,0.9769
0.0474,0.9787,0.0416,0.9853
0.0385,0.9809,0.0655,0.9764
0.0329,0.9823,0.1046,0.9701
0.0656,0.9726,0.0709,0.9753
0.0432,0.9793,0.0589,0.9774
0.0384,0.9809,0.0529,0.9832
0.0440,0.9824,0.1083,0.9701
0.0511,0.9772,0.0830,0.9711
0.0374,0.9825,0.0703,0.9769
0.0429,0.9810,0.0523,0.9848
0.0388,0.9814,0.0591,0.9785
0.0326,0.9829,0.0816,0.9816
0.0402,0.9810,0.0697,0.9800
0.0378,0.9839,0.0704,0.9774
0.0323,0.9842,0.0532,0.9853
0.0355,0.9837,0.0507,0.9806
0.0295,0.9867,0.0610,0.9795
0.0197,0.9892,0.0519,0.9800
0.0173,0.9911,0.0522,0.9811
0.0183,0.9912,0.0471,0.9827
0.0170,0.9917,0.0554,0.9800
0.0160,0.9921,0.0489,0.9816
0.0162,0.9921,0.0498,0.9821
0.0167,0.9909,0.0412,0.9837
0.0118,0.9939,0.0470,0.9848
0.0166,0.9912,0.0430,0.9853
0.0169,0.9909,0.0471,0.9832
0.0209,0.9922,0.0483,0.9837
0.0146,0.9926,0.0430,0.9837
0.0113,0.9938,0.0423,0.9853
0.0128,0.9935,0.0588,0.9806
0.0102,0.9918,0.0417,0.9874
0.0116,0.9935,0.0501,0.9848
0.0119,0.9930,0.0561,0.9842
0.0122,0.9929,0.0522,0.9837
0.0127,0.9944,0.0469,0.9879
0.0103,0.9934,0.0449,0.9874
0.0108,0.9954,0.0439,0.9869
0.0121,0.9923,0.0386,0.9895
0.0153,0.9932,0.0410,0.9863
0.0106,0.9936,0.0499,0.9858
0.0099,0.9957,0.0493,0.9863
0.0117,0.9938,0.0499,0.9853
0.0096,0.9943,0.0495,0.9842
0.0127,0.9929,0.0440,0.9884
0.0096,0.9948,0.0478,0.9853
0.0079,0.9955,0.0480,0.9837
0.0107,0.9941,0.0498,0.9863
0.0167,0.9934,0.0402,0.9863
0.0110,0.9948,0.0459,0.9848
0.0109,0.9949,0.0446,0.9858
0.0071,0.9957,0.0453,0.9863
0.0136,0.9939,0.0437,0.9874
0.0096,0.9950,0.0414,0.9869
0.0093,0.9950,0.0478,0.9869
0.0057,0.9963,0.0489,0.9863
0.0120,0.9943,0.0516,0.9842
0.0090,0.9944,0.0482,0.9863
0.0098,0.9943,0.0527,0.9848
0.0076,0.9952,0.0584,0.9842
0.0056,0.9964,0.0577,0.9842
0.0117,0.9948,0.0656,0.9832
0.0084,0.9949,0.0508,0.9879
0.0075,0.9960,0.0464,0.9858
0.0055,0.9973,0.0543,0.9848
0.0090,0.9954,0.0533,0.9842
0.0100,0.9935,0.0484,0.9837
