train_loss,train_accuracy,valid_loss,valid_accuracy
0.3193,0.8610,0.1751,0.9270
0.1968,0.9208,0.0998,0.9564
0.1496,0.9407,0.0868,0.9596
0.1481,0.9396,0.0972,0.9564
0.1299,0.9481,0.0948,0.9611
0.1155,0.9491,0.0836,0.9617
0.1053,0.9514,0.1582,0.9512
0.1117,0.9501,0.0779,0.9711
0.0968,0.9555,0.0734,0.9685
0.1114,0.9566,0.0704,0.9737
0.0735,0.9685,0.0674,0.9758
0.0789,0.9631,0.0561,0.9795
0.0852,0.9629,0.0566,0.9811
0.0881,0.9609,0.0654,0.9669
0.0733,0.9704,0.0618,0.9764
0.0682,0.9695,0.0530,0.9779
0.0750,0.9695,0.0708,0.9758
0.0952,0.9614,0.0674,0.9774
0.0747,0.9676,0.0631,0.9743
0.0790,0.9698,0.0609,0.9795
0.0728,0.9693,0.0742,0.9706
0.0831,0.9686,0.0824,0.9680
0.0714,0.9682,0.0731,0.9764
0.0618,0.9718,0.0659,0.9737
0.0632,0.9733,0.0577,0.9737
0.0539,0.9748,0.0750,0.9743
0.0539,0.9777,0.0820,0.9785
0.0603,0.9730,0.0554,0.9795
0.0562,0.9753,0.0606,0.9769
0.0591,0.9742,0.0561,0.9816
0.0664,0.9755,0.0697,0.9758
0.0598,0.9733,0.0694,0.9785
0.0541,0.9763,0.0518,0.9827
0.0565,0.9739,0.0501,0.9790
0.0491,0.9774,0.0640,0.9774
0.0549,0.9791,0.0613,0.9764
0.0547,0.9788,0.0617,0.9779
0.0709,0.9719,0.0671,0.9753
0.0548,0.9753,0.0549,0.9785
0.0407,0.9846,0.0524,0.9806
0.0457,0.9810,0.0646,0.9743
0.0530,0.9756,0.0602,0.9779
0.0539,0.9772,0.0730,0.9753
0.0505,0.9777,0.0661,0.9779
0.0424,0.9824,0.0679,0.9779
0.0375,0.9821,0.1013,0.9669
0.0704,0.9716,0.0633,0.9816
0.0458,0.9792,0.0659,0.9753
0.0450,0.9799,0.0633,0.9758
0.0405,0.9821,0.1416,0.9664
0.0334,0.9858,0.0732,0.9795
0.0275,0.9872,0.0657,0.9806
0.0288,0.9883,0.0624,0.9806
0.0262,0.9908,0.0609,0.9816
0.0234,0.9879,0.0622,0.9811
0.0292,0.9880,0.0629,0.9800
0.0241,0.9901,0.0655,0.9806
0.0229,0.9899,0.0633,0.9811
0.0261,0.9895,0.0655,0.9800
0.0277,0.9864,0.0665,0.9806
0.0196,0.9912,0.0651,0.9806
0.0166,0.9923,0.0626,0.9816
0.0201,0.9894,0.0680,0.9811
0.0240,0.9894,0.0613,0.9821
0.0193,0.9911,0.0594,0.9827
0.0206,0.9898,0.0631,0.9837
0.0160,0.9923,0.0668,0.9821
0.0217,0.9909,0.0721,0.9837
0.0268,0.9907,0.0624,0.9837
0.0157,0.9944,0.0687,0.9832
0.0198,0.9911,0.0708,0.9827
0.0212,0.9909,0.0737,0.9816
0.0149,0.9940,0.0789,0.9821
0.0180,0.9932,0.0782,0.9821
0.0174,0.9934,0.0756,0.9806
0.0234,0.9909,0.0707,0.9811
0.0246,0.9908,0.0716,0.9827
0.0204,0.9895,0.0701,0.9816
0.0150,0.9938,0.0700,0.9832
0.0176,0.9912,0.0734,0.9811
0.0180,0.9936,0.0763,0.9821
0.0185,0.9922,0.0712,0.9821
0.0156,0.9929,0.0742,0.9827
0.0129,0.9944,0.0809,0.9832
0.0268,0.9913,0.0718,0.9837
0.0183,0.9931,0.0769,0.9832
0.0147,0.9935,0.0747,0.9827
0.0133,0.9953,0.0757,0.9837
0.0144,0.9944,0.0858,0.9837
0.0154,0.9926,0.0827,0.9827
0.0162,0.9926,0.0883,0.9816
0.0168,0.9920,0.0879,0.9816
0.0120,0.9948,0.0930,0.9827
0.0201,0.9916,0.1016,0.9821
0.0183,0.9926,0.0796,0.9837
0.0169,0.9917,0.0804,0.9842
0.0216,0.9931,0.0768,0.9837
0.0178,0.9920,0.0831,0.9816
0.0184,0.9923,0.0843,0.9832
0.0217,0.9921,0.0833,0.9832
