train_loss,train_accuracy,valid_loss,valid_accuracy
0.3534,0.8243,0.1151,0.9517
0.1692,0.9295,0.1139,0.9506
0.1366,0.9454,0.0960,0.9564
0.1379,0.9445,0.0872,0.9680
0.1049,0.9560,0.0924,0.9695
0.1017,0.9508,0.1196,0.9485
0.0936,0.9563,0.0815,0.9611
0.0838,0.9602,0.0821,0.9716
0.0886,0.9609,0.0931,0.9611
0.0743,0.9675,0.0732,0.9748
0.0867,0.9598,0.0568,0.9785
0.0671,0.9705,0.0605,0.9737
0.0693,0.9705,0.0596,0.9758
0.0637,0.9686,0.0687,0.9743
0.0649,0.9702,0.0523,0.9769
0.0701,0.9661,0.0607,0.9732
0.0588,0.9732,0.0584,0.9737
0.0562,0.9725,0.1387,0.9491
0.0546,0.9746,0.0559,0.9779
0.0583,0.9736,0.0551,0.9748
0.0555,0.9760,0.0710,0.9743
0.0550,0.9750,0.0896,0.9627
0.0573,0.9727,0.0579,0.9811
0.0471,0.9760,0.0649,0.9716
0.0556,0.9784,0.0691,0.9806
0.0421,0.9797,0.0629,0.9758
0.0569,0.9744,0.0698,0.9727
0.0473,0.9774,0.0663,0.9743
0.0494,0.9769,0.0592,0.9790
0.0414,0.9806,0.0609,0.9795
0.0381,0.9792,0.1116,0.9580
0.0626,0.9754,0.0588,0.9800
0.0383,0.9814,0.0581,0.9769
0.0263,0.9842,0.0833,0.9680
0.0349,0.9827,0.0519,0.9795
0.0380,0.9807,0.0492,0.9800
0.0357,0.9810,0.0578,0.9832
0.0426,0.9804,0.0676,0.9774
0.0272,0.9857,0.0741,0.9758
0.0353,0.9842,0.0624,0.9753
0.0361,0.9833,0.0657,0.9769
0.0465,0.9799,0.0704,0.9743
0.0344,0.9830,0.0631,0.9753
0.0321,0.9836,0.0552,0.9806
0.0215,0.9902,0.0523,0.9811
0.0497,0.9777,0.0663,0.9779
0.0362,0.9830,0.0691,0.9743
0.0260,0.9866,0.0665,0.9779
0.0332,0.9853,0.0592,0.9785
0.0344,0.9830,0.0605,0.9795
0.0204,0.9904,0.0553,0.9832
0.0151,0.9921,0.0535,0.9827
0.0118,0.9932,0.0569,0.9837
0.0171,0.9913,0.0570,0.9853
0.0141,0.9938,0.0553,0.9853
0.0113,0.9940,0.0563,0.9827
0.0148,0.9913,0.0560,0.9853
0.0146,0.9913,0.0546,0.9869
0.0132,0.9939,0.0560,0.9853
0.0115,0.9950,0.0583,0.9874
0.0092,0.9957,0.0593,0.9874
0.0167,0.9930,0.0535,0.9869
0.0083,0.9954,0.0539,0.9858
0.0110,0.9954,0.0569,0.9853
0.0102,0.9944,0.0585,0.9863
0.0168,0.9925,0.0523,0.9848
0.0101,0.9941,0.0556,0.9853
0.0124,0.9946,0.0586,0.9853
0.0072,0.9963,0.0609,0.9853
0.0107,0.9953,0.0606,0.9858
0.0062,0.9968,0.0663,0.9842
0.0094,0.9950,0.0675,0.9832
0.0082,0.9955,0.0662,0.9837
0.0099,0.9952,0.0684,0.9848
0.0077,0.9958,0.0653,0.9858
0.0125,0.9922,0.0605,0.9848
0.0098,0.9949,0.0654,0.9842
0.0076,0.9957,0.0671,0.9869
0.0069,0.9973,0.0648,0.9853
0.0118,0.9940,0.0647,0.9848
0.0127,0.9941,0.0657,0.9848
0.0068,0.9955,0.0687,0.9853
0.0066,0.9963,0.0727,0.9848
0.0121,0.9946,0.0688,0.9842
0.0086,0.9963,0.0713,0.9842
0.0111,0.9958,0.0714,0.9858
0.0074,0.9955,0.0689,0.9848
0.0079,0.9974,0.0709,0.9832
0.0051,0.9978,0.0742,0.9848
0.0079,0.9958,0.0794,0.9842
0.0076,0.9960,0.0726,0.9848
0.0091,0.9959,0.0717,0.9837
0.0063,0.9962,0.0780,0.9837
0.0094,0.9960,0.0743,0.9848
0.0049,0.9974,0.0797,0.9853
0.0099,0.9954,0.0775,0.9842
0.0046,0.9973,0.0815,0.9832
0.0056,0.9974,0.0786,0.9832
0.0046,0.9973,0.0823,0.9842
0.0060,0.9968,0.0859,0.9842
