train_loss,train_accuracy,valid_loss,valid_accuracy
0.3381,0.8495,0.2441,0.8866
0.2027,0.9134,0.1298,0.9459
0.1766,0.9186,0.1819,0.9128
0.1709,0.9291,0.0742,0.9690
0.1164,0.9500,0.0786,0.9695
0.1100,0.9537,0.0787,0.9690
0.1159,0.9543,0.0609,0.9785
0.1248,0.9481,0.0669,0.9690
0.1107,0.9582,0.0598,0.9795
0.0930,0.9584,0.1247,0.9512
0.0847,0.9614,0.0550,0.9790
0.0728,0.9651,0.0569,0.9769
0.0897,0.9591,0.0754,0.9695
0.0782,0.9638,0.0869,0.9596
0.0733,0.9703,0.0493,0.9774
0.0711,0.9704,0.0554,0.9795
0.0680,0.9703,0.0568,0.9774
0.0781,0.9679,0.0783,0.9648
0.0834,0.9656,0.0786,0.9685
0.0493,0.9770,0.0486,0.9774
0.0564,0.9754,0.0757,0.9695
0.0766,0.9663,0.0504,0.9806
0.0602,0.9756,0.0426,0.9827
0.0705,0.9654,0.0922,0.9632
0.0628,0.9722,0.0443,0.9806
0.0540,0.9750,0.0379,0.9795
0.0562,0.9742,0.0503,0.9732
0.0628,0.9742,0.0461,0.9764
0.0628,0.9708,0.0594,0.9764
0.0706,0.9722,0.0446,0.9821
0.0515,0.9760,0.0376,0.9827
0.0585,0.9763,0.0374,0.9806
0.0672,0.9727,0.0379,0.9811
0.0589,0.9746,0.0416,0.9795
0.0547,0.9765,0.0372,0.9806
0.0537,0.9784,0.0526,0.9748
0.0455,0.9791,0.0583,0.9779
0.0551,0.9745,0.0396,0.9811
0.0696,0.9662,0.0677,0.9711
0.0478,0.9772,0.0463,0.9827
0.0459,0.9790,0.0484,0.9816
0.0360,0.9838,0.0523,0.9732
0.0557,0.9797,0.0447,0.9795
0.0511,0.9784,0.0393,0.9842
0.0430,0.9807,0.0487,0.9811
0.0590,0.9759,0.0920,0.9590
0.0370,0.9833,0.0485,0.9769
0.0353,0.9842,0.0602,0.9748
0.0568,0.9772,0.0955,0.9575
0.0432,0.9799,0.0400,0.9827
0.0333,0.9852,0.0348,0.9832
0.0340,0.9878,0.0319,0.9863
0.0263,0.9897,0.0328,0.9848
0.0217,0.9893,0.0340,0.9837
0.0282,0.9861,0.0358,0.9827
0.0218,0.9885,0.0338,0.9848
0.0255,0.9874,0.0346,0.9842
0.0195,0.9903,0.0331,0.9842
0.0214,0.9893,0.0344,0.9837
0.0190,0.9907,0.0309,0.9858
0.0191,0.9908,0.0298,0.9853
0.0174,0.9920,0.0329,0.9837
0.0174,0.9918,0.0326,0.9842
0.0159,0.9918,0.0347,0.9842
0.0137,0.9925,0.0353,0.9853
0.0237,0.9899,0.0337,0.9837
0.0218,0.9881,0.0299,0.9863
0.0204,0.9909,0.0309,0.9848
0.0162,0.9918,0.0308,0.9863
0.0197,0.9915,0.0337,0.9837
0.0160,0.9939,0.0370,0.9842
0.0106,0.9944,0.0407,0.9837
0.0172,0.9920,0.0360,0.9863
0.0186,0.9917,0.0350,0.9858
0.0152,0.9939,0.0387,0.9837
0.0190,0.9925,0.0374,0.9832
0.0106,0.9944,0.0408,0.9832
0.0169,0.9938,0.0369,0.9853
0.0154,0.9921,0.0364,0.9848
0.0190,0.9925,0.0345,0.9869
0.0197,0.9913,0.0344,0.9863
0.0111,0.9941,0.0370,0.9863
0.0191,0.9918,0.0331,0.9863
0.0109,0.9943,0.0329,0.9863
0.0122,0.9941,0.0375,0.9863
0.0143,0.9941,0.0383,0.9842
0.0161,0.9932,0.0376,0.9842
0.0172,0.9950,0.0450,0.9832
0.0140,0.9944,0.0385,0.9842
0.0135,0.9946,0.0411,0.9832
0.0127,0.9954,0.0419,0.9842
0.0124,0.9955,0.0317,0.9858
0.0160,0.9943,0.0315,0.9863
0.0177,0.9940,0.0313,0.9863
0.0099,0.9946,0.0368,0.9853
0.0082,0.9952,0.0333,0.9853
0.0124,0.9948,0.0371,0.9863
0.0202,0.9926,0.0326,0.9869
0.0108,0.9950,0.0428,0.9848
0.0153,0.9931,0.0384,0.9848
