train_loss,train_accuracy,valid_loss,valid_accuracy
0.4122,0.8044,0.8611,0.6140
0.2720,0.8838,0.1349,0.9501
0.1957,0.9149,0.1564,0.9312
0.1594,0.9350,0.0866,0.9695
0.1363,0.9449,0.0792,0.9643
0.1194,0.9443,0.2479,0.8729
0.1382,0.9438,0.0801,0.9685
0.1084,0.9526,0.1376,0.9433
0.0950,0.9587,0.0544,0.9779
0.1025,0.9579,0.0727,0.9711
0.0937,0.9598,0.0620,0.9711
0.1101,0.9611,0.0735,0.9732
0.0918,0.9575,0.0577,0.9753
0.0929,0.9586,0.0714,0.9706
0.0850,0.9653,0.1706,0.9275
0.1070,0.9568,0.0782,0.9680
0.0664,0.9708,0.0436,0.9806
0.0792,0.9610,0.0529,0.9779
0.0660,0.9704,0.0471,0.9785
0.0625,0.9711,0.0497,0.9774
0.0618,0.9728,0.0419,0.9816
0.0641,0.9712,0.0420,0.9790
0.0727,0.9674,0.0457,0.9774
0.0609,0.9716,0.0537,0.9774
0.0680,0.9703,0.0484,0.9790
0.0611,0.9708,0.0546,0.9753
0.0780,0.9695,0.0607,0.9732
0.0668,0.9736,0.0528,0.9764
0.0499,0.9770,0.0566,0.9737
0.0470,0.9809,0.0451,0.9795
0.0546,0.9749,0.0620,0.9753
0.0551,0.9777,0.0493,0.9800
0.0936,0.9624,0.0517,0.9785
0.0564,0.9762,0.0412,0.9816
0.0551,0.9725,0.0410,0.9800
0.0541,0.9751,0.0415,0.9827
0.0406,0.9777,0.0477,0.9800
0.0564,0.9769,0.0341,0.9832
0.0528,0.9741,0.0597,0.9743
0.0451,0.9804,0.0587,0.9790
0.0469,0.9795,0.0441,0.9811
0.0421,0.9805,0.0411,0.9827
0.0556,0.9776,0.0432,0.9832
0.0532,0.9786,0.0623,0.9785
0.0566,0.9778,0.0493,0.9806
0.0426,0.9819,0.0504,0.9748
0.0400,0.9837,0.0542,0.9737
0.0523,0.9774,0.0436,0.9774
0.0431,0.9807,0.0619,0.9748
0.0487,0.9799,0.0724,0.9758
0.0375,0.9828,0.0439,0.9821
0.0227,0.9902,0.0416,0.9837
0.0244,0.9880,0.0409,0.9806
0.0274,0.9884,0.0374,0.9816
0.0190,0.9913,0.0376,0.9816
0.0282,0.9885,0.0370,0.9827
0.0185,0.9885,0.0326,0.9837
0.0210,0.9901,0.0367,0.9842
0.0160,0.9932,0.0350,0.9842
0.0225,0.9917,0.0346,0.9832
0.0199,0.9911,0.0339,0.9837
0.0183,0.9921,0.0360,0.9837
0.0227,0.9908,0.0360,0.9842
0.0225,0.9903,0.0407,0.9821
0.0250,0.9895,0.0342,0.9837
0.0205,0.9923,0.0352,0.9842
0.0177,0.9925,0.0360,0.9848
0.0170,0.9926,0.0406,0.9837
0.0195,0.9913,0.0379,0.9853
0.0148,0.9926,0.0384,0.9842
0.0150,0.9946,0.0381,0.9853
0.0185,0.9915,0.0428,0.9842
0.0166,0.9921,0.0340,0.9869
0.0226,0.9930,0.0361,0.9863
0.0199,0.9922,0.0393,0.9848
0.0176,0.9927,0.0397,0.9858
0.0176,0.9923,0.0380,0.9858
0.0180,0.9918,0.0358,0.9858
0.0196,0.9916,0.0421,0.9853
0.0167,0.9935,0.0440,0.9837
0.0180,0.9945,0.0425,0.9848
0.0146,0.9935,0.0463,0.9842
0.0137,0.9943,0.0436,0.9837
0.0162,0.9917,0.0475,0.9827
0.0191,0.9923,0.0492,0.9837
0.0139,0.9957,0.0555,0.9842
0.0092,0.9964,0.0573,0.9837
0.0156,0.9946,0.0497,0.9837
0.0149,0.9955,0.0447,0.9837
0.0156,0.9931,0.0480,0.9837
0.0130,0.9950,0.0457,0.9842
0.0078,0.9963,0.0450,0.9842
0.0174,0.9932,0.0490,0.9858
0.0141,0.9958,0.0527,0.9853
0.0095,0.9953,0.0499,0.9848
0.0136,0.9955,0.0464,0.9837
0.0152,0.9941,0.0422,0.9848
0.0131,0.9963,0.0509,0.9853
0.0213,0.9932,0.0525,0.9827
0.0135,0.9967,0.0492,0.9837
