train_loss,train_accuracy,valid_loss,valid_accuracy
0.2322,0.9090,0.1222,0.9564
0.1399,0.9382,0.1475,0.9506
0.1144,0.9526,0.0979,0.9638
0.1639,0.9399,0.1188,0.9611
0.1345,0.9481,0.0764,0.9711
0.0805,0.9642,0.1679,0.9433
0.0916,0.9635,0.1397,0.9590
0.0819,0.9647,0.0791,0.9722
0.0700,0.9712,0.0726,0.9732
0.0601,0.9740,0.0744,0.9732
0.0637,0.9732,0.0587,0.9811
0.0607,0.9727,0.1062,0.9716
0.0864,0.9649,0.1484,0.9617
0.0641,0.9735,0.1082,0.9491
0.0728,0.9680,0.0608,0.9790
0.0591,0.9733,0.0635,0.9774
0.0422,0.9793,0.0686,0.9779
0.0522,0.9773,0.0472,0.9806
0.0386,0.9783,0.0413,0.9821
0.0511,0.9784,0.0674,0.9711
0.0539,0.9716,0.1172,0.9533
0.0652,0.9736,0.0616,0.9821
0.0467,0.9796,0.0844,0.9753
0.0547,0.9764,0.2001,0.9343
0.0618,0.9744,0.0504,0.9842
0.0458,0.9793,0.0468,0.9790
0.0400,0.9811,0.0565,0.9779
0.0383,0.9813,0.0478,0.9800
0.0296,0.9862,0.0426,0.9821
0.0270,0.9867,0.0550,0.9774
0.0298,0.9847,0.0649,0.9753
0.0496,0.9795,0.0439,0.9848
0.0400,0.9807,0.0580,0.9795
0.0363,0.9830,0.0584,0.9790
0.0414,0.9790,0.0695,0.9764
0.0473,0.9836,0.0824,0.9706
0.0363,0.9844,0.0485,0.9837
0.0349,0.9837,0.0551,0.9832
0.0444,0.9814,0.0443,0.9811
0.0325,0.9865,0.0511,0.9816
0.0290,0.9852,0.0616,0.9848
0.0446,0.9806,0.0352,0.9827
0.0394,0.9819,0.1012,0.9753
0.0468,0.9807,0.0490,0.9816
0.0315,0.9870,0.0554,0.9842
0.0277,0.9867,0.1139,0.9737
0.0520,0.9800,0.0619,0.9869
0.0363,0.9827,0.0753,0.9795
0.0274,0.9895,0.0713,0.9853
0.0270,0.9865,0.1114,0.9743
0.0235,0.9897,0.0643,0.9848
0.0158,0.9901,0.0666,0.9858
0.0160,0.9930,0.0660,0.9863
0.0108,0.9950,0.0673,0.9863
0.0093,0.9952,0.0686,0.9863
0.0142,0.9930,0.0753,0.9842
0.0158,0.9920,0.0570,0.9874
0.0112,0.9945,0.0635,0.9879
0.0130,0.9935,0.0628,0.9863
0.0092,0.9962,0.0690,0.9863
0.0118,0.9939,0.0681,0.9884
0.0088,0.9958,0.0666,0.9874
0.0097,0.9943,0.0681,0.9879
0.0100,0.9964,0.0716,0.9869
0.0124,0.9974,0.0664,0.9842
0.0088,0.9957,0.0602,0.9884
0.0099,0.9938,0.0586,0.9874
0.0110,0.9943,0.0593,0.9869
0.0091,0.9953,0.0645,0.9869
0.0126,0.9936,0.0619,0.9879
0.0096,0.9960,0.0755,0.9869
0.0091,0.9964,0.0683,0.9874
0.0082,0.9950,0.0706,0.9874
0.0064,0.9968,0.0633,0.9879
0.0086,0.9954,0.0684,0.9879
0.0047,0.9966,0.0731,0.9884
0.0085,0.9958,0.0819,0.9869
0.0084,0.9955,0.0729,0.9884
0.0080,0.9972,0.0749,0.9884
0.0048,0.9973,0.0663,0.9879
0.0079,0.9967,0.0890,0.9879
0.0064,0.9971,0.0712,0.9884
0.0079,0.9963,0.0709,0.9863
0.0118,0.9957,0.0615,0.9879
0.0055,0.9972,0.0612,0.9884
0.0109,0.9948,0.0730,0.9874
0.0045,0.9980,0.0670,0.9879
0.0107,0.9955,0.0741,0.9869
0.0074,0.9964,0.0908,0.9858
0.0099,0.9958,0.0814,0.9869
0.0055,0.9978,0.0791,0.9879
0.0071,0.9969,0.0826,0.9879
0.0061,0.9968,0.0782,0.9874
0.0082,0.9966,0.0908,0.9858
0.0060,0.9980,0.0831,0.9869
0.0083,0.9973,0.0877,0.9874
0.0054,0.9974,0.0813,0.9874
0.0099,0.9973,0.0809,0.9879
0.0071,0.9963,0.0813,0.9863
0.0100,0.9955,0.0769,0.9869
