train_loss,train_accuracy,valid_loss,valid_accuracy
0.2534,0.8926,0.2304,0.9244
0.1951,0.9204,0.1325,0.9512
0.1393,0.9384,0.0940,0.9659
0.1219,0.9492,0.0868,0.9669
0.0935,0.9558,0.0962,0.9575
0.0789,0.9638,0.0976,0.9680
0.1082,0.9535,0.1206,0.9554
0.0915,0.9596,0.0767,0.9706
0.0648,0.9681,0.0727,0.9722
0.0680,0.9681,0.0595,0.9732
0.0677,0.9686,0.0765,0.9706
0.0707,0.9679,0.0851,0.9680
0.0695,0.9693,0.0812,0.9732
0.0843,0.9670,0.0759,0.9716
0.0597,0.9725,0.0644,0.9785
0.0585,0.9733,0.0697,0.9774
0.0624,0.9722,0.0616,0.9821
0.0541,0.9750,0.0696,0.9779
0.0466,0.9783,0.0942,0.9659
0.0590,0.9711,0.0653,0.9758
0.0523,0.9753,0.0518,0.9795
0.0409,0.9800,0.0721,0.9711
0.0422,0.9814,0.0788,0.9701
0.0447,0.9774,0.0481,0.9800
0.0440,0.9804,0.0448,0.9806
0.0475,0.9787,0.0658,0.9753
0.0567,0.9762,0.0896,0.9737
0.0408,0.9782,0.0661,0.9795
0.0416,0.9809,0.0884,0.9711
0.0434,0.9776,0.0484,0.9821
0.0256,0.9851,0.0714,0.9811
0.0675,0.9722,0.0550,0.9795
0.0414,0.9791,0.0571,0.9774
0.0304,0.9843,0.0890,0.9716
0.0309,0.9856,0.0663,0.9790
0.0334,0.9818,0.0560,0.9811
0.0227,0.9866,0.0688,0.9837
0.0354,0.9837,0.0699,0.9758
0.0252,0.9853,0.0981,0.9674
0.0441,0.9818,0.0544,0.9795
0.0369,0.9819,0.0581,0.9753
0.0360,0.9836,0.0495,0.9795
0.0373,0.9830,0.0542,0.9779
0.0327,0.9846,0.0507,0.9821
0.0265,0.9861,0.0530,0.9774
0.0264,0.9876,0.0719,0.9758
0.0264,0.9864,0.0740,0.9764
0.0317,0.9833,0.0712,0.9790
0.0324,0.9838,0.0518,0.9827
0.0256,0.9875,0.0700,0.9785
0.0215,0.9887,0.0544,0.9827
0.0140,0.9923,0.0545,0.9816
0.0170,0.9913,0.0632,0.9795
0.0142,0.9922,0.0525,0.9821
0.0107,0.9931,0.0537,0.9821
0.0120,0.9925,0.0538,0.9837
0.0115,0.9916,0.0557,0.9848
0.0126,0.9927,0.0524,0.9848
0.0136,0.9930,0.0546,0.9842
0.0109,0.9941,0.0557,0.9848
0.0111,0.9935,0.0594,0.9842
0.0092,0.9945,0.0598,0.9842
0.0106,0.9954,0.0576,0.9842
0.0087,0.9943,0.0600,0.9848
0.0087,0.9950,0.0583,0.9848
0.0121,0.9922,0.0624,0.9842
0.0082,0.9944,0.0645,0.9848
0.0086,0.9948,0.0667,0.9848
0.0082,0.9948,0.0597,0.9863
0.0077,0.9943,0.0715,0.9837
0.0069,0.9952,0.0679,0.9842
0.0065,0.9957,0.0625,0.9858
0.0089,0.9968,0.0671,0.9863
0.0076,0.9958,0.0724,0.9837
0.0076,0.9952,0.0697,0.9858
0.0126,0.9944,0.0599,0.9853
0.0099,0.9944,0.0603,0.9858
0.0072,0.9952,0.0620,0.9858
0.0066,0.9955,0.0607,0.9869
0.0051,0.9966,0.0657,0.9853
0.0066,0.9963,0.0668,0.9863
0.0056,0.9968,0.0630,0.9869
0.0072,0.9948,0.0688,0.9874
0.0056,0.9969,0.0654,0.9874
0.0071,0.9964,0.0730,0.9853
0.0065,0.9954,0.0640,0.9879
0.0062,0.9966,0.0664,0.9884
0.0063,0.9964,0.0700,0.9879
0.0059,0.9968,0.0717,0.9874
0.0082,0.9952,0.0662,0.9874
0.0093,0.9954,0.0683,0.9879
0.0081,0.9952,0.0721,0.9848
0.0074,0.9955,0.0782,0.9853
0.0080,0.9952,0.0747,0.9853
0.0060,0.9964,0.0680,0.9874
0.0052,0.9969,0.0736,0.9879
0.0071,0.9959,0.0757,0.9884
0.0056,0.9966,0.0716,0.9895
0.0052,0.9969,0.0795,0.9879
0.0044,0.9973,0.0732,0.9884
