train_loss,train_accuracy,valid_loss,valid_accuracy
0.3176,0.8680,0.1891,0.9307
0.2182,0.9121,0.1273,0.9380
0.1592,0.9361,0.1022,0.9638
0.1500,0.9398,0.0837,0.9653
0.1319,0.9487,0.1056,0.9601
0.1653,0.9371,0.1136,0.9559
0.1142,0.9510,0.0760,0.9669
0.1149,0.9521,0.0862,0.9685
0.0954,0.9569,0.0602,0.9727
0.1029,0.9616,0.0950,0.9653
0.1154,0.9564,0.1249,0.9559
0.0873,0.9657,0.0822,0.9653
0.0884,0.9596,0.0817,0.9716
0.0821,0.9648,0.1081,0.9632
0.0855,0.9615,0.0677,0.9737
0.0768,0.9666,0.0723,0.9701
0.0876,0.9645,0.0725,0.9706
0.0787,0.9647,0.0647,0.9748
0.0798,0.9665,0.0542,0.9811
0.0865,0.9679,0.0644,0.9743
0.0608,0.9726,0.0624,0.9695
0.0749,0.9638,0.0731,0.9690
0.0652,0.9736,0.0604,0.9806
0.0686,0.9691,0.0673,0.9774
0.0711,0.9718,0.0642,0.9737
0.0673,0.9713,0.0637,0.9722
0.0536,0.9728,0.0588,0.9800
0.0535,0.9758,0.0917,0.9680
0.0540,0.9737,0.0606,0.9774
0.0543,0.9773,0.1251,0.9659
0.0577,0.9735,0.0745,0.9790
0.0554,0.9742,0.0769,0.9722
0.0576,0.9711,0.0696,0.9779
0.0535,0.9772,0.0542,0.9790
0.0624,0.9737,0.0611,0.9795
0.0591,0.9742,0.0548,0.9816
0.0494,0.9796,0.0489,0.9821
0.0558,0.9772,0.0649,0.9743
0.0489,0.9777,0.0545,0.9790
0.0412,0.9799,0.0661,0.9769
0.0568,0.9773,0.0567,0.9737
0.0547,0.9739,0.0591,0.9774
0.0434,0.9825,0.0522,0.9821
0.0464,0.9776,0.0902,0.9627
0.0465,0.9786,0.0695,0.9785
0.0474,0.9773,0.0747,0.9758
0.0390,0.9818,0.0613,0.9764
0.0606,0.9700,0.0680,0.9758
0.0339,0.9843,0.0694,0.9722
0.0350,0.9829,0.0615,0.9785
0.0326,0.9850,0.0504,0.9816
0.0277,0.9867,0.0503,0.9848
0.0265,0.9871,0.0513,0.9832
0.0264,0.9875,0.0505,0.9848
0.0212,0.9895,0.0500,0.9848
0.0199,0.9913,0.0558,0.9842
0.0258,0.9897,0.0540,0.9853
0.0313,0.9881,0.0491,0.9837
0.0241,0.9888,0.0519,0.9863
0.0220,0.9904,0.0495,0.9848
0.0238,0.9902,0.0482,0.9848
0.0238,0.9897,0.0472,0.9853
0.0201,0.9939,0.0464,0.9853
0.0266,0.9895,0.0439,0.9863
0.0195,0.9908,0.0460,0.9874
0.0207,0.9899,0.0486,0.9858
0.0271,0.9893,0.0488,0.9858
0.0254,0.9887,0.0475,0.9853
0.0203,0.9904,0.0526,0.9863
0.0212,0.9908,0.0504,0.9858
0.0318,0.9869,0.0515,0.9863
0.0197,0.9913,0.0514,0.9858
0.0166,0.9916,0.0503,0.9858
0.0210,0.9917,0.0483,0.9848
0.0236,0.9903,0.0500,0.9874
0.0211,0.9920,0.0460,0.9848
0.0197,0.9917,0.0465,0.9863
0.0231,0.9908,0.0472,0.9869
0.0177,0.9918,0.0493,0.9842
0.0173,0.9941,0.0511,0.9853
0.0170,0.9932,0.0541,0.9842
0.0161,0.9930,0.0567,0.9863
0.0187,0.9915,0.0491,0.9853
0.0231,0.9901,0.0512,0.9827
0.0139,0.9943,0.0531,0.9848
0.0135,0.9934,0.0503,0.9827
0.0172,0.9935,0.0534,0.9837
0.0138,0.9953,0.0543,0.9853
0.0212,0.9915,0.0478,0.9853
0.0166,0.9938,0.0516,0.9858
0.0127,0.9958,0.0510,0.9858
0.0198,0.9908,0.0498,0.9858
0.0184,0.9916,0.0553,0.9848
0.0092,0.9969,0.0605,0.9842
0.0126,0.9944,0.0592,0.9848
0.0204,0.9922,0.0557,0.9858
0.0176,0.9929,0.0584,0.9853
0.0226,0.9923,0.0538,0.9848
0.0181,0.9918,0.0519,0.9879
0.0166,0.9918,0.0549,0.9858
