train_loss,train_accuracy,valid_loss,valid_accuracy
0.3176,0.8578,0.2026,0.9238
0.2143,0.9100,0.0879,0.9617
0.1692,0.9176,0.0999,0.9575
0.2137,0.9134,0.0982,0.9622
0.1336,0.9448,0.0821,0.9680
0.1612,0.9336,0.0780,0.9680
0.1083,0.9579,0.1150,0.9548
0.1136,0.9495,0.0704,0.9706
0.0947,0.9584,0.0636,0.9701
0.0960,0.9510,0.0683,0.9758
0.1044,0.9559,0.0498,0.9816
0.0897,0.9603,0.0649,0.9727
0.0907,0.9606,0.0678,0.9716
0.0821,0.9640,0.0678,0.9716
0.0823,0.9631,0.0554,0.9764
0.0959,0.9575,0.0958,0.9685
0.0991,0.9588,0.0606,0.9774
0.0776,0.9661,0.0549,0.9795
0.0727,0.9693,0.0526,0.9774
0.0704,0.9676,0.0490,0.9764
0.1079,0.9513,0.0637,0.9737
0.0656,0.9694,0.0604,0.9774
0.0684,0.9721,0.0596,0.9790
0.0549,0.9723,0.0985,0.9727
0.0600,0.9741,0.0512,0.9811
0.0732,0.9684,0.0454,0.9769
0.0710,0.9700,0.0495,0.9779
0.0595,0.9730,0.0482,0.9806
0.0560,0.9740,0.0496,0.9764
0.0711,0.9689,0.0792,0.9653
0.0735,0.9674,0.0371,0.9827
0.0496,0.9763,0.0322,0.9821
0.0533,0.9764,0.0402,0.9837
0.0625,0.9733,0.0512,0.9795
0.0626,0.9717,0.0597,0.9748
0.0545,0.9745,0.0466,0.9806
0.0407,0.9806,0.0603,0.9743
0.0527,0.9770,0.0422,0.9827
0.0549,0.9753,0.0572,0.9758
0.0530,0.9736,0.0389,0.9832
0.0484,0.9758,0.0444,0.9790
0.0540,0.9763,0.0464,0.9806
0.0608,0.9749,0.0338,0.9832
0.0563,0.9753,0.0585,0.9753
0.0461,0.9792,0.0401,0.9821
0.0423,0.9807,0.0414,0.9821
0.0541,0.9769,0.1207,0.9590
0.0415,0.9809,0.0549,0.9748
0.0386,0.9814,0.0471,0.9842
0.0592,0.9777,0.0569,0.9779
0.0375,0.9839,0.0468,0.9806
0.0263,0.9889,0.0422,0.9832
0.0275,0.9876,0.0389,0.9821
0.0292,0.9878,0.0372,0.9842
0.0227,0.9915,0.0374,0.9848
0.0233,0.9901,0.0377,0.9863
0.0210,0.9887,0.0356,0.9863
0.0234,0.9904,0.0360,0.9863
0.0213,0.9911,0.0401,0.9842
0.0253,0.9890,0.0349,0.9837
0.0207,0.9899,0.0351,0.9832
0.0255,0.9901,0.0488,0.9811
0.0284,0.9871,0.0357,0.9832
0.0238,0.9913,0.0315,0.9821
0.0213,0.9911,0.0334,0.9863
0.0265,0.9902,0.0354,0.9827
0.0177,0.9921,0.0370,0.9858
0.0173,0.9909,0.0385,0.9842
0.0165,0.9920,0.0376,0.9842
0.0170,0.9923,0.0372,0.9832
0.0229,0.9921,0.0382,0.9837
0.0188,0.9930,0.0424,0.9848
0.0241,0.9918,0.0385,0.9842
0.0174,0.9939,0.0438,0.9832
0.0209,0.9916,0.0403,0.9858
0.0155,0.9927,0.0376,0.9869
0.0232,0.9921,0.0357,0.9842
0.0188,0.9913,0.0383,0.9842
0.0157,0.9950,0.0396,0.9853
0.0188,0.9911,0.0369,0.9848
0.0168,0.9938,0.0374,0.9858
0.0206,0.9915,0.0388,0.9832
0.0231,0.9892,0.0442,0.9842
0.0232,0.9897,0.0436,0.9853
0.0182,0.9935,0.0424,0.9837
0.0230,0.9927,0.0391,0.9858
0.0227,0.9901,0.0352,0.9848
0.0258,0.9894,0.0383,0.9853
0.0142,0.9946,0.0402,0.9858
0.0159,0.9941,0.0396,0.9853
0.0145,0.9940,0.0431,0.9848
0.0169,0.9930,0.0385,0.9863
0.0152,0.9941,0.0449,0.9858
0.0203,0.9920,0.0422,0.9858
0.0180,0.9931,0.0386,0.9858
0.0194,0.9929,0.0414,0.9858
0.0132,0.9940,0.0451,0.9858
0.0221,0.9916,0.0430,0.9858
0.0269,0.9927,0.0373,0.9874
0.0162,0.9935,0.0389,0.9879
