train_loss,train_accuracy,valid_loss,valid_accuracy
0.3163,0.8604,0.1389,0.9496
0.2171,0.9039,0.1676,0.9254
0.1598,0.9318,0.0921,0.9627
0.1392,0.9403,0.0880,0.9632
0.1472,0.9371,0.0742,0.9701
0.1068,0.9579,0.0861,0.9680
0.1287,0.9430,0.0753,0.9674
0.1080,0.9535,0.1105,0.9485
0.1069,0.9546,0.0667,0.9743
0.0950,0.9577,0.0873,0.9611
0.1043,0.9572,0.0592,0.9722
0.0722,0.9680,0.0784,0.9659
0.1100,0.9577,0.0627,0.9727
0.0976,0.9580,0.0769,0.9659
0.1125,0.9566,0.0671,0.9732
0.0851,0.9654,0.0500,0.9785
0.0688,0.9703,0.0529,0.9758
0.0765,0.9682,0.0555,0.9774
0.0739,0.9684,0.0623,0.9706
0.0641,0.9719,0.0697,0.9706
0.0768,0.9672,0.0630,0.9779
0.0693,0.9685,0.0670,0.9743
0.0710,0.9667,0.0766,0.9727
0.0660,0.9717,0.0623,0.9743
0.0552,0.9763,0.0561,0.9816
0.0580,0.9748,0.0625,0.9748
0.0666,0.9713,0.0559,0.9779
0.0652,0.9728,0.0651,0.9774
0.0659,0.9760,0.0867,0.9648
0.0591,0.9735,0.0555,0.9785
0.0590,0.9742,0.0743,0.9695
0.0661,0.9693,0.0875,0.9737
0.0600,0.9717,0.0699,0.9769
0.0610,0.9711,0.0926,0.9669
0.0560,0.9748,0.0955,0.9638
0.0569,0.9751,0.0646,0.9737
0.0515,0.9779,0.0845,0.9737
0.0581,0.9758,0.0671,0.9774
0.0573,0.9733,0.1011,0.9653
0.0653,0.9744,0.0504,0.9811
0.0469,0.9784,0.0583,0.9806
0.0394,0.9813,0.0543,0.9821
0.0464,0.9768,0.0614,0.9811
0.0494,0.9784,0.0586,0.9769
0.0707,0.9740,0.0547,0.9806
0.0548,0.9760,0.0682,0.9806
0.0508,0.9778,0.0702,0.9774
0.0581,0.9760,0.0888,0.9680
0.0414,0.9806,0.0673,0.9811
0.0558,0.9760,0.0637,0.9785
0.0288,0.9889,0.0610,0.9811
0.0268,0.9876,0.0619,0.9811
0.0372,0.9819,0.0620,0.9816
0.0251,0.9879,0.0612,0.9821
0.0300,0.9861,0.0648,0.9816
0.0279,0.9883,0.0626,0.9811
0.0269,0.9872,0.0655,0.9816
0.0336,0.9866,0.0651,0.9821
0.0205,0.9915,0.0693,0.9811
0.0283,0.9880,0.0676,0.9811
0.0222,0.9889,0.0667,0.9816
0.0215,0.9895,0.0670,0.9806
0.0258,0.9866,0.0635,0.9827
0.0219,0.9888,0.0679,0.9816
0.0296,0.9894,0.0609,0.9821
0.0246,0.9884,0.0657,0.9795
0.0276,0.9869,0.0670,0.9821
0.0183,0.9898,0.0647,0.9821
0.0258,0.9858,0.0613,0.9827
0.0245,0.9888,0.0608,0.9837
0.0226,0.9903,0.0609,0.9790
0.0262,0.9864,0.0598,0.9821
0.0222,0.9908,0.0630,0.9837
0.0284,0.9885,0.0631,0.9837
0.0222,0.9889,0.0655,0.9811
0.0227,0.9895,0.0666,0.9816
0.0198,0.9920,0.0658,0.9811
0.0239,0.9883,0.0659,0.9811
0.0222,0.9898,0.0599,0.9821
0.0236,0.9917,0.0655,0.9837
0.0241,0.9894,0.0683,0.9811
0.0305,0.9864,0.0678,0.9816
0.0247,0.9916,0.0724,0.9821
0.0173,0.9925,0.0749,0.9806
0.0305,0.9865,0.0663,0.9806
0.0249,0.9878,0.0636,0.9842
0.0193,0.9912,0.0633,0.9827
0.0201,0.9906,0.0678,0.9816
0.0245,0.9904,0.0674,0.9811
0.0311,0.9872,0.0667,0.9806
0.0254,0.9888,0.0707,0.9827
0.0167,0.9943,0.0788,0.9806
0.0250,0.9904,0.0698,0.9811
0.0210,0.9920,0.0733,0.9800
0.0273,0.9884,0.0696,0.9790
0.0206,0.9931,0.0693,0.9795
0.0197,0.9904,0.0710,0.9811
0.0146,0.9934,0.0742,0.9811
0.0185,0.9912,0.0736,0.9795
0.0138,0.9955,0.0828,0.9806
