train_loss,train_accuracy,valid_loss,valid_accuracy
0.2950,0.8759,0.1349,0.9417
0.1862,0.9273,0.1493,0.9359
0.1287,0.9440,0.1213,0.9459
0.1383,0.9434,0.0915,0.9611
0.1090,0.9495,0.1174,0.9496
0.0920,0.9617,0.0928,0.9627
0.0996,0.9568,0.0793,0.9648
0.0948,0.9578,0.1855,0.9249
0.0790,0.9628,0.0831,0.9701
0.0791,0.9667,0.2333,0.9196
0.1022,0.9561,0.0713,0.9674
0.0977,0.9533,0.0926,0.9669
0.0723,0.9665,0.0680,0.9716
0.0636,0.9731,0.0648,0.9753
0.0756,0.9634,0.0566,0.9785
0.0699,0.9680,0.0664,0.9732
0.0687,0.9695,0.0629,0.9774
0.0536,0.9725,0.0524,0.9785
0.0565,0.9758,0.0537,0.9790
0.0614,0.9741,0.0719,0.9716
0.0539,0.9745,0.0582,0.9753
0.0543,0.9762,0.0733,0.9743
0.0417,0.9799,0.0539,0.9806
0.0570,0.9745,0.0574,0.9785
0.0521,0.9790,0.0925,0.9632
0.0458,0.9788,0.0871,0.9659
0.0389,0.9777,0.0583,0.9800
0.0383,0.9834,0.0636,0.9774
0.0451,0.9800,0.0661,0.9769
0.0475,0.9777,0.0685,0.9722
0.0451,0.9793,0.0830,0.9727
0.0380,0.9800,0.0733,0.9748
0.0406,0.9813,0.0667,0.9748
0.0385,0.9815,0.0770,0.9748
0.0282,0.9869,0.0735,0.9727
0.0516,0.9779,0.0626,0.9764
0.0339,0.9825,0.0576,0.9774
0.0508,0.9797,0.0584,0.9732
0.0472,0.9784,0.0548,0.9795
0.0284,0.9872,0.0749,0.9748
0.0367,0.9856,0.0587,0.9737
0.0327,0.9847,0.0621,0.9732
0.0367,0.9824,0.0629,0.9769
0.0326,0.9842,0.0603,0.9764
0.0436,0.9778,0.0727,0.9769
0.0311,0.9856,0.0716,0.9706
0.0298,0.9880,0.0562,0.9779
0.0279,0.9881,0.0986,0.9716
0.0233,0.9892,0.0658,0.9806
0.0268,0.9861,0.1278,0.9632
0.0243,0.9875,0.0667,0.9764
0.0171,0.9907,0.0623,0.9790
0.0151,0.9906,0.0602,0.9785
0.0137,0.9939,0.0607,0.9806
0.0109,0.9950,0.0628,0.9800
0.0098,0.9955,0.0640,0.9811
0.0121,0.9927,0.0654,0.9811
0.0115,0.9939,0.0629,0.9806
0.0121,0.9941,0.0633,0.9800
0.0141,0.9932,0.0550,0.9816
0.0086,0.9959,0.0554,0.9800
0.0138,0.9918,0.0586,0.9800
0.0144,0.9922,0.0601,0.9811
0.0093,0.9943,0.0620,0.9821
0.0098,0.9944,0.0602,0.9827
0.0081,0.9958,0.0601,0.9816
0.0087,0.9939,0.0611,0.9821
0.0097,0.9958,0.0617,0.9811
0.0089,0.9959,0.0614,0.9832
0.0113,0.9940,0.0594,0.9816
0.0074,0.9944,0.0601,0.9827
0.0091,0.9952,0.0627,0.9800
0.0105,0.9955,0.0625,0.9821
0.0079,0.9941,0.0620,0.9816
0.0083,0.9968,0.0682,0.9779
0.0088,0.9952,0.0640,0.9800
0.0079,0.9952,0.0660,0.9795
0.0089,0.9964,0.0658,0.9795
0.0083,0.9959,0.0702,0.9774
0.0080,0.9952,0.0670,0.9806
0.0110,0.9960,0.0627,0.9842
0.0047,0.9981,0.0687,0.9816
0.0041,0.9982,0.0700,0.9806
0.0067,0.9962,0.0737,0.9806
0.0057,0.9972,0.0757,0.9806
0.0052,0.9977,0.0746,0.9806
0.0085,0.9954,0.0768,0.9806
0.0083,0.9964,0.0779,0.9785
0.0061,0.9974,0.0856,0.9779
0.0088,0.9960,0.0933,0.9795
0.0075,0.9971,0.0802,0.9816
0.0074,0.9971,0.0722,0.9821
0.0068,0.9972,0.0743,0.9806
0.0049,0.9974,0.0731,0.9837
0.0067,0.9969,0.0725,0.9821
0.0055,0.9973,0.0771,0.9842
0.0067,0.9969,0.0749,0.9832
0.0075,0.9969,0.0684,0.9811
0.0065,0.9966,0.0676,0.9821
0.0058,0.9963,0.0725,0.9806
