train_loss,train_accuracy,valid_loss,valid_accuracy
0.2599,0.8989,0.2115,0.9275
0.1715,0.9342,0.1105,0.9580
0.1313,0.9420,0.1121,0.9627
0.1022,0.9564,0.1212,0.9596
0.0965,0.9586,0.1045,0.9669
0.0907,0.9634,0.0652,0.9779
0.0916,0.9598,0.0735,0.9774
0.0797,0.9645,0.0605,0.9800
0.0832,0.9672,0.0896,0.9674
0.0832,0.9602,0.0958,0.9648
0.1078,0.9524,0.0670,0.9769
0.0913,0.9668,0.0926,0.9674
0.0620,0.9739,0.0920,0.9732
0.0590,0.9742,0.0488,0.9790
0.0593,0.9685,0.0455,0.9816
0.0594,0.9749,0.0569,0.9800
0.0508,0.9742,0.0388,0.9821
0.0674,0.9704,0.0859,0.9737
0.0585,0.9739,0.0443,0.9816
0.0481,0.9760,0.0431,0.9800
0.0570,0.9740,0.1040,0.9711
0.0496,0.9758,0.0673,0.9779
0.0373,0.9816,0.0648,0.9816
0.0638,0.9709,0.0535,0.9758
0.0485,0.9793,0.0553,0.9790
0.0383,0.9833,0.0812,0.9748
0.0352,0.9843,0.0630,0.9753
0.0710,0.9702,0.0554,0.9842
0.0537,0.9788,0.0456,0.9821
0.0356,0.9830,0.0737,0.9790
0.0317,0.9839,0.0639,0.9795
0.0618,0.9744,0.0847,0.9764
0.0429,0.9818,0.0521,0.9806
0.0441,0.9772,0.0531,0.9858
0.0427,0.9809,0.0664,0.9848
0.0359,0.9837,0.0518,0.9832
0.0572,0.9760,0.0452,0.9848
0.0358,0.9839,0.0450,0.9816
0.0478,0.9788,0.0497,0.9795
0.0316,0.9853,0.0774,0.9800
0.0328,0.9858,0.0374,0.9842
0.0368,0.9833,0.0462,0.9800
0.0305,0.9837,0.0481,0.9848
0.0380,0.9832,0.0540,0.9816
0.0352,0.9844,0.0489,0.9827
0.0400,0.9827,0.0530,0.9853
0.0208,0.9907,0.0382,0.9863
0.0309,0.9848,0.0428,0.9816
0.0434,0.9834,0.0413,0.9858
0.0306,0.9883,0.0682,0.9806
0.0256,0.9869,0.0435,0.9863
0.0221,0.9887,0.0411,0.9863
0.0165,0.9923,0.0389,0.9869
0.0152,0.9897,0.0381,0.9879
0.0103,0.9938,0.0372,0.9884
0.0176,0.9922,0.0401,0.9879
0.0131,0.9929,0.0323,0.9905
0.0122,0.9939,0.0345,0.9895
0.0178,0.9938,0.0387,0.9884
0.0139,0.9935,0.0402,0.9869
0.0153,0.9926,0.0315,0.9884
0.0125,0.9929,0.0377,0.9900
0.0143,0.9944,0.0412,0.9884
0.0239,0.9907,0.0354,0.9890
0.0141,0.9943,0.0336,0.9895
0.0176,0.9922,0.0368,0.9890
0.0101,0.9955,0.0385,0.9900
0.0123,0.9946,0.0419,0.9884
0.0134,0.9929,0.0353,0.9884
0.0131,0.9935,0.0360,0.9890
0.0123,0.9952,0.0384,0.9895
0.0126,0.9943,0.0412,0.9900
0.0089,0.9946,0.0388,0.9905
0.0102,0.9943,0.0378,0.9905
0.0136,0.9953,0.0453,0.9879
0.0117,0.9930,0.0390,0.9890
0.0066,0.9959,0.0413,0.9895
0.0068,0.9971,0.0410,0.9911
0.0056,0.9972,0.0481,0.9890
0.0142,0.9952,0.0402,0.9895
0.0088,0.9945,0.0483,0.9890
0.0084,0.9950,0.0469,0.9890
0.0115,0.9949,0.0412,0.9900
0.0070,0.9976,0.0456,0.9905
0.0146,0.9939,0.0374,0.9905
0.0061,0.9980,0.0428,0.9905
0.0116,0.9952,0.0428,0.9879
0.0136,0.9952,0.0479,0.9874
0.0119,0.9950,0.0556,0.9848
0.0079,0.9971,0.0533,0.9853
0.0123,0.9949,0.0399,0.9900
0.0097,0.9963,0.0529,0.9863
0.0047,0.9972,0.0451,0.9874
0.0070,0.9967,0.0455,0.9879
0.0123,0.9943,0.0398,0.9895
0.0104,0.9962,0.0436,0.9884
0.0094,0.9958,0.0381,0.9905
0.0100,0.9946,0.0400,0.9900
0.0074,0.9964,0.0498,0.9879
0.0062,0.9973,0.0473,0.9895
