train_loss,train_accuracy,valid_loss,valid_accuracy
0.2230,0.9074,0.1522,0.9412
0.1729,0.9280,0.1319,0.9559
0.1421,0.9380,0.1139,0.9590
0.1140,0.9494,0.0858,0.9680
0.0977,0.9554,0.1069,0.9632
0.0844,0.9603,0.0738,0.9737
0.0852,0.9552,0.0590,0.9785
0.1234,0.9540,0.0872,0.9653
0.0816,0.9656,0.0685,0.9753
0.0743,0.9668,0.1338,0.9585
0.0662,0.9682,0.0782,0.9732
0.0694,0.9677,0.0669,0.9743
0.0830,0.9656,0.1076,0.9653
0.0599,0.9737,0.0936,0.9685
0.0629,0.9713,0.0953,0.9695
0.0593,0.9763,0.0600,0.9748
0.0673,0.9660,0.0620,0.9779
0.0548,0.9765,0.0478,0.9800
0.0428,0.9773,0.0556,0.9795
0.0562,0.9717,0.0630,0.9753
0.0786,0.9677,0.0606,0.9758
0.0723,0.9637,0.0581,0.9758
0.0442,0.9792,0.0552,0.9764
0.0416,0.9790,0.0627,0.9727
0.0511,0.9754,0.0584,0.9764
0.0441,0.9779,0.0608,0.9732
0.0494,0.9758,0.0849,0.9706
0.0443,0.9777,0.0562,0.9774
0.0301,0.9837,0.0403,0.9832
0.0330,0.9834,0.0557,0.9774
0.0283,0.9874,0.0598,0.9779
0.0427,0.9760,0.0685,0.9748
0.0540,0.9764,0.0550,0.9816
0.0384,0.9807,0.0581,0.9790
0.0295,0.9825,0.0765,0.9737
0.0403,0.9801,0.0460,0.9785
0.0353,0.9838,0.0437,0.9832
0.0653,0.9735,0.0529,0.9806
0.0455,0.9813,0.0545,0.9800
0.0318,0.9839,0.0476,0.9837
0.0326,0.9827,0.0659,0.9795
0.0244,0.9861,0.0497,0.9842
0.0279,0.9833,0.1091,0.9711
0.0294,0.9832,0.0579,0.9800
0.0698,0.9749,0.0654,0.9743
0.0384,0.9819,0.0598,0.9795
0.0329,0.9832,0.0500,0.9832
0.0271,0.9842,0.0575,0.9832
0.0249,0.9866,0.0461,0.9842
0.0169,0.9901,0.0457,0.9827
0.0154,0.9913,0.0494,0.9848
0.0147,0.9913,0.0433,0.9863
0.0159,0.9909,0.0438,0.9853
0.0135,0.9931,0.0504,0.9837
0.0122,0.9931,0.0446,0.9863
0.0129,0.9932,0.0447,0.9863
0.0108,0.9934,0.0535,0.9858
0.0096,0.9949,0.0474,0.9869
0.0105,0.9940,0.0439,0.9874
0.0109,0.9915,0.0505,0.9869
0.0082,0.9932,0.0592,0.9863
0.0106,0.9936,0.0486,0.9874
0.0105,0.9934,0.0520,0.9874
0.0103,0.9941,0.0500,0.9884
0.0108,0.9940,0.0507,0.9874
0.0071,0.9955,0.0476,0.9879
0.0117,0.9940,0.0472,0.9863
0.0101,0.9952,0.0484,0.9863
0.0062,0.9966,0.0457,0.9879
0.0064,0.9960,0.0567,0.9869
0.0067,0.9958,0.0463,0.9879
0.0105,0.9943,0.0503,0.9879
0.0101,0.9940,0.0454,0.9895
0.0084,0.9943,0.0499,0.9884
0.0064,0.9957,0.0490,0.9895
0.0097,0.9952,0.0511,0.9863
0.0103,0.9939,0.0512,0.9874
0.0090,0.9943,0.0528,0.9869
0.0065,0.9957,0.0566,0.9869
0.0092,0.9955,0.0650,0.9858
0.0068,0.9944,0.0536,0.9879
0.0104,0.9946,0.0529,0.9863
0.0070,0.9949,0.0575,0.9858
0.0069,0.9960,0.0412,0.9884
0.0078,0.9958,0.0457,0.9905
0.0038,0.9980,0.0471,0.9890
0.0049,0.9976,0.0518,0.9869
0.0093,0.9952,0.0482,0.9884
0.0077,0.9952,0.0500,0.9890
0.0112,0.9957,0.0468,0.9890
0.0076,0.9955,0.0596,0.9858
0.0063,0.9952,0.0474,0.9890
0.0066,0.9963,0.0498,0.9895
0.0083,0.9966,0.0477,0.9879
0.0054,0.9964,0.0503,0.9879
0.0063,0.9966,0.0504,0.9890
0.0047,0.9972,0.0504,0.9911
0.0060,0.9958,0.0558,0.9874
0.0055,0.9964,0.0540,0.9890
0.0048,0.9959,0.0499,0.9900
