train_loss,train_accuracy,valid_loss,valid_accuracy
0.2782,0.8754,0.1232,0.9470
0.1735,0.9286,0.1245,0.9559
0.1326,0.9443,0.1046,0.9538
0.1315,0.9476,0.1100,0.9422
0.1088,0.9558,0.0777,0.9680
0.1086,0.9559,0.0907,0.9622
0.0859,0.9638,0.0601,0.9753
0.0987,0.9591,0.0783,0.9669
0.0974,0.9554,0.0926,0.9664
0.0770,0.9703,0.0965,0.9659
0.0773,0.9666,0.0678,0.9748
0.0660,0.9702,0.0616,0.9743
0.0671,0.9681,0.0914,0.9664
0.0602,0.9725,0.0632,0.9779
0.0703,0.9708,0.0578,0.9758
0.0605,0.9731,0.0674,0.9706
0.0607,0.9741,0.0572,0.9732
0.0628,0.9721,0.0552,0.9727
0.0558,0.9764,0.0572,0.9806
0.0522,0.9750,0.0657,0.9695
0.0538,0.9758,0.0590,0.9706
0.0515,0.9751,0.0640,0.9743
0.0621,0.9751,0.0582,0.9753
0.0407,0.9814,0.0595,0.9774
0.0555,0.9740,0.0576,0.9811
0.0420,0.9824,0.0492,0.9785
0.0419,0.9797,0.0596,0.9674
0.0434,0.9796,0.0743,0.9674
0.0393,0.9821,0.0809,0.9722
0.0348,0.9836,0.0978,0.9659
0.0535,0.9756,0.0616,0.9769
0.0374,0.9839,0.0732,0.9722
0.0309,0.9872,0.0534,0.9790
0.0378,0.9819,0.0574,0.9743
0.0359,0.9832,0.0738,0.9716
0.0397,0.9811,0.0775,0.9732
0.0271,0.9876,0.0833,0.9701
0.0397,0.9830,0.0921,0.9664
0.0420,0.9805,0.0626,0.9779
0.0327,0.9843,0.0467,0.9779
0.0245,0.9867,0.0488,0.9790
0.0342,0.9857,0.0523,0.9753
0.0341,0.9820,0.0547,0.9816
0.0324,0.9858,0.0646,0.9779
0.0356,0.9844,0.0810,0.9680
0.0272,0.9871,0.0636,0.9774
0.0327,0.9848,0.0784,0.9727
0.0502,0.9804,0.0703,0.9732
0.0319,0.9848,0.0659,0.9779
0.0322,0.9855,0.0783,0.9711
0.0210,0.9911,0.0564,0.9764
0.0195,0.9894,0.0587,0.9785
0.0141,0.9946,0.0587,0.9790
0.0139,0.9929,0.0611,0.9795
0.0126,0.9930,0.0618,0.9785
0.0137,0.9944,0.0639,0.9790
0.0141,0.9921,0.0614,0.9795
0.0125,0.9940,0.0636,0.9806
0.0114,0.9934,0.0631,0.9821
0.0103,0.9953,0.0651,0.9821
0.0129,0.9941,0.0621,0.9821
0.0097,0.9952,0.0644,0.9821
0.0121,0.9946,0.0629,0.9811
0.0111,0.9950,0.0583,0.9821
0.0090,0.9945,0.0600,0.9827
0.0090,0.9958,0.0624,0.9832
0.0097,0.9936,0.0633,0.9816
0.0092,0.9948,0.0629,0.9821
0.0083,0.9953,0.0658,0.9821
0.0073,0.9959,0.0707,0.9811
0.0102,0.9943,0.0703,0.9811
0.0076,0.9952,0.0666,0.9827
0.0091,0.9962,0.0688,0.9816
0.0056,0.9972,0.0673,0.9832
0.0078,0.9960,0.0683,0.9821
0.0113,0.9945,0.0619,0.9821
0.0069,0.9959,0.0680,0.9821
0.0065,0.9967,0.0718,0.9816
0.0082,0.9953,0.0690,0.9821
0.0100,0.9953,0.0649,0.9821
0.0090,0.9955,0.0688,0.9806
0.0066,0.9972,0.0643,0.9827
0.0047,0.9974,0.0705,0.9811
0.0087,0.9953,0.0743,0.9811
0.0064,0.9962,0.0655,0.9816
0.0046,0.9973,0.0630,0.9837
0.0069,0.9967,0.0632,0.9832
0.0099,0.9962,0.0571,0.9837
0.0067,0.9962,0.0601,0.9842
0.0060,0.9971,0.0644,0.9853
0.0047,0.9977,0.0648,0.9837
0.0068,0.9963,0.0739,0.9848
0.0062,0.9978,0.0721,0.9837
0.0029,0.9986,0.0785,0.9837
0.0064,0.9963,0.0707,0.9821
0.0077,0.9949,0.0680,0.9821
0.0061,0.9972,0.0708,0.9827
0.0071,0.9966,0.0685,0.9858
0.0074,0.9962,0.0705,0.9811
0.0072,0.9962,0.0666,0.9816
