train_loss,train_accuracy,valid_loss,valid_accuracy
0.2466,0.8847,0.1439,0.9454
0.1575,0.9334,0.1062,0.9596
0.1332,0.9436,0.1047,0.9585
0.1146,0.9475,0.0918,0.9711
0.0916,0.9600,0.0779,0.9701
0.1096,0.9568,0.0732,0.9706
0.1318,0.9450,0.0777,0.9722
0.0825,0.9649,0.0729,0.9737
0.0708,0.9690,0.0623,0.9758
0.0694,0.9680,0.0688,0.9748
0.0617,0.9708,0.0931,0.9674
0.0738,0.9660,0.1375,0.9464
0.0712,0.9657,0.0631,0.9753
0.0715,0.9682,0.0694,0.9748
0.0587,0.9723,0.0630,0.9769
0.0675,0.9693,0.0809,0.9653
0.0840,0.9651,0.0710,0.9769
0.0589,0.9737,0.0551,0.9806
0.0534,0.9749,0.0726,0.9748
0.0524,0.9758,0.0647,0.9785
0.0656,0.9700,0.0838,0.9743
0.0548,0.9750,0.0480,0.9827
0.0610,0.9739,0.1020,0.9664
0.0528,0.9750,0.0658,0.9685
0.0629,0.9722,0.0652,0.9790
0.0665,0.9742,0.0732,0.9727
0.0613,0.9722,0.0654,0.9769
0.0504,0.9770,0.0626,0.9779
0.0348,0.9813,0.0656,0.9785
0.0505,0.9754,0.0643,0.9753
0.0442,0.9787,0.0714,0.9795
0.0372,0.9823,0.0700,0.9732
0.0492,0.9778,0.0613,0.9764
0.0541,0.9741,0.0542,0.9764
0.0382,0.9821,0.0629,0.9806
0.0466,0.9787,0.0969,0.9716
0.0609,0.9718,0.0868,0.9737
0.0442,0.9805,0.0638,0.9816
0.0415,0.9770,0.0479,0.9816
0.0392,0.9819,0.0734,0.9737
0.0429,0.9800,0.0576,0.9795
0.0316,0.9832,0.0733,0.9716
0.0252,0.9848,0.0675,0.9827
0.0305,0.9832,0.0717,0.9790
0.0347,0.9852,0.0637,0.9806
0.0334,0.9837,0.0512,0.9858
0.0455,0.9804,0.0939,0.9732
0.0317,0.9833,0.0586,0.9816
0.0413,0.9834,0.0758,0.9748
0.0324,0.9829,0.0503,0.9837
0.0329,0.9834,0.0561,0.9811
0.0240,0.9875,0.0555,0.9795
0.0191,0.9899,0.0530,0.9842
0.0234,0.9867,0.0496,0.9869
0.0176,0.9913,0.0554,0.9821
0.0173,0.9893,0.0515,0.9853
0.0156,0.9922,0.0562,0.9811
0.0172,0.9926,0.0519,0.9837
0.0136,0.9920,0.0596,0.9811
0.0148,0.9916,0.0512,0.9848
0.0150,0.9917,0.0471,0.9853
0.0173,0.9918,0.0494,0.9848
0.0161,0.9907,0.0506,0.9827
0.0094,0.9939,0.0523,0.9842
0.0156,0.9934,0.0522,0.9842
0.0112,0.9943,0.0604,0.9821
0.0161,0.9918,0.0498,0.9842
0.0135,0.9921,0.0465,0.9848
0.0094,0.9930,0.0518,0.9848
0.0088,0.9957,0.0462,0.9858
0.0116,0.9927,0.0529,0.9853
0.0133,0.9938,0.0552,0.9842
0.0154,0.9925,0.0519,0.9863
0.0116,0.9930,0.0531,0.9869
0.0133,0.9935,0.0606,0.9837
0.0116,0.9941,0.0534,0.9863
0.0114,0.9927,0.0522,0.9842
0.0096,0.9941,0.0543,0.9858
0.0127,0.9925,0.0590,0.9832
0.0100,0.9940,0.0610,0.9837
0.0158,0.9935,0.0482,0.9879
0.0095,0.9941,0.0539,0.9874
0.0092,0.9941,0.0527,0.9884
0.0072,0.9957,0.0569,0.9869
0.0085,0.9958,0.0587,0.9869
0.0134,0.9930,0.0545,0.9858
0.0130,0.9922,0.0560,0.9848
0.0071,0.9962,0.0644,0.9853
0.0065,0.9959,0.0673,0.9848
0.0079,0.9954,0.0664,0.9848
0.0070,0.9959,0.0677,0.9837
0.0144,0.9939,0.0541,0.9853
0.0061,0.9966,0.0629,0.9863
0.0075,0.9962,0.0675,0.9853
0.0101,0.9941,0.0606,0.9858
0.0073,0.9952,0.0563,0.9858
0.0066,0.9963,0.0651,0.9853
0.0103,0.9944,0.0604,0.9853
0.0072,0.9962,0.0609,0.9853
0.0122,0.9952,0.0646,0.9853
