train_loss,train_accuracy,valid_loss,valid_accuracy
0.2827,0.8771,0.1380,0.9359
0.2309,0.9075,0.1618,0.9396
0.1381,0.9396,0.0915,0.9627
0.1149,0.9526,0.0937,0.9643
0.1169,0.9467,0.0900,0.9653
0.1074,0.9523,0.1033,0.9622
0.1011,0.9591,0.0631,0.9774
0.0868,0.9643,0.0784,0.9732
0.0751,0.9656,0.0727,0.9732
0.0658,0.9718,0.0747,0.9701
0.0760,0.9658,0.0612,0.9769
0.0866,0.9643,0.0725,0.9722
0.0989,0.9626,0.0555,0.9806
0.0528,0.9755,0.0635,0.9774
0.0532,0.9744,0.0671,0.9748
0.0594,0.9717,0.0654,0.9764
0.0562,0.9704,0.0589,0.9816
0.0627,0.9718,0.0606,0.9732
0.0534,0.9750,0.0443,0.9800
0.0483,0.9763,0.0504,0.9790
0.0594,0.9712,0.0623,0.9764
0.0511,0.9759,0.0857,0.9659
0.0531,0.9774,0.0501,0.9774
0.0362,0.9824,0.0469,0.9816
0.0417,0.9816,0.0416,0.9832
0.0661,0.9703,0.0581,0.9753
0.0505,0.9745,0.0471,0.9795
0.0458,0.9784,0.0664,0.9753
0.0438,0.9791,0.0660,0.9774
0.0473,0.9778,0.0496,0.9795
0.0377,0.9825,0.0439,0.9811
0.0394,0.9811,0.0682,0.9727
0.0466,0.9782,0.0612,0.9795
0.0307,0.9846,0.0416,0.9800
0.0318,0.9856,0.0634,0.9758
0.0286,0.9842,0.0552,0.9764
0.0461,0.9791,0.0434,0.9806
0.0393,0.9823,0.0606,0.9806
0.0407,0.9790,0.0700,0.9806
0.0286,0.9869,0.0470,0.9806
0.0311,0.9852,0.0500,0.9806
0.0296,0.9843,0.0525,0.9795
0.0353,0.9834,0.0512,0.9821
0.0368,0.9825,0.0847,0.9711
0.0346,0.9837,0.0501,0.9816
0.0345,0.9838,0.0444,0.9795
0.0393,0.9815,0.1121,0.9548
0.0274,0.9851,0.0544,0.9769
0.0272,0.9869,0.0772,0.9706
0.0253,0.9866,0.0440,0.9837
0.0152,0.9909,0.0418,0.9837
0.0122,0.9940,0.0425,0.9800
0.0138,0.9918,0.0464,0.9811
0.0139,0.9922,0.0414,0.9811
0.0141,0.9932,0.0421,0.9827
0.0078,0.9954,0.0480,0.9806
0.0079,0.9966,0.0487,0.9806
0.0063,0.9955,0.0510,0.9806
0.0118,0.9948,0.0551,0.9827
0.0101,0.9959,0.0518,0.9816
0.0067,0.9962,0.0495,0.9816
0.0101,0.9939,0.0495,0.9821
0.0077,0.9962,0.0518,0.9821
0.0092,0.9962,0.0526,0.9806
0.0067,0.9976,0.0551,0.9800
0.0069,0.9955,0.0545,0.9816
0.0077,0.9959,0.0577,0.9800
0.0054,0.9968,0.0576,0.9816
0.0046,0.9977,0.0615,0.9827
0.0051,0.9976,0.0641,0.9821
0.0086,0.9960,0.0683,0.9790
0.0087,0.9958,0.0659,0.9827
0.0054,0.9973,0.0665,0.9811
0.0062,0.9969,0.0715,0.9811
0.0047,0.9972,0.0680,0.9816
0.0060,0.9969,0.0634,0.9827
0.0060,0.9969,0.0541,0.9821
0.0071,0.9964,0.0506,0.9811
0.0073,0.9969,0.0552,0.9821
0.0048,0.9971,0.0593,0.9816
0.0071,0.9966,0.0590,0.9806
0.0082,0.9971,0.0572,0.9816
0.0043,0.9982,0.0565,0.9811
0.0068,0.9962,0.0750,0.9800
0.0041,0.9978,0.0619,0.9821
0.0043,0.9976,0.0570,0.9832
0.0043,0.9973,0.0602,0.9832
0.0065,0.9963,0.0619,0.9832
0.0046,0.9974,0.0671,0.9785
0.0059,0.9977,0.0601,0.9816
0.0043,0.9981,0.0662,0.9827
0.0028,0.9983,0.0792,0.9795
0.0041,0.9983,0.0643,0.9827
0.0041,0.9977,0.0670,0.9821
0.0050,0.9971,0.0598,0.9821
0.0035,0.9981,0.0649,0.9790
0.0064,0.9960,0.0814,0.9779
0.0039,0.9981,0.0800,0.9800
0.0050,0.9969,0.0723,0.9806
0.0046,0.9976,0.0716,0.9800
