train_loss,train_accuracy,valid_loss,valid_accuracy
0.2581,0.8966,0.1733,0.9485
0.1608,0.9323,0.0949,0.9622
0.1224,0.9455,0.0825,0.9659
0.1391,0.9439,0.3192,0.8776
0.1274,0.9464,0.1225,0.9554
0.1036,0.9550,0.0959,0.9659
0.0904,0.9624,0.0622,0.9753
0.0986,0.9603,0.0753,0.9722
0.0847,0.9638,0.0772,0.9722
0.0905,0.9625,0.0969,0.9653
0.0771,0.9663,0.0707,0.9732
0.0816,0.9633,0.0934,0.9695
0.0707,0.9686,0.0730,0.9727
0.0908,0.9609,0.0695,0.9716
0.0782,0.9703,0.0938,0.9695
0.0804,0.9680,0.1114,0.9606
0.0716,0.9674,0.0619,0.9769
0.0625,0.9682,0.0522,0.9811
0.0630,0.9711,0.0539,0.9821
0.0707,0.9721,0.0703,0.9727
0.0626,0.9718,0.0796,0.9748
0.0448,0.9763,0.0615,0.9779
0.0551,0.9741,0.0829,0.9769
0.0797,0.9708,0.0879,0.9790
0.0786,0.9621,0.0633,0.9800
0.0431,0.9783,0.0763,0.9774
0.0406,0.9801,0.0605,0.9821
0.0663,0.9712,0.0790,0.9727
0.0418,0.9791,0.0732,0.9758
0.0626,0.9740,0.0515,0.9790
0.0455,0.9801,0.0700,0.9743
0.0396,0.9807,0.0707,0.9795
0.0583,0.9763,0.0486,0.9800
0.0416,0.9793,0.1225,0.9732
0.0392,0.9805,0.0808,0.9774
0.0484,0.9772,0.0543,0.9800
0.0384,0.9824,0.0690,0.9785
0.0483,0.9804,0.0633,0.9800
0.0402,0.9813,0.0635,0.9774
0.0430,0.9816,0.0577,0.9779
0.0355,0.9841,0.0586,0.9800
0.0413,0.9811,0.0899,0.9669
0.0371,0.9837,0.0673,0.9785
0.0366,0.9830,0.0517,0.9806
0.0456,0.9797,0.0757,0.9764
0.0496,0.9773,0.0739,0.9748
0.0385,0.9825,0.0544,0.9811
0.0402,0.9830,0.0493,0.9821
0.0422,0.9795,0.0848,0.9764
0.0559,0.9791,0.0763,0.9722
0.0502,0.9760,0.0690,0.9774
0.0402,0.9833,0.0679,0.9790
0.0362,0.9857,0.0620,0.9806
0.0250,0.9864,0.0652,0.9795
0.0217,0.9899,0.0697,0.9785
0.0301,0.9856,0.0716,0.9795
0.0217,0.9889,0.0694,0.9795
0.0156,0.9917,0.0640,0.9827
0.0227,0.9883,0.0645,0.9816
0.0229,0.9897,0.0745,0.9790
0.0176,0.9909,0.0691,0.9811
0.0228,0.9878,0.0641,0.9832
0.0191,0.9890,0.0653,0.9832
0.0174,0.9881,0.0760,0.9821
0.0240,0.9909,0.0711,0.9832
0.0159,0.9923,0.0701,0.9848
0.0199,0.9909,0.0640,0.9837
0.0216,0.9906,0.0629,0.9853
0.0129,0.9922,0.0658,0.9848
0.0176,0.9899,0.0737,0.9842
0.0141,0.9934,0.0690,0.9853
0.0144,0.9915,0.0753,0.9837
0.0117,0.9939,0.0854,0.9821
0.0170,0.9917,0.0704,0.9837
0.0130,0.9941,0.0681,0.9837
0.0183,0.9906,0.0704,0.9837
0.0134,0.9938,0.0830,0.9827
0.0148,0.9920,0.0740,0.9821
0.0175,0.9930,0.0618,0.9837
0.0143,0.9931,0.0611,0.9837
0.0171,0.9917,0.0680,0.9821
0.0117,0.9948,0.0621,0.9827
0.0153,0.9923,0.0666,0.9827
0.0148,0.9918,0.0707,0.9827
0.0180,0.9918,0.0603,0.9837
0.0159,0.9911,0.0676,0.9821
0.0116,0.9943,0.0699,0.9827
0.0170,0.9921,0.0624,0.9832
0.0129,0.9940,0.0604,0.9832
0.0109,0.9948,0.0630,0.9842
0.0094,0.9941,0.0626,0.9842
0.0104,0.9930,0.0573,0.9863
0.0160,0.9916,0.0656,0.9827
0.0127,0.9940,0.0710,0.9853
0.0170,0.9936,0.0654,0.9853
0.0124,0.9946,0.0701,0.9842
0.0119,0.9950,0.0693,0.9837
0.0095,0.9968,0.0737,0.9842
0.0183,0.9932,0.0695,0.9827
0.0116,0.9948,0.0712,0.9832
