train_loss,train_accuracy,valid_loss,valid_accuracy
0.2201,0.9139,0.1207,0.9538
0.1323,0.9448,0.1053,0.9664
0.1118,0.9540,0.1169,0.9590
0.0858,0.9630,0.0993,0.9664
0.1011,0.9561,0.0712,0.9758
0.0866,0.9625,0.0712,0.9795
0.0766,0.9665,0.0885,0.9722
0.0794,0.9676,0.0607,0.9806
0.0530,0.9741,0.0827,0.9774
0.1107,0.9563,0.0584,0.9785
0.0549,0.9726,0.0686,0.9753
0.0444,0.9779,0.0479,0.9785
0.0482,0.9770,0.0593,0.9769
0.0619,0.9740,0.0905,0.9680
0.0770,0.9681,0.0832,0.9769
0.0522,0.9760,0.0666,0.9758
0.0486,0.9791,0.0803,0.9758
0.0350,0.9816,0.0572,0.9769
0.0435,0.9807,0.0541,0.9785
0.0421,0.9810,0.0877,0.9706
0.0607,0.9735,0.0475,0.9853
0.0449,0.9796,0.0486,0.9842
0.0347,0.9834,0.1498,0.9506
0.0460,0.9786,0.0670,0.9853
0.0314,0.9851,0.0899,0.9722
0.0379,0.9821,0.0556,0.9795
0.0441,0.9795,0.0941,0.9743
0.0390,0.9815,0.0918,0.9774
0.0425,0.9797,0.0779,0.9790
0.0267,0.9878,0.0591,0.9858
0.0250,0.9876,0.0769,0.9790
0.0377,0.9819,0.0673,0.9821
0.0397,0.9841,0.0486,0.9863
0.0363,0.9820,0.0726,0.9811
0.0336,0.9823,0.0544,0.9863
0.0302,0.9853,0.0658,0.9832
0.0320,0.9851,0.0875,0.9837
0.0264,0.9880,0.0572,0.9811
0.0273,0.9870,0.0670,0.9832
0.0343,0.9844,0.0784,0.9769
0.0354,0.9820,0.0636,0.9858
0.0240,0.9866,0.0686,0.9779
0.0345,0.9844,0.0961,0.9785
0.0374,0.9830,0.0593,0.9790
0.0292,0.9869,0.0951,0.9722
0.0441,0.9806,0.0888,0.9774
0.0208,0.9888,0.0572,0.9832
0.0236,0.9884,0.0456,0.9869
0.0141,0.9921,0.0852,0.9853
0.0322,0.9858,0.0493,0.9842
0.0125,0.9922,0.0475,0.9853
0.0108,0.9922,0.0549,0.9858
0.0115,0.9929,0.0538,0.9858
0.0086,0.9949,0.0539,0.9863
0.0108,0.9953,0.0489,0.9858
0.0061,0.9971,0.0558,0.9869
0.0106,0.9944,0.0559,0.9869
0.0088,0.9962,0.0557,0.9874
0.0081,0.9953,0.0536,0.9879
0.0074,0.9963,0.0511,0.9884
0.0052,0.9966,0.0618,0.9869
0.0053,0.9959,0.0633,0.9848
0.0058,0.9966,0.0588,0.9869
0.0078,0.9966,0.0581,0.9863
0.0107,0.9960,0.0571,0.9890
0.0056,0.9969,0.0578,0.9874
0.0045,0.9968,0.0527,0.9884
0.0066,0.9964,0.0690,0.9874
0.0055,0.9963,0.0676,0.9874
0.0039,0.9976,0.0716,0.9869
0.0048,0.9973,0.0794,0.9869
0.0042,0.9976,0.0705,0.9874
0.0065,0.9962,0.0580,0.9890
0.0086,0.9969,0.0717,0.9884
0.0049,0.9980,0.0769,0.9884
0.0078,0.9959,0.0805,0.9863
0.0039,0.9983,0.0807,0.9869
0.0032,0.9980,0.0733,0.9874
0.0057,0.9969,0.0859,0.9863
0.0051,0.9971,0.0814,0.9853
0.0061,0.9967,0.0656,0.9879
0.0034,0.9981,0.0653,0.9879
0.0054,0.9968,0.0597,0.9879
0.0054,0.9969,0.0720,0.9879
0.0042,0.9968,0.0695,0.9890
0.0030,0.9980,0.0719,0.9890
0.0036,0.9981,0.0745,0.9874
0.0038,0.9981,0.0629,0.9890
0.0036,0.9981,0.0570,0.9890
0.0053,0.9966,0.0658,0.9884
0.0046,0.9971,0.0625,0.9874
0.0045,0.9977,0.0592,0.9879
0.0074,0.9952,0.0570,0.9890
0.0031,0.9978,0.0761,0.9869
0.0071,0.9982,0.0718,0.9863
0.0046,0.9969,0.0615,0.9890
0.0046,0.9974,0.0739,0.9874
0.0029,0.9990,0.0872,0.9869
0.0029,0.9985,0.0780,0.9869
0.0041,0.9982,0.0724,0.9874
