train_loss,train_accuracy,valid_loss,valid_accuracy
0.2759,0.8799,0.1786,0.9259
0.1690,0.9290,0.1296,0.9491
0.1307,0.9422,0.0992,0.9601
0.1199,0.9462,0.1212,0.9564
0.0960,0.9575,0.1061,0.9569
0.1333,0.9473,0.1534,0.9449
0.1434,0.9438,0.1302,0.9559
0.0920,0.9593,0.1779,0.9380
0.0855,0.9615,0.0724,0.9758
0.0751,0.9661,0.0710,0.9722
0.0648,0.9685,0.0747,0.9732
0.0759,0.9670,0.0781,0.9743
0.0718,0.9697,0.0674,0.9758
0.0750,0.9679,0.0660,0.9716
0.0685,0.9691,0.0745,0.9706
0.0755,0.9672,0.0523,0.9774
0.0725,0.9705,0.0632,0.9779
0.0636,0.9728,0.0608,0.9827
0.0622,0.9722,0.0760,0.9680
0.0627,0.9726,0.0618,0.9743
0.0542,0.9737,0.0564,0.9764
0.0574,0.9732,0.1594,0.9449
0.0586,0.9735,0.0705,0.9774
0.0700,0.9681,0.0686,0.9816
0.0615,0.9735,0.0888,0.9716
0.0469,0.9772,0.0677,0.9779
0.0441,0.9793,0.0979,0.9753
0.0520,0.9758,0.0630,0.9764
0.0565,0.9759,0.0514,0.9827
0.0568,0.9765,0.0520,0.9821
0.0457,0.9799,0.0709,0.9764
0.0534,0.9776,0.0860,0.9685
0.0546,0.9758,0.0480,0.9816
0.0517,0.9797,0.0605,0.9806
0.0485,0.9790,0.0536,0.9806
0.0549,0.9764,0.0535,0.9795
0.0423,0.9820,0.0651,0.9753
0.0388,0.9804,0.0576,0.9795
0.0319,0.9814,0.0802,0.9753
0.0407,0.9791,0.0568,0.9811
0.0372,0.9828,0.0792,0.9790
0.0616,0.9718,0.0539,0.9785
0.0338,0.9837,0.0551,0.9816
0.0441,0.9819,0.0537,0.9858
0.0472,0.9792,0.0712,0.9774
0.0366,0.9830,0.1168,0.9695
0.0437,0.9762,0.0502,0.9837
0.0262,0.9875,0.0720,0.9790
0.0375,0.9827,0.1044,0.9748
0.0364,0.9804,0.0642,0.9816
0.0302,0.9833,0.0592,0.9837
0.0225,0.9867,0.0532,0.9858
0.0208,0.9894,0.0572,0.9848
0.0197,0.9902,0.0521,0.9858
0.0220,0.9879,0.0504,0.9869
0.0219,0.9889,0.0494,0.9848
0.0147,0.9915,0.0469,0.9874
0.0151,0.9912,0.0530,0.9858
0.0160,0.9923,0.0485,0.9853
0.0188,0.9911,0.0489,0.9858
0.0149,0.9922,0.0504,0.9869
0.0154,0.9916,0.0541,0.9832
0.0147,0.9925,0.0554,0.9842
0.0204,0.9912,0.0539,0.9842
0.0176,0.9909,0.0515,0.9848
0.0121,0.9940,0.0551,0.9853
0.0186,0.9893,0.0531,0.9848
0.0135,0.9940,0.0533,0.9858
0.0128,0.9925,0.0544,0.9848
0.0108,0.9944,0.0618,0.9842
0.0163,0.9903,0.0558,0.9853
0.0098,0.9940,0.0597,0.9858
0.0122,0.9935,0.0611,0.9842
0.0152,0.9941,0.0555,0.9858
0.0186,0.9903,0.0535,0.9848
0.0125,0.9930,0.0515,0.9858
0.0167,0.9923,0.0496,0.9858
0.0103,0.9943,0.0585,0.9863
0.0096,0.9943,0.0610,0.9858
0.0141,0.9935,0.0624,0.9837
0.0097,0.9940,0.0629,0.9858
0.0116,0.9927,0.0681,0.9832
0.0147,0.9929,0.0595,0.9848
0.0122,0.9940,0.0637,0.9842
0.0107,0.9940,0.0495,0.9879
0.0091,0.9950,0.0453,0.9879
0.0114,0.9936,0.0556,0.9874
0.0122,0.9936,0.0621,0.9853
0.0104,0.9945,0.0525,0.9879
0.0180,0.9923,0.0580,0.9863
0.0106,0.9948,0.0600,0.9858
0.0131,0.9940,0.0523,0.9863
0.0125,0.9946,0.0529,0.9858
0.0116,0.9948,0.0547,0.9858
0.0110,0.9941,0.0602,0.9863
0.0076,0.9950,0.0634,0.9853
0.0089,0.9943,0.0689,0.9848
0.0149,0.9938,0.0614,0.9853
0.0097,0.9949,0.0598,0.9858
0.0087,0.9948,0.0605,0.9863
