train_loss,train_accuracy,valid_loss,valid_accuracy
0.2342,0.9019,0.1149,0.9517
0.1449,0.9351,0.1135,0.9543
0.1332,0.9440,0.1114,0.9601
0.1129,0.9526,0.0839,0.9680
0.1188,0.9496,0.0921,0.9669
0.0976,0.9547,0.0804,0.9664
0.0895,0.9583,0.1061,0.9690
0.0927,0.9603,0.0820,0.9674
0.0924,0.9603,0.0866,0.9664
0.0698,0.9635,0.0709,0.9737
0.0654,0.9704,0.1020,0.9706
0.0722,0.9676,0.0773,0.9711
0.0669,0.9688,0.0721,0.9769
0.0685,0.9677,0.0553,0.9795
0.0720,0.9702,0.0650,0.9795
0.0592,0.9737,0.0814,0.9722
0.0578,0.9741,0.0612,0.9743
0.0561,0.9728,0.0585,0.9753
0.0615,0.9712,0.0671,0.9737
0.0568,0.9765,0.0803,0.9711
0.0647,0.9690,0.0858,0.9706
0.0744,0.9695,0.0650,0.9758
0.0482,0.9749,0.0603,0.9785
0.0691,0.9709,0.0860,0.9722
0.0530,0.9769,0.0584,0.9795
0.0342,0.9802,0.0645,0.9774
0.0479,0.9792,0.0640,0.9764
0.0495,0.9777,0.0578,0.9737
0.0417,0.9787,0.0597,0.9764
0.0378,0.9819,0.0638,0.9774
0.0654,0.9695,0.0587,0.9779
0.0637,0.9727,0.0472,0.9811
0.0396,0.9821,0.0787,0.9790
0.0447,0.9774,0.0652,0.9774
0.0532,0.9769,0.0720,0.9727
0.0418,0.9804,0.0548,0.9779
0.0439,0.9790,0.0591,0.9795
0.0379,0.9832,0.0464,0.9842
0.0311,0.9843,0.0491,0.9811
0.0473,0.9796,0.0969,0.9653
0.0453,0.9769,0.0753,0.9716
0.0477,0.9778,0.0917,0.9685
0.0306,0.9832,0.0801,0.9769
0.1081,0.9623,0.0667,0.9758
0.0546,0.9769,0.0398,0.9827
0.0326,0.9847,0.0486,0.9858
0.0273,0.9843,0.0452,0.9806
0.0322,0.9866,0.0489,0.9811
0.0364,0.9818,0.0789,0.9732
0.0240,0.9876,0.0722,0.9774
0.0184,0.9897,0.0636,0.9795
0.0196,0.9890,0.0577,0.9832
0.0217,0.9899,0.0547,0.9827
0.0165,0.9897,0.0559,0.9842
0.0148,0.9911,0.0559,0.9827
0.0148,0.9918,0.0534,0.9832
0.0139,0.9929,0.0576,0.9827
0.0133,0.9939,0.0550,0.9837
0.0198,0.9895,0.0533,0.9832
0.0134,0.9935,0.0531,0.9842
0.0132,0.9917,0.0571,0.9832
0.0184,0.9908,0.0619,0.9832
0.0130,0.9927,0.0616,0.9837
0.0122,0.9931,0.0658,0.9832
0.0116,0.9929,0.0586,0.9848
0.0165,0.9922,0.0609,0.9858
0.0151,0.9918,0.0617,0.9842
0.0122,0.9943,0.0582,0.9848
0.0137,0.9940,0.0598,0.9853
0.0123,0.9940,0.0601,0.9848
0.0131,0.9927,0.0595,0.9848
0.0136,0.9925,0.0627,0.9837
0.0118,0.9936,0.0611,0.9848
0.0111,0.9953,0.0646,0.9842
0.0145,0.9935,0.0663,0.9827
0.0098,0.9943,0.0623,0.9853
0.0139,0.9938,0.0632,0.9853
0.0151,0.9939,0.0651,0.9837
0.0120,0.9930,0.0546,0.9863
0.0135,0.9958,0.0589,0.9858
0.0124,0.9948,0.0621,0.9853
0.0118,0.9926,0.0612,0.9853
0.0089,0.9938,0.0665,0.9853
0.0068,0.9967,0.0663,0.9853
0.0105,0.9960,0.0727,0.9806
0.0140,0.9934,0.0621,0.9837
0.0078,0.9953,0.0696,0.9821
0.0143,0.9929,0.0601,0.9832
0.0090,0.9940,0.0627,0.9832
0.0111,0.9962,0.0608,0.9853
0.0082,0.9954,0.0568,0.9863
0.0122,0.9948,0.0570,0.9863
0.0104,0.9946,0.0661,0.9837
0.0103,0.9963,0.0756,0.9832
0.0102,0.9946,0.0659,0.9858
0.0093,0.9952,0.0677,0.9848
0.0078,0.9954,0.0602,0.9863
0.0094,0.9953,0.0633,0.9858
0.0077,0.9966,0.0692,0.9853
0.0131,0.9941,0.0673,0.9848
