train_loss,train_accuracy,valid_loss,valid_accuracy
0.3117,0.8673,0.1631,0.9307
0.1780,0.9232,0.1118,0.9506
0.1311,0.9417,0.1429,0.9370
0.1545,0.9326,0.1051,0.9559
0.1026,0.9561,0.0829,0.9664
0.0885,0.9601,0.1042,0.9585
0.0654,0.9699,0.1539,0.9312
0.0655,0.9713,0.0641,0.9722
0.0711,0.9663,0.0657,0.9659
0.0628,0.9717,0.0740,0.9659
0.0502,0.9755,0.0527,0.9806
0.0419,0.9768,0.1739,0.9349
0.0491,0.9740,0.0627,0.9806
0.0413,0.9786,0.0698,0.9732
0.0475,0.9781,0.0630,0.9753
0.0337,0.9800,0.0610,0.9706
0.0499,0.9763,0.0601,0.9748
0.0651,0.9705,0.0567,0.9790
0.0460,0.9803,0.0583,0.9764
0.0315,0.9838,0.0500,0.9785
0.0382,0.9819,0.0562,0.9800
0.0497,0.9780,0.0723,0.9753
0.0384,0.9828,0.0725,0.9685
0.0254,0.9856,0.0511,0.9800
0.0285,0.9838,0.0504,0.9811
0.0225,0.9897,0.0563,0.9795
0.0313,0.9840,0.1026,0.9648
0.0277,0.9874,0.0463,0.9790
0.0255,0.9871,0.0418,0.9837
0.0251,0.9880,0.0501,0.9774
0.0267,0.9871,0.0493,0.9785
0.0382,0.9837,0.0788,0.9664
0.0435,0.9824,0.0841,0.9606
0.0328,0.9851,0.0559,0.9811
0.0139,0.9917,0.0540,0.9806
0.0103,0.9939,0.0961,0.9800
0.0150,0.9918,0.0517,0.9758
0.0275,0.9870,0.0729,0.9716
0.0163,0.9918,0.0611,0.9795
0.0228,0.9874,0.0949,0.9716
0.0322,0.9862,0.0554,0.9821
0.0211,0.9896,0.0622,0.9774
0.0187,0.9911,0.0712,0.9774
0.0472,0.9826,0.0764,0.9716
0.0211,0.9894,0.0502,0.9806
0.0245,0.9883,0.0773,0.9743
0.0127,0.9938,0.0877,0.9737
0.0114,0.9917,0.0602,0.9821
0.0086,0.9947,0.0737,0.9790
0.0179,0.9917,0.0540,0.9790
0.0077,0.9958,0.0418,0.9874
0.0053,0.9975,0.0420,0.9863
0.0066,0.9966,0.0414,0.9869
0.0044,0.9975,0.0414,0.9879
0.0036,0.9982,0.0425,0.9869
0.0024,0.9982,0.0450,0.9869
0.0031,0.9982,0.0416,0.9869
0.0025,0.9983,0.0434,0.9874
0.0025,0.9986,0.0419,0.9869
0.0048,0.9973,0.0413,0.9879
0.0016,0.9991,0.0486,0.9853
0.0013,0.9995,0.0457,0.9884
0.0022,0.9989,0.0426,0.9879
0.0007,0.9995,0.0463,0.9863
0.0023,0.9986,0.0451,0.9869
0.0015,0.9994,0.0453,0.9863
0.0019,0.9991,0.0490,0.9853
0.0020,0.9992,0.0479,0.9858
0.0006,0.9997,0.0486,0.9858
0.0018,0.9989,0.0507,0.9869
0.0022,0.9987,0.0504,0.9884
0.0011,0.9991,0.0535,0.9874
0.0009,0.9992,0.0543,0.9869
0.0004,0.9997,0.0578,0.9858
0.0007,0.9996,0.0565,0.9890
0.0007,0.9996,0.0631,0.9848
0.0007,0.9994,0.0614,0.9863
0.0002,1.0000,0.0628,0.9869
0.0006,0.9996,0.0700,0.9863
0.0015,0.9990,0.0636,0.9863
0.0003,0.9996,0.0632,0.9890
0.0002,0.9999,0.0655,0.9874
0.0002,0.9999,0.0654,0.9879
0.0013,0.9994,0.0681,0.9827
0.0009,0.9992,0.0699,0.9858
0.0008,0.9995,0.0765,0.9853
0.0009,0.9995,0.0755,0.9853
0.0007,0.9995,0.0705,0.9863
0.0006,0.9995,0.0768,0.9863
0.0003,0.9996,0.0736,0.9874
0.0002,0.9999,0.0766,0.9863
0.0004,0.9999,0.0796,0.9842
0.0002,0.9999,0.0799,0.9858
0.0001,1.0000,0.0828,0.9842
0.0005,0.9996,0.0796,0.9842
0.0005,0.9997,0.0829,0.9848
0.0006,0.9997,0.0788,0.9863
0.0002,0.9997,0.0825,0.9842
0.0001,1.0000,0.0825,0.9863
0.0008,0.9995,0.0817,0.9853
