train_loss,train_accuracy,valid_loss,valid_accuracy
0.2443,0.8984,0.1038,0.9590
0.1553,0.9290,0.1185,0.9590
0.1577,0.9350,0.1109,0.9585
0.1502,0.9331,0.0936,0.9627
0.1042,0.9561,0.0655,0.9716
0.1021,0.9566,0.0944,0.9643
0.0863,0.9624,0.0725,0.9716
0.0951,0.9629,0.0905,0.9643
0.0986,0.9542,0.0590,0.9748
0.0787,0.9643,0.0443,0.9821
0.0643,0.9712,0.0658,0.9732
0.0868,0.9611,0.0523,0.9795
0.0612,0.9699,0.0626,0.9753
0.0683,0.9689,0.0580,0.9827
0.0678,0.9691,0.0662,0.9732
0.0613,0.9697,0.0658,0.9748
0.0697,0.9643,0.0654,0.9769
0.0691,0.9725,0.0505,0.9816
0.0526,0.9718,0.0684,0.9779
0.0807,0.9628,0.0666,0.9737
0.0605,0.9699,0.0858,0.9716
0.0622,0.9713,0.0565,0.9790
0.0508,0.9768,0.0639,0.9774
0.0558,0.9731,0.0788,0.9748
0.0587,0.9714,0.0556,0.9758
0.0457,0.9807,0.0663,0.9774
0.0719,0.9711,0.0658,0.9758
0.0517,0.9778,0.0832,0.9722
0.0464,0.9781,0.0729,0.9753
0.0445,0.9792,0.0765,0.9774
0.0477,0.9767,0.0483,0.9827
0.0583,0.9750,0.0591,0.9732
0.0438,0.9795,0.0595,0.9795
0.0431,0.9799,0.0507,0.9800
0.0435,0.9800,0.0601,0.9795
0.0535,0.9740,0.0899,0.9732
0.0355,0.9807,0.0841,0.9737
0.0468,0.9806,0.0593,0.9779
0.0417,0.9820,0.0575,0.9790
0.0480,0.9784,0.0604,0.9795
0.0304,0.9832,0.0738,0.9790
0.0384,0.9818,0.0603,0.9827
0.0382,0.9820,0.0620,0.9811
0.0379,0.9834,0.0747,0.9811
0.0454,0.9797,0.0972,0.9711
0.0389,0.9830,0.0590,0.9790
0.0346,0.9844,0.0683,0.9795
0.0436,0.9807,0.0764,0.9753
0.0381,0.9813,0.0791,0.9795
0.0397,0.9820,0.0616,0.9795
0.0311,0.9875,0.0666,0.9779
0.0239,0.9879,0.0616,0.9800
0.0173,0.9903,0.0563,0.9821
0.0230,0.9876,0.0571,0.9811
0.0218,0.9894,0.0547,0.9827
0.0153,0.9920,0.0556,0.9827
0.0136,0.9913,0.0541,0.9827
0.0186,0.9921,0.0562,0.9827
0.0194,0.9913,0.0560,0.9816
0.0125,0.9921,0.0599,0.9811
0.0124,0.9930,0.0596,0.9806
0.0178,0.9923,0.0482,0.9837
0.0148,0.9911,0.0538,0.9806
0.0157,0.9927,0.0532,0.9811
0.0137,0.9918,0.0550,0.9806
0.0153,0.9907,0.0536,0.9806
0.0153,0.9920,0.0556,0.9811
0.0201,0.9876,0.0543,0.9821
0.0166,0.9915,0.0498,0.9821
0.0141,0.9923,0.0541,0.9842
0.0107,0.9952,0.0576,0.9821
0.0156,0.9918,0.0564,0.9827
0.0159,0.9938,0.0547,0.9821
0.0165,0.9921,0.0536,0.9806
0.0150,0.9944,0.0605,0.9790
0.0103,0.9940,0.0571,0.9816
0.0097,0.9958,0.0548,0.9832
0.0118,0.9927,0.0543,0.9832
0.0106,0.9948,0.0605,0.9827
0.0083,0.9952,0.0612,0.9821
0.0093,0.9934,0.0608,0.9821
0.0108,0.9957,0.0621,0.9821
0.0150,0.9929,0.0646,0.9816
0.0107,0.9943,0.0576,0.9832
0.0118,0.9932,0.0608,0.9811
0.0111,0.9940,0.0631,0.9816
0.0096,0.9946,0.0594,0.9827
0.0164,0.9915,0.0654,0.9806
0.0114,0.9948,0.0580,0.9827
0.0069,0.9959,0.0616,0.9837
0.0096,0.9953,0.0574,0.9837
0.0126,0.9931,0.0679,0.9790
0.0097,0.9949,0.0638,0.9806
0.0101,0.9941,0.0592,0.9827
0.0117,0.9940,0.0624,0.9816
0.0075,0.9953,0.0663,0.9821
0.0081,0.9957,0.0663,0.9827
0.0110,0.9950,0.0611,0.9848
0.0147,0.9920,0.0583,0.9832
0.0139,0.9936,0.0674,0.9816
