train_loss,train_accuracy,valid_loss,valid_accuracy
0.3437,0.8526,0.1495,0.9391
0.2174,0.9063,0.1410,0.9386
0.1833,0.9250,0.0958,0.9585
0.1621,0.9345,0.0988,0.9638
0.1366,0.9445,0.0843,0.9727
0.1249,0.9443,0.1041,0.9606
0.1186,0.9512,0.0618,0.9732
0.1013,0.9584,0.0770,0.9653
0.1006,0.9543,0.0854,0.9653
0.1181,0.9503,0.0544,0.9806
0.1129,0.9476,0.0731,0.9737
0.0978,0.9524,0.1005,0.9564
0.1099,0.9510,0.0917,0.9580
0.0962,0.9594,0.0713,0.9732
0.0794,0.9654,0.0652,0.9722
0.0759,0.9658,0.0680,0.9769
0.0727,0.9703,0.0885,0.9711
0.0791,0.9644,0.0597,0.9779
0.0762,0.9658,0.0635,0.9737
0.0738,0.9643,0.0655,0.9732
0.0834,0.9657,0.0613,0.9753
0.0607,0.9704,0.0590,0.9758
0.0775,0.9695,0.0753,0.9753
0.0709,0.9707,0.0790,0.9758
0.0717,0.9665,0.0607,0.9758
0.0795,0.9630,0.0812,0.9727
0.0625,0.9745,0.0597,0.9701
0.0613,0.9712,0.0592,0.9795
0.0646,0.9702,0.0701,0.9748
0.0581,0.9737,0.0653,0.9764
0.0577,0.9718,0.0641,0.9795
0.0582,0.9744,0.0650,0.9769
0.0688,0.9682,0.0521,0.9790
0.0565,0.9728,0.0654,0.9753
0.0544,0.9742,0.0436,0.9800
0.0646,0.9732,0.0619,0.9785
0.0548,0.9736,0.0672,0.9800
0.0561,0.9741,0.0612,0.9785
0.0504,0.9774,0.0581,0.9795
0.0599,0.9763,0.0682,0.9769
0.0553,0.9741,0.0574,0.9774
0.0558,0.9746,0.0578,0.9727
0.0467,0.9768,0.0517,0.9790
0.0388,0.9818,0.0832,0.9690
0.0531,0.9758,0.0570,0.9779
0.0502,0.9782,0.0600,0.9827
0.0531,0.9760,0.0643,0.9748
0.0516,0.9772,0.0577,0.9779
0.0483,0.9751,0.0621,0.9774
0.0547,0.9758,0.0493,0.9806
0.0337,0.9857,0.0462,0.9848
0.0408,0.9818,0.0481,0.9837
0.0319,0.9847,0.0462,0.9848
0.0247,0.9894,0.0457,0.9848
0.0306,0.9867,0.0484,0.9842
0.0334,0.9860,0.0480,0.9853
0.0304,0.9867,0.0458,0.9848
0.0253,0.9878,0.0467,0.9842
0.0275,0.9851,0.0485,0.9842
0.0245,0.9890,0.0462,0.9842
0.0306,0.9866,0.0429,0.9869
0.0264,0.9870,0.0475,0.9816
0.0261,0.9870,0.0470,0.9842
0.0241,0.9907,0.0514,0.9848
0.0255,0.9890,0.0498,0.9848
0.0263,0.9890,0.0539,0.9837
0.0257,0.9890,0.0458,0.9869
0.0322,0.9833,0.0457,0.9858
0.0277,0.9895,0.0456,0.9853
0.0329,0.9866,0.0429,0.9863
0.0373,0.9846,0.0445,0.9874
0.0199,0.9911,0.0424,0.9874
0.0227,0.9888,0.0499,0.9858
0.0294,0.9884,0.0441,0.9863
0.0355,0.9865,0.0452,0.9863
0.0268,0.9889,0.0445,0.9863
0.0218,0.9902,0.0481,0.9858
0.0239,0.9874,0.0498,0.9863
0.0243,0.9879,0.0528,0.9848
0.0179,0.9920,0.0559,0.9853
0.0324,0.9850,0.0488,0.9853
0.0320,0.9871,0.0491,0.9848
0.0196,0.9940,0.0494,0.9863
0.0259,0.9881,0.0454,0.9874
0.0181,0.9918,0.0458,0.9869
0.0164,0.9917,0.0490,0.9874
0.0178,0.9922,0.0481,0.9853
0.0235,0.9906,0.0467,0.9874
0.0271,0.9894,0.0489,0.9853
0.0260,0.9901,0.0471,0.9858
0.0268,0.9858,0.0481,0.9869
0.0166,0.9917,0.0517,0.9863
0.0203,0.9916,0.0533,0.9848
0.0168,0.9930,0.0634,0.9827
0.0202,0.9899,0.0539,0.9879
0.0255,0.9890,0.0469,0.9869
0.0216,0.9901,0.0489,0.9874
0.0257,0.9867,0.0505,0.9863
0.0231,0.9884,0.0479,0.9879
0.0175,0.9935,0.0483,0.9874
