train_loss,train_accuracy,valid_loss,valid_accuracy
0.2263,0.9027,0.1032,0.9580
0.1744,0.9359,0.1137,0.9585
0.1460,0.9384,0.1117,0.9496
0.1092,0.9535,0.0592,0.9816
0.0736,0.9671,0.0713,0.9779
0.0860,0.9630,0.1108,0.9664
0.1029,0.9574,0.0593,0.9764
0.0788,0.9640,0.0767,0.9743
0.0978,0.9598,0.0647,0.9811
0.0714,0.9657,0.0959,0.9701
0.0774,0.9640,0.0659,0.9795
0.0720,0.9704,0.0552,0.9816
0.0532,0.9763,0.0585,0.9800
0.0675,0.9689,0.0840,0.9748
0.0645,0.9719,0.0775,0.9758
0.0610,0.9759,0.0536,0.9800
0.0606,0.9695,0.0629,0.9842
0.0613,0.9716,0.0883,0.9701
0.0552,0.9756,0.0519,0.9842
0.0669,0.9700,0.0655,0.9779
0.0637,0.9755,0.0490,0.9811
0.0548,0.9769,0.0544,0.9848
0.0446,0.9800,0.0472,0.9837
0.0417,0.9805,0.0580,0.9790
0.0609,0.9778,0.0616,0.9758
0.0530,0.9763,0.0472,0.9832
0.0393,0.9836,0.0512,0.9800
0.0417,0.9824,0.0490,0.9821
0.0383,0.9820,0.0467,0.9827
0.0467,0.9819,0.0481,0.9837
0.0381,0.9829,0.0468,0.9837
0.0325,0.9856,0.0657,0.9769
0.0393,0.9828,0.0532,0.9821
0.0372,0.9843,0.0583,0.9800
0.0386,0.9818,0.0632,0.9790
0.0273,0.9862,0.0501,0.9848
0.0250,0.9889,0.0647,0.9837
0.0433,0.9809,0.0408,0.9890
0.0349,0.9858,0.0891,0.9758
0.0345,0.9851,0.0827,0.9753
0.0333,0.9836,0.0575,0.9795
0.0523,0.9806,0.0592,0.9800
0.0302,0.9853,0.0408,0.9832
0.0447,0.9797,0.0354,0.9853
0.0325,0.9858,0.0626,0.9853
0.0244,0.9887,0.0309,0.9879
0.0353,0.9872,0.0624,0.9800
0.0410,0.9838,0.0671,0.9821
0.0357,0.9850,0.0502,0.9837
0.0342,0.9875,0.0926,0.9701
0.0344,0.9847,0.0412,0.9837
0.0235,0.9887,0.0395,0.9842
0.0155,0.9926,0.0395,0.9858
0.0170,0.9922,0.0366,0.9863
0.0124,0.9946,0.0383,0.9858
0.0185,0.9899,0.0373,0.9853
0.0131,0.9935,0.0360,0.9863
0.0130,0.9940,0.0411,0.9848
0.0157,0.9915,0.0408,0.9848
0.0100,0.9950,0.0395,0.9858
0.0111,0.9943,0.0407,0.9863
0.0145,0.9943,0.0441,0.9837
0.0108,0.9945,0.0491,0.9821
0.0115,0.9943,0.0408,0.9874
0.0121,0.9946,0.0427,0.9863
0.0159,0.9927,0.0420,0.9863
0.0091,0.9957,0.0417,0.9879
0.0104,0.9949,0.0422,0.9879
0.0091,0.9955,0.0418,0.9863
0.0083,0.9957,0.0453,0.9874
0.0074,0.9969,0.0430,0.9869
0.0128,0.9931,0.0429,0.9869
0.0068,0.9967,0.0509,0.9863
0.0124,0.9944,0.0459,0.9874
0.0090,0.9950,0.0469,0.9869
0.0100,0.9958,0.0433,0.9890
0.0057,0.9981,0.0557,0.9874
0.0094,0.9953,0.0450,0.9869
0.0061,0.9967,0.0483,0.9863
0.0091,0.9955,0.0408,0.9869
0.0064,0.9968,0.0507,0.9858
0.0075,0.9968,0.0506,0.9863
0.0084,0.9950,0.0633,0.9853
0.0088,0.9950,0.0477,0.9858
0.0093,0.9957,0.0492,0.9863
0.0074,0.9963,0.0540,0.9848
0.0126,0.9962,0.0470,0.9863
0.0076,0.9967,0.0486,0.9879
0.0087,0.9960,0.0561,0.9874
0.0080,0.9966,0.0506,0.9879
0.0090,0.9958,0.0550,0.9874
0.0078,0.9967,0.0551,0.9869
0.0081,0.9960,0.0507,0.9884
0.0078,0.9971,0.0519,0.9874
0.0059,0.9973,0.0576,0.9858
0.0053,0.9982,0.0696,0.9837
0.0065,0.9969,0.0506,0.9858
0.0056,0.9978,0.0533,0.9884
0.0055,0.9974,0.0603,0.9863
0.0084,0.9972,0.0558,0.9863
