train_loss,train_accuracy,valid_loss,valid_accuracy
0.3794,0.8187,0.1919,0.9322
0.2123,0.9128,0.0971,0.9617
0.1694,0.9227,0.0892,0.9632
0.1469,0.9412,0.1022,0.9569
0.1275,0.9434,0.0930,0.9617
0.0983,0.9588,0.0583,0.9790
0.1026,0.9570,0.0732,0.9732
0.0986,0.9579,0.0828,0.9680
0.1102,0.9547,0.0531,0.9795
0.0803,0.9658,0.0594,0.9737
0.0945,0.9634,0.0495,0.9800
0.0757,0.9677,0.0615,0.9774
0.0750,0.9658,0.0448,0.9832
0.0830,0.9676,0.0568,0.9800
0.0751,0.9621,0.0583,0.9811
0.0776,0.9663,0.0565,0.9779
0.0813,0.9651,0.0448,0.9869
0.0625,0.9699,0.0569,0.9774
0.0783,0.9621,0.0800,0.9685
0.0564,0.9736,0.0740,0.9727
0.0791,0.9598,0.0593,0.9743
0.0827,0.9672,0.0480,0.9800
0.0569,0.9751,0.0468,0.9800
0.0765,0.9682,0.0576,0.9785
0.0603,0.9740,0.0556,0.9816
0.0590,0.9717,0.0562,0.9779
0.0552,0.9754,0.0451,0.9837
0.0505,0.9777,0.0495,0.9795
0.0452,0.9793,0.0781,0.9722
0.0720,0.9690,0.0522,0.9811
0.0705,0.9697,0.0725,0.9727
0.0493,0.9769,0.0475,0.9811
0.0502,0.9781,0.0490,0.9806
0.0661,0.9700,0.0425,0.9821
0.0471,0.9772,0.0510,0.9774
0.0449,0.9773,0.0511,0.9758
0.0380,0.9825,0.0593,0.9827
0.0323,0.9846,0.0576,0.9827
0.0766,0.9670,0.0542,0.9806
0.0443,0.9799,0.0591,0.9774
0.0473,0.9792,0.1230,0.9617
0.0480,0.9776,0.0464,0.9779
0.0475,0.9777,0.0524,0.9769
0.0523,0.9725,0.0514,0.9800
0.0325,0.9852,0.0513,0.9816
0.0442,0.9815,0.0474,0.9790
0.0345,0.9833,0.0501,0.9821
0.0440,0.9829,0.0705,0.9785
0.0485,0.9807,0.0511,0.9743
0.0354,0.9829,0.0503,0.9769
0.0318,0.9867,0.0383,0.9821
0.0285,0.9876,0.0363,0.9816
0.0185,0.9922,0.0390,0.9837
0.0206,0.9887,0.0394,0.9837
0.0165,0.9916,0.0402,0.9842
0.0164,0.9923,0.0398,0.9821
0.0173,0.9922,0.0432,0.9832
0.0187,0.9917,0.0415,0.9832
0.0195,0.9907,0.0415,0.9832
0.0165,0.9926,0.0420,0.9821
0.0173,0.9908,0.0437,0.9821
0.0165,0.9917,0.0419,0.9842
0.0159,0.9909,0.0433,0.9853
0.0179,0.9901,0.0452,0.9837
0.0167,0.9923,0.0429,0.9832
0.0140,0.9939,0.0437,0.9832
0.0162,0.9934,0.0443,0.9832
0.0136,0.9949,0.0464,0.9848
0.0202,0.9921,0.0450,0.9806
0.0141,0.9918,0.0467,0.9837
0.0151,0.9936,0.0448,0.9848
0.0163,0.9941,0.0434,0.9863
0.0120,0.9941,0.0509,0.9827
0.0174,0.9913,0.0425,0.9832
0.0176,0.9926,0.0462,0.9837
0.0163,0.9925,0.0419,0.9837
0.0119,0.9949,0.0449,0.9853
0.0133,0.9954,0.0469,0.9837
0.0146,0.9944,0.0457,0.9858
0.0120,0.9953,0.0532,0.9821
0.0125,0.9957,0.0456,0.9869
0.0148,0.9940,0.0526,0.9800
0.0152,0.9935,0.0533,0.9848
0.0144,0.9922,0.0426,0.9858
0.0165,0.9921,0.0471,0.9832
0.0129,0.9952,0.0542,0.9827
0.0126,0.9940,0.0528,0.9848
0.0123,0.9954,0.0535,0.9842
0.0118,0.9957,0.0612,0.9832
0.0145,0.9936,0.0578,0.9848
0.0123,0.9945,0.0644,0.9837
0.0088,0.9955,0.0634,0.9853
0.0086,0.9960,0.0626,0.9837
0.0097,0.9974,0.0594,0.9837
0.0148,0.9938,0.0551,0.9837
0.0157,0.9940,0.0497,0.9853
0.0181,0.9934,0.0549,0.9842
0.0135,0.9939,0.0631,0.9827
0.0125,0.9944,0.0487,0.9863
0.0114,0.9944,0.0575,0.9837
