train_loss,train_accuracy,valid_loss,valid_accuracy
0.4430,0.8069,0.1932,0.9181
0.2394,0.8989,0.1189,0.9512
0.1849,0.9243,0.1824,0.9228
0.1841,0.9227,0.1804,0.9354
0.1447,0.9341,0.0721,0.9669
0.1415,0.9334,0.1322,0.9449
0.1511,0.9346,0.0910,0.9606
0.1032,0.9541,0.1660,0.9286
0.1129,0.9508,0.0607,0.9722
0.0962,0.9580,0.0981,0.9606
0.0967,0.9565,0.0656,0.9748
0.0962,0.9559,0.0676,0.9701
0.0965,0.9593,0.0675,0.9716
0.0952,0.9591,0.0696,0.9737
0.0851,0.9633,0.0622,0.9748
0.0834,0.9656,0.0763,0.9690
0.0739,0.9677,0.0616,0.9706
0.0829,0.9658,0.0714,0.9638
0.0762,0.9666,0.0560,0.9764
0.1004,0.9575,0.0403,0.9806
0.0658,0.9725,0.0632,0.9727
0.0866,0.9592,0.0914,0.9569
0.0921,0.9602,0.0410,0.9821
0.0666,0.9682,0.0461,0.9832
0.0794,0.9713,0.0586,0.9774
0.0713,0.9705,0.0427,0.9821
0.0597,0.9704,0.0434,0.9811
0.0761,0.9686,0.0634,0.9758
0.0649,0.9745,0.0406,0.9806
0.0668,0.9727,0.0608,0.9753
0.0570,0.9758,0.0556,0.9737
0.0573,0.9746,0.0460,0.9785
0.0591,0.9745,0.0424,0.9811
0.0551,0.9742,0.0507,0.9806
0.0588,0.9741,0.0576,0.9701
0.0561,0.9772,0.0538,0.9811
0.0632,0.9722,0.0445,0.9769
0.0570,0.9742,0.0535,0.9764
0.0484,0.9744,0.0560,0.9727
0.0473,0.9762,0.0634,0.9732
0.0480,0.9781,0.0439,0.9779
0.0660,0.9739,0.0427,0.9827
0.0520,0.9772,0.0586,0.9764
0.0440,0.9792,0.0546,0.9790
0.0594,0.9717,0.0638,0.9737
0.0492,0.9790,0.0750,0.9727
0.0598,0.9728,0.0545,0.9816
0.0385,0.9813,0.0605,0.9737
0.0512,0.9762,0.0522,0.9737
0.0562,0.9778,0.0405,0.9832
0.0341,0.9856,0.0367,0.9837
0.0311,0.9851,0.0391,0.9811
0.0328,0.9852,0.0412,0.9821
0.0286,0.9867,0.0379,0.9832
0.0307,0.9842,0.0398,0.9827
0.0274,0.9864,0.0360,0.9837
0.0251,0.9887,0.0366,0.9827
0.0227,0.9894,0.0387,0.9842
0.0230,0.9903,0.0376,0.9837
0.0260,0.9898,0.0350,0.9837
0.0223,0.9887,0.0347,0.9863
0.0241,0.9889,0.0374,0.9848
0.0272,0.9888,0.0467,0.9821
0.0184,0.9915,0.0408,0.9842
0.0268,0.9883,0.0368,0.9848
0.0262,0.9887,0.0362,0.9853
0.0205,0.9901,0.0348,0.9863
0.0219,0.9909,0.0379,0.9874
0.0226,0.9918,0.0413,0.9858
0.0213,0.9916,0.0381,0.9853
0.0198,0.9906,0.0422,0.9858
0.0194,0.9932,0.0410,0.9853
0.0190,0.9912,0.0380,0.9879
0.0153,0.9945,0.0388,0.9863
0.0232,0.9895,0.0412,0.9858
0.0188,0.9923,0.0417,0.9858
0.0220,0.9893,0.0373,0.9863
0.0224,0.9917,0.0335,0.9842
0.0181,0.9932,0.0389,0.9863
0.0165,0.9931,0.0393,0.9848
0.0209,0.9912,0.0404,0.9848
0.0186,0.9922,0.0382,0.9858
0.0245,0.9895,0.0443,0.9848
0.0166,0.9934,0.0441,0.9842
0.0116,0.9954,0.0438,0.9842
0.0229,0.9907,0.0492,0.9842
0.0201,0.9930,0.0422,0.9853
0.0174,0.9920,0.0445,0.9848
0.0187,0.9913,0.0448,0.9853
0.0114,0.9957,0.0472,0.9837
0.0212,0.9920,0.0366,0.9874
0.0203,0.9907,0.0442,0.9832
0.0157,0.9939,0.0376,0.9874
0.0176,0.9927,0.0388,0.9869
0.0168,0.9929,0.0406,0.9853
0.0245,0.9903,0.0507,0.9858
0.0204,0.9915,0.0414,0.9874
0.0203,0.9930,0.0445,0.9874
0.0264,0.9904,0.0387,0.9853
0.0198,0.9932,0.0391,0.9869
