train_loss,train_accuracy,valid_loss,valid_accuracy
0.2337,0.9026,0.1458,0.9386
0.1712,0.9241,0.1897,0.9364
0.1255,0.9464,0.0888,0.9716
0.1259,0.9475,0.0862,0.9659
0.1513,0.9412,0.0976,0.9638
0.0867,0.9612,0.0775,0.9643
0.0848,0.9609,0.0723,0.9758
0.0948,0.9603,0.0869,0.9664
0.1041,0.9542,0.0775,0.9706
0.0844,0.9634,0.0690,0.9758
0.0857,0.9651,0.0684,0.9701
0.0790,0.9642,0.0861,0.9659
0.0583,0.9727,0.0601,0.9779
0.0858,0.9645,0.0655,0.9706
0.0820,0.9668,0.1533,0.9517
0.0795,0.9614,0.0990,0.9722
0.0646,0.9719,0.0466,0.9816
0.0545,0.9749,0.0551,0.9753
0.0702,0.9698,0.0803,0.9722
0.0575,0.9751,0.0562,0.9769
0.0633,0.9690,0.0588,0.9774
0.0523,0.9716,0.0696,0.9737
0.0723,0.9707,0.1301,0.9491
0.0730,0.9684,0.0687,0.9785
0.0533,0.9737,0.0688,0.9748
0.0567,0.9740,0.0533,0.9790
0.0486,0.9768,0.0606,0.9743
0.0476,0.9770,0.0774,0.9737
0.0419,0.9809,0.0909,0.9737
0.0481,0.9746,0.0483,0.9816
0.0373,0.9816,0.0763,0.9722
0.0518,0.9777,0.0451,0.9827
0.0371,0.9805,0.0728,0.9816
0.0337,0.9855,0.0699,0.9769
0.0820,0.9656,0.0639,0.9743
0.0517,0.9778,0.0585,0.9774
0.0534,0.9777,0.1028,0.9790
0.0583,0.9728,0.0585,0.9758
0.0451,0.9783,0.0679,0.9774
0.0396,0.9832,0.1080,0.9659
0.0518,0.9779,0.0507,0.9832
0.0868,0.9714,0.0824,0.9664
0.0466,0.9796,0.0396,0.9821
0.0358,0.9847,0.0571,0.9811
0.0402,0.9801,0.0491,0.9795
0.0456,0.9800,0.0536,0.9769
0.0351,0.9855,0.0715,0.9774
0.0317,0.9858,0.1050,0.9701
0.0284,0.9856,0.0725,0.9758
0.0452,0.9797,0.0732,0.9743
0.0277,0.9888,0.0626,0.9769
0.0281,0.9861,0.0520,0.9827
0.0165,0.9912,0.0520,0.9821
0.0194,0.9899,0.0493,0.9832
0.0216,0.9890,0.0522,0.9821
0.0163,0.9922,0.0527,0.9821
0.0196,0.9903,0.0559,0.9811
0.0208,0.9912,0.0496,0.9827
0.0138,0.9925,0.0537,0.9827
0.0163,0.9925,0.0539,0.9837
0.0170,0.9906,0.0494,0.9848
0.0120,0.9926,0.0517,0.9842
0.0157,0.9909,0.0552,0.9827
0.0175,0.9927,0.0542,0.9827
0.0128,0.9930,0.0536,0.9842
0.0134,0.9918,0.0551,0.9858
0.0101,0.9934,0.0560,0.9853
0.0120,0.9927,0.0618,0.9821
0.0136,0.9945,0.0528,0.9853
0.0108,0.9934,0.0563,0.9853
0.0136,0.9925,0.0534,0.9848
0.0132,0.9932,0.0602,0.9832
0.0165,0.9920,0.0580,0.9853
0.0138,0.9927,0.0603,0.9853
0.0187,0.9921,0.0573,0.9858
0.0117,0.9930,0.0616,0.9827
0.0124,0.9939,0.0648,0.9837
0.0121,0.9939,0.0645,0.9816
0.0160,0.9930,0.0523,0.9842
0.0158,0.9915,0.0510,0.9848
0.0126,0.9922,0.0554,0.9853
0.0090,0.9957,0.0571,0.9848
0.0124,0.9931,0.0574,0.9837
0.0100,0.9945,0.0611,0.9853
0.0114,0.9936,0.0580,0.9853
0.0071,0.9964,0.0617,0.9858
0.0153,0.9930,0.0641,0.9827
0.0135,0.9931,0.0620,0.9811
0.0128,0.9939,0.0620,0.9842
0.0113,0.9954,0.0650,0.9837
0.0114,0.9935,0.0653,0.9848
0.0098,0.9952,0.0610,0.9853
0.0125,0.9950,0.0538,0.9858
0.0101,0.9945,0.0563,0.9863
0.0137,0.9935,0.0552,0.9869
0.0134,0.9940,0.0551,0.9848
0.0144,0.9939,0.0545,0.9848
0.0111,0.9945,0.0590,0.9837
0.0058,0.9966,0.0591,0.9874
0.0081,0.9944,0.0607,0.9848
