train_loss,train_accuracy,valid_loss,valid_accuracy
0.3455,0.8505,0.1570,0.9386
0.1986,0.9213,0.1084,0.9580
0.1738,0.9280,0.0935,0.9617
0.1446,0.9408,0.1045,0.9533
0.1275,0.9482,0.0800,0.9711
0.1205,0.9478,0.0686,0.9748
0.1144,0.9531,0.0880,0.9638
0.0920,0.9575,0.0672,0.9685
0.0938,0.9600,0.0675,0.9753
0.1081,0.9556,0.0892,0.9664
0.0835,0.9647,0.0696,0.9753
0.0835,0.9619,0.0703,0.9727
0.1008,0.9611,0.0631,0.9737
0.0825,0.9637,0.0712,0.9743
0.0763,0.9663,0.0682,0.9732
0.0914,0.9657,0.0773,0.9732
0.0805,0.9663,0.0588,0.9758
0.0944,0.9624,0.0813,0.9711
0.0717,0.9662,0.0760,0.9716
0.0685,0.9707,0.0516,0.9779
0.0731,0.9668,0.0623,0.9795
0.0609,0.9760,0.0517,0.9800
0.0656,0.9698,0.0608,0.9774
0.0600,0.9742,0.0745,0.9680
0.0585,0.9758,0.0610,0.9748
0.0529,0.9773,0.0617,0.9769
0.0653,0.9685,0.0652,0.9769
0.0628,0.9717,0.0544,0.9769
0.0567,0.9764,0.0641,0.9753
0.0533,0.9805,0.0990,0.9706
0.0548,0.9778,0.0510,0.9779
0.0521,0.9773,0.0789,0.9743
0.0541,0.9768,0.0546,0.9800
0.0570,0.9746,0.0708,0.9732
0.0495,0.9779,0.0666,0.9774
0.0518,0.9762,0.0595,0.9753
0.0540,0.9751,0.0590,0.9716
0.0567,0.9783,0.0551,0.9769
0.0605,0.9727,0.0481,0.9811
0.0439,0.9806,0.0657,0.9743
0.0538,0.9787,0.0508,0.9785
0.0607,0.9776,0.0620,0.9685
0.0506,0.9762,0.0628,0.9706
0.0520,0.9774,0.0788,0.9753
0.0488,0.9758,0.0554,0.9779
0.0461,0.9795,0.0635,0.9764
0.0565,0.9745,0.0840,0.9617
0.0552,0.9751,0.0555,0.9774
0.0440,0.9810,0.0603,0.9737
0.0555,0.9764,0.0848,0.9632
0.0494,0.9792,0.0579,0.9758
0.0371,0.9841,0.0543,0.9779
0.0324,0.9856,0.0535,0.9806
0.0322,0.9839,0.0530,0.9800
0.0400,0.9827,0.0491,0.9811
0.0286,0.9858,0.0488,0.9811
0.0244,0.9876,0.0500,0.9811
0.0268,0.9867,0.0480,0.9821
0.0307,0.9875,0.0491,0.9806
0.0273,0.9878,0.0497,0.9811
0.0264,0.9880,0.0456,0.9811
0.0253,0.9897,0.0495,0.9806
0.0253,0.9897,0.0489,0.9816
0.0193,0.9917,0.0484,0.9832
0.0257,0.9903,0.0481,0.9816
0.0221,0.9909,0.0461,0.9816
0.0219,0.9897,0.0495,0.9816
0.0210,0.9932,0.0509,0.9800
0.0194,0.9916,0.0445,0.9800
0.0238,0.9898,0.0455,0.9821
0.0224,0.9889,0.0434,0.9821
0.0180,0.9925,0.0436,0.9795
0.0222,0.9912,0.0473,0.9821
0.0229,0.9888,0.0496,0.9832
0.0212,0.9904,0.0498,0.9832
0.0203,0.9916,0.0486,0.9832
0.0206,0.9906,0.0468,0.9827
0.0184,0.9920,0.0461,0.9821
0.0199,0.9911,0.0475,0.9827
0.0268,0.9897,0.0524,0.9827
0.0149,0.9926,0.0466,0.9832
0.0195,0.9925,0.0435,0.9827
0.0188,0.9931,0.0448,0.9832
0.0144,0.9938,0.0473,0.9842
0.0166,0.9940,0.0449,0.9821
0.0159,0.9929,0.0432,0.9827
0.0185,0.9929,0.0502,0.9821
0.0182,0.9923,0.0477,0.9800
0.0172,0.9930,0.0458,0.9811
0.0193,0.9895,0.0497,0.9827
0.0137,0.9944,0.0530,0.9827
0.0167,0.9940,0.0524,0.9821
0.0264,0.9885,0.0466,0.9811
0.0177,0.9925,0.0482,0.9811
0.0199,0.9890,0.0490,0.9811
0.0199,0.9916,0.0501,0.9816
0.0220,0.9915,0.0515,0.9832
0.0149,0.9940,0.0481,0.9832
0.0084,0.9977,0.0533,0.9842
0.0184,0.9930,0.0660,0.9827
