train_loss,train_accuracy,valid_loss,valid_accuracy
0.2986,0.8676,0.1964,0.9223
0.1654,0.9288,0.1089,0.9517
0.1453,0.9350,0.1177,0.9580
0.1322,0.9431,0.1048,0.9590
0.1245,0.9455,0.0720,0.9701
0.1029,0.9574,0.0753,0.9695
0.1003,0.9589,0.0861,0.9611
0.1206,0.9492,0.0852,0.9606
0.0944,0.9578,0.0874,0.9601
0.0701,0.9685,0.0656,0.9737
0.0758,0.9674,0.1436,0.9207
0.0798,0.9651,0.0665,0.9748
0.0641,0.9694,0.1583,0.9386
0.0705,0.9697,0.0650,0.9779
0.0709,0.9703,0.1007,0.9622
0.0828,0.9642,0.0697,0.9753
0.0825,0.9685,0.0890,0.9664
0.0536,0.9758,0.0710,0.9785
0.0525,0.9745,0.0647,0.9769
0.0468,0.9768,0.0663,0.9769
0.0446,0.9788,0.0676,0.9790
0.0545,0.9739,0.0787,0.9732
0.0432,0.9773,0.0618,0.9753
0.0475,0.9782,0.0865,0.9711
0.0615,0.9744,0.0624,0.9753
0.0467,0.9776,0.0703,0.9690
0.0456,0.9782,0.0737,0.9732
0.0370,0.9799,0.0729,0.9737
0.0411,0.9806,0.0661,0.9790
0.0534,0.9758,0.0534,0.9795
0.0447,0.9788,0.0523,0.9816
0.0415,0.9821,0.0549,0.9795
0.0321,0.9843,0.0768,0.9706
0.0467,0.9788,0.0649,0.9690
0.0552,0.9764,0.0525,0.9811
0.0330,0.9846,0.0525,0.9795
0.0271,0.9838,0.0757,0.9774
0.0416,0.9799,0.0517,0.9837
0.0311,0.9842,0.0739,0.9685
0.0337,0.9820,0.0720,0.9795
0.0323,0.9846,0.0838,0.9711
0.0315,0.9836,0.0683,0.9753
0.0492,0.9786,0.0593,0.9800
0.0406,0.9807,0.0667,0.9690
0.0355,0.9842,0.0637,0.9795
0.0330,0.9827,0.0543,0.9800
0.0288,0.9862,0.0661,0.9795
0.0318,0.9852,0.0728,0.9711
0.0477,0.9805,0.0647,0.9737
0.0292,0.9846,0.0724,0.9764
0.0202,0.9909,0.0682,0.9774
0.0171,0.9907,0.0675,0.9821
0.0209,0.9904,0.0634,0.9800
0.0109,0.9940,0.0678,0.9811
0.0189,0.9915,0.0621,0.9816
0.0155,0.9907,0.0639,0.9790
0.0135,0.9927,0.0675,0.9821
0.0121,0.9934,0.0677,0.9821
0.0116,0.9935,0.0708,0.9816
0.0096,0.9940,0.0719,0.9806
0.0108,0.9946,0.0708,0.9795
0.0106,0.9946,0.0681,0.9832
0.0135,0.9916,0.0671,0.9800
0.0110,0.9936,0.0709,0.9795
0.0081,0.9949,0.0709,0.9785
0.0089,0.9960,0.0742,0.9795
0.0085,0.9957,0.0713,0.9800
0.0096,0.9946,0.0717,0.9790
0.0098,0.9936,0.0756,0.9785
0.0094,0.9950,0.0699,0.9806
0.0075,0.9971,0.0736,0.9811
0.0121,0.9938,0.0725,0.9790
0.0121,0.9934,0.0698,0.9790
0.0088,0.9953,0.0710,0.9795
0.0106,0.9946,0.0752,0.9800
0.0092,0.9962,0.0764,0.9790
0.0057,0.9974,0.0810,0.9764
0.0075,0.9969,0.0824,0.9790
0.0069,0.9959,0.0891,0.9795
0.0112,0.9955,0.0824,0.9795
0.0080,0.9963,0.0837,0.9811
0.0071,0.9972,0.0832,0.9800
0.0083,0.9954,0.0854,0.9790
0.0089,0.9963,0.0854,0.9800
0.0062,0.9973,0.0798,0.9795
0.0048,0.9978,0.0849,0.9800
0.0069,0.9966,0.0863,0.9790
0.0114,0.9955,0.0859,0.9785
0.0101,0.9943,0.0807,0.9785
0.0115,0.9952,0.0717,0.9795
0.0062,0.9978,0.0728,0.9800
0.0089,0.9967,0.0800,0.9811
0.0076,0.9971,0.0781,0.9821
0.0055,0.9968,0.0835,0.9806
0.0065,0.9963,0.0920,0.9811
0.0069,0.9967,0.0940,0.9795
0.0055,0.9964,0.0953,0.9795
0.0042,0.9977,0.0967,0.9785
0.0101,0.9952,0.0904,0.9790
0.0057,0.9967,0.0900,0.9811
