train_loss,train_accuracy,valid_loss,valid_accuracy
0.1934,0.9217,0.0766,0.9695
0.1059,0.9578,0.1080,0.9585
0.1043,0.9542,0.0827,0.9653
0.0780,0.9659,0.0891,0.9648
0.0788,0.9664,0.0895,0.9685
0.0543,0.9755,0.0518,0.9790
0.1056,0.9563,0.0895,0.9653
0.0692,0.9726,0.0618,0.9785
0.0565,0.9780,0.0537,0.9811
0.0431,0.9799,0.0683,0.9769
0.0314,0.9837,0.0682,0.9732
0.0286,0.9870,0.0495,0.9832
0.0336,0.9852,0.0768,0.9764
0.0600,0.9744,0.0607,0.9764
0.0328,0.9842,0.0626,0.9795
0.0363,0.9847,0.0768,0.9764
0.0447,0.9790,0.0484,0.9827
0.0208,0.9903,0.0739,0.9785
0.0365,0.9852,0.0420,0.9853
0.0246,0.9897,0.0834,0.9743
0.0288,0.9874,0.0933,0.9743
0.0238,0.9883,0.0535,0.9806
0.0397,0.9831,0.0689,0.9853
0.0259,0.9875,0.0430,0.9837
0.0329,0.9850,0.0833,0.9795
0.0324,0.9859,0.0635,0.9811
0.0222,0.9884,0.0646,0.9800
0.0184,0.9910,0.0598,0.9800
0.0183,0.9907,0.0787,0.9743
0.0251,0.9882,0.0641,0.9832
0.0176,0.9904,0.0564,0.9774
0.0111,0.9922,0.0656,0.9790
0.0210,0.9876,0.0423,0.9853
0.0234,0.9892,0.0829,0.9774
0.0278,0.9865,0.0527,0.9779
0.0176,0.9912,0.0906,0.9737
0.0323,0.9854,0.0700,0.9785
0.0278,0.9874,0.0436,0.9858
0.0111,0.9927,0.0446,0.9863
0.0091,0.9955,0.0615,0.9853
0.0100,0.9947,0.1026,0.9758
0.0374,0.9890,0.0482,0.9858
0.0156,0.9935,0.0566,0.9795
0.0276,0.9885,0.0451,0.9837
0.0153,0.9936,0.0363,0.9879
0.0193,0.9912,0.0508,0.9832
0.0086,0.9936,0.0583,0.9858
0.0094,0.9948,0.0361,0.9874
0.0182,0.9922,0.0394,0.9858
0.0200,0.9916,0.0627,0.9785
0.0107,0.9952,0.0561,0.9821
0.0054,0.9975,0.0580,0.9821
0.0058,0.9962,0.0522,0.9832
0.0047,0.9971,0.0535,0.9837
0.0045,0.9973,0.0552,0.9837
0.0037,0.9973,0.0503,0.9842
0.0035,0.9982,0.0527,0.9837
0.0018,0.9992,0.0577,0.9832
0.0021,0.9981,0.0556,0.9832
0.0037,0.9975,0.0606,0.9816
0.0023,0.9983,0.0580,0.9832
0.0024,0.9985,0.0629,0.9827
0.0022,0.9987,0.0553,0.9837
0.0014,0.9991,0.0565,0.9837
0.0017,0.9990,0.0613,0.9827
0.0016,0.9986,0.0677,0.9827
0.0022,0.9989,0.0786,0.9811
0.0016,0.9990,0.0655,0.9816
0.0009,0.9995,0.0661,0.9821
0.0017,0.9987,0.0768,0.9811
0.0016,0.9992,0.0650,0.9816
0.0016,0.9990,0.0597,0.9858
0.0009,0.9995,0.0744,0.9832
0.0008,0.9994,0.0748,0.9832
0.0010,0.9994,0.0785,0.9832
0.0008,0.9996,0.0622,0.9853
0.0009,0.9991,0.0703,0.9853
0.0020,0.9995,0.0776,0.9837
0.0009,0.9995,0.0678,0.9858
0.0006,0.9995,0.0717,0.9853
0.0008,0.9990,0.0648,0.9863
0.0006,0.9996,0.0692,0.9858
0.0008,0.9994,0.0703,0.9848
0.0008,0.9995,0.0807,0.9842
0.0009,0.9994,0.0779,0.9848
0.0008,0.9992,0.0719,0.9853
0.0010,0.9991,0.0819,0.9848
0.0007,0.9995,0.0864,0.9853
0.0007,0.9995,0.0725,0.9848
0.0003,0.9997,0.0824,0.9863
0.0002,0.9999,0.0885,0.9848
0.0006,0.9996,0.0817,0.9848
0.0010,0.9991,0.0939,0.9837
0.0006,0.9994,0.0950,0.9848
0.0008,0.9995,0.1038,0.9837
0.0008,0.9994,0.0926,0.9832
0.0009,0.9997,0.0807,0.9837
0.0004,0.9997,0.0940,0.9853
0.0003,0.9996,0.0923,0.9848
0.0001,1.0000,0.0887,0.9848
