train_loss,train_accuracy,valid_loss,valid_accuracy
0.2751,0.8888,0.1820,0.9270
0.1917,0.9220,0.1552,0.9459
0.1233,0.9427,0.0958,0.9627
0.1143,0.9527,0.0767,0.9701
0.1216,0.9452,0.0913,0.9606
0.0996,0.9572,0.0965,0.9564
0.1585,0.9387,0.0824,0.9706
0.1068,0.9549,0.0733,0.9695
0.0856,0.9612,0.0894,0.9606
0.0906,0.9611,0.0988,0.9680
0.0931,0.9610,0.0614,0.9732
0.0744,0.9643,0.0535,0.9806
0.0867,0.9626,0.0576,0.9790
0.0655,0.9702,0.0643,0.9795
0.0649,0.9686,0.0495,0.9816
0.0557,0.9716,0.0758,0.9769
0.0527,0.9750,0.0839,0.9722
0.0735,0.9686,0.0924,0.9701
0.0648,0.9711,0.0562,0.9785
0.0532,0.9737,0.0766,0.9743
0.0936,0.9616,0.0950,0.9727
0.0789,0.9665,0.0694,0.9806
0.0543,0.9713,0.1202,0.9569
0.0600,0.9714,0.0647,0.9764
0.0511,0.9779,0.0766,0.9727
0.0590,0.9748,0.0549,0.9827
0.0469,0.9760,0.0705,0.9779
0.0415,0.9790,0.0774,0.9790
0.0469,0.9793,0.0594,0.9800
0.0797,0.9668,0.0801,0.9648
0.0525,0.9751,0.0618,0.9727
0.0527,0.9749,0.0554,0.9779
0.0421,0.9813,0.0760,0.9769
0.0515,0.9778,0.0725,0.9695
0.0566,0.9733,0.0584,0.9853
0.0382,0.9834,0.0599,0.9785
0.0467,0.9801,0.0654,0.9806
0.0346,0.9829,0.0682,0.9811
0.0420,0.9807,0.0452,0.9806
0.0542,0.9772,0.1196,0.9617
0.0511,0.9742,0.0568,0.9795
0.0473,0.9784,0.0598,0.9795
0.0457,0.9788,0.0536,0.9800
0.0476,0.9781,0.0730,0.9774
0.0376,0.9828,0.0703,0.9743
0.0593,0.9736,0.0621,0.9785
0.0434,0.9788,0.0568,0.9827
0.0336,0.9837,0.0545,0.9821
0.0514,0.9769,0.0788,0.9785
0.0473,0.9793,0.0654,0.9753
0.0416,0.9864,0.0658,0.9795
0.0295,0.9841,0.0596,0.9806
0.0267,0.9862,0.0543,0.9795
0.0263,0.9855,0.0602,0.9790
0.0248,0.9876,0.0558,0.9811
0.0246,0.9871,0.0533,0.9832
0.0234,0.9883,0.0556,0.9821
0.0241,0.9869,0.0465,0.9837
0.0206,0.9897,0.0507,0.9848
0.0204,0.9899,0.0476,0.9848
0.0254,0.9880,0.0509,0.9842
0.0207,0.9893,0.0520,0.9837
0.0196,0.9885,0.0488,0.9848
0.0162,0.9916,0.0544,0.9848
0.0176,0.9918,0.0523,0.9837
0.0164,0.9909,0.0646,0.9811
0.0172,0.9921,0.0603,0.9821
0.0179,0.9917,0.0521,0.9853
0.0161,0.9901,0.0590,0.9869
0.0214,0.9908,0.0484,0.9884
0.0173,0.9916,0.0453,0.9895
0.0114,0.9944,0.0562,0.9869
0.0141,0.9926,0.0567,0.9858
0.0156,0.9912,0.0545,0.9874
0.0154,0.9906,0.0505,0.9874
0.0136,0.9922,0.0494,0.9890
0.0144,0.9931,0.0518,0.9869
0.0183,0.9935,0.0530,0.9879
0.0146,0.9922,0.0643,0.9853
0.0124,0.9934,0.0700,0.9863
0.0132,0.9936,0.0656,0.9863
0.0133,0.9936,0.0597,0.9874
0.0111,0.9949,0.0557,0.9863
0.0166,0.9930,0.0757,0.9832
0.0189,0.9904,0.0704,0.9811
0.0095,0.9944,0.0612,0.9837
0.0125,0.9940,0.0619,0.9858
0.0149,0.9921,0.0582,0.9863
0.0121,0.9938,0.0509,0.9874
0.0137,0.9930,0.0636,0.9869
0.0131,0.9939,0.0584,0.9863
0.0169,0.9898,0.0590,0.9869
0.0165,0.9934,0.0642,0.9848
0.0142,0.9939,0.0585,0.9874
0.0092,0.9952,0.0620,0.9869
0.0121,0.9930,0.0648,0.9858
0.0139,0.9936,0.0865,0.9800
0.0074,0.9964,0.0543,0.9890
0.0099,0.9941,0.0671,0.9858
0.0104,0.9948,0.0601,0.9863
