train_loss,train_accuracy,valid_loss,valid_accuracy
0.3440,0.8428,0.3315,0.8545
0.1937,0.9176,0.1129,0.9485
0.1533,0.9325,0.1212,0.9480
0.1313,0.9390,0.1241,0.9522
0.1337,0.9426,0.0753,0.9706
0.1150,0.9504,0.1254,0.9512
0.0980,0.9586,0.0734,0.9716
0.0890,0.9634,0.0549,0.9769
0.0864,0.9601,0.0903,0.9669
0.0823,0.9602,0.1429,0.9391
0.0717,0.9637,0.0589,0.9769
0.1090,0.9550,0.0782,0.9627
0.0800,0.9633,0.0718,0.9690
0.0623,0.9716,0.0530,0.9774
0.0758,0.9651,0.0489,0.9806
0.0642,0.9680,0.0524,0.9806
0.0603,0.9717,0.0504,0.9832
0.0507,0.9778,0.0555,0.9753
0.0714,0.9700,0.0699,0.9764
0.0517,0.9763,0.0583,0.9806
0.0557,0.9709,0.0623,0.9706
0.0404,0.9811,0.0724,0.9722
0.0475,0.9765,0.0410,0.9816
0.0550,0.9762,0.0645,0.9716
0.0560,0.9750,0.0493,0.9806
0.0599,0.9739,0.0439,0.9853
0.0433,0.9804,0.0593,0.9806
0.0669,0.9704,0.0560,0.9764
0.0457,0.9793,0.0466,0.9790
0.0397,0.9816,0.0488,0.9790
0.0464,0.9774,0.0872,0.9716
0.0414,0.9787,0.0807,0.9716
0.0377,0.9824,0.0779,0.9674
0.0389,0.9802,0.0406,0.9816
0.0382,0.9793,0.0405,0.9806
0.0327,0.9842,0.0396,0.9806
0.0348,0.9829,0.0501,0.9790
0.0389,0.9809,0.0449,0.9806
0.0421,0.9800,0.0512,0.9800
0.0357,0.9809,0.0516,0.9785
0.0384,0.9815,0.0943,0.9680
0.0364,0.9814,0.0447,0.9806
0.0342,0.9853,0.0471,0.9790
0.0433,0.9837,0.0704,0.9716
0.0516,0.9793,0.0440,0.9806
0.0257,0.9872,0.0549,0.9711
0.0318,0.9853,0.0410,0.9827
0.0211,0.9890,0.0439,0.9806
0.0275,0.9881,0.0370,0.9811
0.0328,0.9838,0.0364,0.9837
0.0171,0.9915,0.0359,0.9837
0.0165,0.9908,0.0360,0.9853
0.0126,0.9921,0.0370,0.9858
0.0111,0.9941,0.0381,0.9842
0.0137,0.9930,0.0392,0.9842
0.0098,0.9953,0.0381,0.9848
0.0127,0.9935,0.0356,0.9853
0.0110,0.9938,0.0367,0.9842
0.0129,0.9935,0.0374,0.9848
0.0106,0.9941,0.0357,0.9853
0.0095,0.9939,0.0381,0.9858
0.0074,0.9963,0.0410,0.9853
0.0107,0.9943,0.0382,0.9874
0.0066,0.9963,0.0374,0.9858
0.0080,0.9957,0.0398,0.9858
0.0108,0.9946,0.0377,0.9863
0.0086,0.9948,0.0424,0.9848
0.0078,0.9954,0.0396,0.9848
0.0092,0.9950,0.0400,0.9842
0.0093,0.9953,0.0403,0.9848
0.0076,0.9957,0.0471,0.9853
0.0084,0.9968,0.0453,0.9837
0.0074,0.9964,0.0441,0.9821
0.0072,0.9958,0.0460,0.9842
0.0068,0.9969,0.0443,0.9837
0.0057,0.9974,0.0461,0.9848
0.0056,0.9962,0.0442,0.9827
0.0084,0.9948,0.0511,0.9811
0.0089,0.9955,0.0505,0.9811
0.0079,0.9967,0.0577,0.9811
0.0058,0.9967,0.0507,0.9811
0.0075,0.9960,0.0475,0.9842
0.0064,0.9964,0.0504,0.9821
0.0069,0.9963,0.0497,0.9821
0.0056,0.9963,0.0551,0.9795
0.0054,0.9974,0.0542,0.9816
0.0060,0.9960,0.0493,0.9816
0.0055,0.9971,0.0517,0.9821
0.0070,0.9962,0.0470,0.9821
0.0072,0.9973,0.0454,0.9827
0.0048,0.9974,0.0494,0.9821
0.0078,0.9969,0.0473,0.9816
0.0060,0.9968,0.0438,0.9858
0.0050,0.9980,0.0471,0.9842
0.0059,0.9973,0.0471,0.9842
0.0042,0.9981,0.0445,0.9853
0.0048,0.9968,0.0433,0.9853
0.0045,0.9976,0.0470,0.9853
0.0043,0.9982,0.0506,0.9853
0.0045,0.9976,0.0530,0.9842
