train_loss,train_accuracy,valid_loss,valid_accuracy
0.2076,0.9128,0.1029,0.9585
0.1333,0.9459,0.1152,0.9580
0.1100,0.9572,0.0715,0.9785
0.1166,0.9531,0.0680,0.9779
0.0709,0.9639,0.0752,0.9758
0.0815,0.9616,0.1024,0.9695
0.0844,0.9653,0.0659,0.9779
0.0792,0.9691,0.0944,0.9706
0.0817,0.9670,0.0657,0.9727
0.0683,0.9693,0.0719,0.9785
0.0597,0.9741,0.0795,0.9690
0.0592,0.9732,0.0901,0.9732
0.0568,0.9740,0.0687,0.9685
0.0647,0.9677,0.0500,0.9816
0.0593,0.9699,0.0725,0.9716
0.0409,0.9809,0.0806,0.9753
0.0601,0.9753,0.0588,0.9769
0.0520,0.9787,0.0659,0.9758
0.0397,0.9795,0.0697,0.9779
0.0380,0.9828,0.0541,0.9790
0.0453,0.9806,0.0513,0.9811
0.0393,0.9795,0.0505,0.9764
0.0435,0.9797,0.0614,0.9753
0.0544,0.9753,0.0539,0.9795
0.0597,0.9739,0.1115,0.9643
0.0396,0.9800,0.0542,0.9816
0.0390,0.9819,0.0496,0.9837
0.0382,0.9837,0.1037,0.9627
0.0574,0.9736,0.0628,0.9758
0.0380,0.9827,0.0481,0.9816
0.0294,0.9848,0.0431,0.9806
0.0263,0.9874,0.0530,0.9869
0.0252,0.9887,0.0855,0.9753
0.0302,0.9860,0.0735,0.9769
0.0601,0.9742,0.1021,0.9664
0.0419,0.9800,0.1202,0.9653
0.0307,0.9852,0.0637,0.9837
0.0245,0.9860,0.0693,0.9811
0.0370,0.9837,0.0656,0.9811
0.0296,0.9842,0.0590,0.9816
0.0196,0.9880,0.0551,0.9832
0.0276,0.9869,0.1207,0.9769
0.0307,0.9847,0.0692,0.9800
0.0194,0.9894,0.0459,0.9853
0.0245,0.9871,0.0566,0.9800
0.0213,0.9911,0.0363,0.9858
0.0280,0.9874,0.0709,0.9837
0.0361,0.9851,0.0618,0.9806
0.0281,0.9857,0.0658,0.9832
0.0144,0.9926,0.0822,0.9832
0.0178,0.9927,0.0456,0.9890
0.0116,0.9934,0.0417,0.9884
0.0103,0.9946,0.0436,0.9874
0.0106,0.9943,0.0409,0.9863
0.0151,0.9940,0.0351,0.9884
0.0098,0.9941,0.0402,0.9895
0.0059,0.9964,0.0364,0.9895
0.0066,0.9953,0.0350,0.9895
0.0093,0.9953,0.0348,0.9900
0.0088,0.9948,0.0386,0.9900
0.0102,0.9959,0.0458,0.9869
0.0102,0.9940,0.0385,0.9905
0.0077,0.9957,0.0430,0.9890
0.0057,0.9973,0.0370,0.9905
0.0063,0.9960,0.0367,0.9911
0.0090,0.9954,0.0386,0.9916
0.0058,0.9972,0.0399,0.9879
0.0062,0.9969,0.0403,0.9900
0.0080,0.9960,0.0405,0.9890
0.0069,0.9953,0.0386,0.9895
0.0062,0.9969,0.0428,0.9884
0.0047,0.9969,0.0403,0.9895
0.0115,0.9960,0.0387,0.9905
0.0040,0.9977,0.0406,0.9900
0.0101,0.9964,0.0365,0.9884
0.0041,0.9974,0.0374,0.9916
0.0043,0.9981,0.0363,0.9916
0.0032,0.9983,0.0426,0.9911
0.0047,0.9977,0.0498,0.9900
0.0060,0.9966,0.0522,0.9900
0.0043,0.9982,0.0471,0.9905
0.0039,0.9980,0.0448,0.9900
0.0064,0.9968,0.0467,0.9900
0.0030,0.9980,0.0456,0.9895
0.0039,0.9980,0.0447,0.9900
0.0046,0.9980,0.0457,0.9900
0.0080,0.9971,0.0384,0.9895
0.0065,0.9977,0.0404,0.9911
0.0034,0.9980,0.0397,0.9916
0.0046,0.9980,0.0424,0.9911
0.0050,0.9976,0.0397,0.9905
0.0034,0.9974,0.0427,0.9905
0.0040,0.9989,0.0408,0.9911
0.0039,0.9973,0.0411,0.9916
0.0046,0.9968,0.0476,0.9890
0.0031,0.9985,0.0442,0.9900
0.0040,0.9978,0.0427,0.9916
0.0061,0.9973,0.0456,0.9911
0.0038,0.9980,0.0533,0.9879
0.0033,0.9978,0.0478,0.9884
