train_loss,train_accuracy,valid_loss,valid_accuracy
0.2763,0.8833,0.1464,0.9296
0.1721,0.9296,0.1029,0.9627
0.1329,0.9440,0.0970,0.9575
0.1254,0.9505,0.1004,0.9627
0.1154,0.9514,0.0776,0.9680
0.0935,0.9588,0.0722,0.9748
0.0858,0.9617,0.0607,0.9758
0.0922,0.9602,0.0648,0.9764
0.0870,0.9628,0.0662,0.9727
0.0953,0.9573,0.0715,0.9743
0.0885,0.9612,0.0734,0.9716
0.0768,0.9633,0.0793,0.9653
0.0629,0.9698,0.0758,0.9664
0.0664,0.9691,0.0590,0.9748
0.0593,0.9708,0.0547,0.9790
0.0578,0.9746,0.0541,0.9800
0.0684,0.9717,0.0570,0.9774
0.0580,0.9740,0.0869,0.9622
0.0593,0.9732,0.0649,0.9769
0.0488,0.9758,0.0648,0.9774
0.0473,0.9773,0.0544,0.9779
0.0457,0.9776,0.0596,0.9774
0.0458,0.9781,0.0608,0.9806
0.0524,0.9755,0.0694,0.9727
0.0514,0.9767,0.0599,0.9753
0.0598,0.9749,0.0546,0.9785
0.0357,0.9824,0.0851,0.9716
0.0331,0.9829,0.0658,0.9743
0.0443,0.9786,0.0712,0.9674
0.0481,0.9799,0.0694,0.9711
0.0342,0.9839,0.0664,0.9774
0.0342,0.9838,0.0591,0.9800
0.0466,0.9804,0.0641,0.9769
0.0460,0.9782,0.0536,0.9779
0.0297,0.9833,0.0624,0.9785
0.0405,0.9810,0.0687,0.9732
0.0320,0.9850,0.0663,0.9737
0.0347,0.9829,0.0640,0.9753
0.0300,0.9857,0.0694,0.9758
0.0321,0.9848,0.0423,0.9806
0.0342,0.9855,0.0492,0.9753
0.0359,0.9800,0.0538,0.9779
0.0291,0.9844,0.0623,0.9769
0.0287,0.9864,0.0580,0.9748
0.0291,0.9853,0.0601,0.9758
0.0376,0.9825,0.0587,0.9795
0.0354,0.9829,0.0501,0.9779
0.0281,0.9852,0.0726,0.9737
0.0328,0.9851,0.0782,0.9748
0.0373,0.9839,0.0681,0.9727
0.0202,0.9893,0.0603,0.9774
0.0185,0.9917,0.0614,0.9774
0.0157,0.9920,0.0617,0.9785
0.0136,0.9932,0.0629,0.9800
0.0134,0.9936,0.0652,0.9795
0.0120,0.9941,0.0653,0.9795
0.0145,0.9929,0.0671,0.9806
0.0137,0.9929,0.0644,0.9837
0.0126,0.9940,0.0613,0.9800
0.0141,0.9935,0.0632,0.9811
0.0134,0.9934,0.0605,0.9800
0.0117,0.9930,0.0594,0.9800
0.0107,0.9950,0.0620,0.9806
0.0098,0.9953,0.0644,0.9790
0.0115,0.9949,0.0605,0.9790
0.0116,0.9941,0.0585,0.9806
0.0101,0.9946,0.0618,0.9816
0.0076,0.9971,0.0627,0.9816
0.0080,0.9958,0.0627,0.9816
0.0098,0.9945,0.0632,0.9806
0.0080,0.9962,0.0673,0.9790
0.0112,0.9945,0.0612,0.9800
0.0074,0.9958,0.0601,0.9806
0.0084,0.9946,0.0646,0.9806
0.0086,0.9958,0.0644,0.9795
0.0073,0.9953,0.0635,0.9816
0.0076,0.9967,0.0647,0.9795
0.0064,0.9953,0.0673,0.9827
0.0062,0.9964,0.0679,0.9790
0.0066,0.9963,0.0692,0.9806
0.0052,0.9968,0.0703,0.9832
0.0070,0.9966,0.0713,0.9800
0.0068,0.9971,0.0713,0.9832
0.0092,0.9957,0.0646,0.9832
0.0085,0.9967,0.0655,0.9816
0.0087,0.9958,0.0647,0.9842
0.0061,0.9973,0.0634,0.9811
0.0071,0.9967,0.0633,0.9811
0.0079,0.9954,0.0625,0.9832
0.0074,0.9964,0.0646,0.9827
0.0058,0.9964,0.0659,0.9842
0.0065,0.9969,0.0687,0.9806
0.0042,0.9978,0.0693,0.9821
0.0074,0.9960,0.0704,0.9821
0.0056,0.9972,0.0713,0.9837
0.0079,0.9967,0.0666,0.9811
0.0092,0.9964,0.0637,0.9816
0.0091,0.9959,0.0636,0.9806
0.0055,0.9972,0.0664,0.9816
0.0050,0.9969,0.0661,0.9832
