train_loss,train_accuracy,valid_loss,valid_accuracy
0.2002,0.9138,0.1177,0.9606
0.1254,0.9459,0.0893,0.9659
0.1356,0.9447,0.1886,0.9328
0.1002,0.9592,0.0948,0.9680
0.0892,0.9617,0.1050,0.9690
0.0774,0.9679,0.0769,0.9722
0.0723,0.9666,0.0630,0.9821
0.0613,0.9709,0.0579,0.9816
0.0693,0.9700,0.0769,0.9785
0.1031,0.9584,0.0797,0.9785
0.0794,0.9637,0.0593,0.9774
0.0472,0.9781,0.0688,0.9848
0.0725,0.9723,0.0968,0.9685
0.0554,0.9749,0.0482,0.9806
0.0409,0.9772,0.0542,0.9806
0.0436,0.9816,0.0893,0.9764
0.0490,0.9777,0.0787,0.9769
0.0567,0.9751,0.0652,0.9790
0.0351,0.9792,0.0666,0.9779
0.0531,0.9777,0.0746,0.9732
0.0562,0.9739,0.0730,0.9764
0.0419,0.9768,0.0663,0.9748
0.0645,0.9705,0.0354,0.9863
0.0394,0.9805,0.0712,0.9774
0.0337,0.9851,0.0873,0.9748
0.0381,0.9799,0.0754,0.9806
0.0388,0.9841,0.0497,0.9832
0.0294,0.9846,0.0608,0.9827
0.0349,0.9824,0.0523,0.9837
0.0275,0.9866,0.0492,0.9806
0.0364,0.9843,0.0457,0.9800
0.0276,0.9858,0.0705,0.9816
0.0276,0.9858,0.0767,0.9811
0.0246,0.9871,0.0731,0.9811
0.0317,0.9851,0.0335,0.9874
0.0281,0.9857,0.0644,0.9837
0.0590,0.9739,0.0703,0.9790
0.0380,0.9825,0.0565,0.9821
0.0343,0.9824,0.0470,0.9874
0.0262,0.9889,0.0869,0.9743
0.0224,0.9876,0.0600,0.9842
0.0260,0.9867,0.0440,0.9832
0.0356,0.9847,0.0607,0.9842
0.0452,0.9833,0.0523,0.9806
0.0360,0.9861,0.0537,0.9837
0.0268,0.9881,0.0585,0.9821
0.0172,0.9916,0.0329,0.9874
0.0396,0.9848,0.1028,0.9716
0.0356,0.9832,0.0391,0.9795
0.0236,0.9897,0.0506,0.9858
0.0166,0.9903,0.0477,0.9837
0.0124,0.9930,0.0429,0.9853
0.0095,0.9952,0.0377,0.9874
0.0097,0.9935,0.0390,0.9874
0.0102,0.9938,0.0422,0.9853
0.0104,0.9948,0.0373,0.9874
0.0105,0.9939,0.0396,0.9869
0.0125,0.9948,0.0392,0.9863
0.0087,0.9959,0.0342,0.9869
0.0077,0.9954,0.0354,0.9879
0.0068,0.9958,0.0432,0.9863
0.0071,0.9968,0.0451,0.9853
0.0096,0.9953,0.0462,0.9853
0.0065,0.9973,0.0393,0.9874
0.0038,0.9976,0.0427,0.9890
0.0061,0.9967,0.0443,0.9858
0.0059,0.9968,0.0473,0.9874
0.0049,0.9974,0.0509,0.9853
0.0072,0.9960,0.0450,0.9863
0.0062,0.9972,0.0512,0.9858
0.0068,0.9964,0.0709,0.9832
0.0095,0.9960,0.0548,0.9842
0.0058,0.9981,0.0539,0.9863
0.0040,0.9976,0.0430,0.9884
0.0081,0.9959,0.0392,0.9879
0.0042,0.9978,0.0408,0.9879
0.0038,0.9972,0.0502,0.9858
0.0036,0.9973,0.0529,0.9863
0.0055,0.9971,0.0543,0.9874
0.0063,0.9958,0.0526,0.9863
0.0056,0.9976,0.0538,0.9869
0.0046,0.9974,0.0499,0.9874
0.0083,0.9960,0.0592,0.9832
0.0044,0.9977,0.0535,0.9874
0.0070,0.9953,0.0570,0.9874
0.0030,0.9977,0.0496,0.9858
0.0059,0.9972,0.0525,0.9890
0.0071,0.9978,0.0532,0.9874
0.0023,0.9986,0.0574,0.9890
0.0053,0.9967,0.0524,0.9905
0.0054,0.9986,0.0569,0.9879
0.0048,0.9969,0.0510,0.9879
0.0068,0.9976,0.0471,0.9905
0.0037,0.9981,0.0615,0.9890
0.0026,0.9989,0.0598,0.9890
0.0026,0.9990,0.0666,0.9863
0.0041,0.9973,0.0588,0.9879
0.0036,0.9986,0.0483,0.9895
0.0050,0.9972,0.0519,0.9890
0.0045,0.9983,0.0588,0.9895
