train_loss,train_accuracy,valid_loss,valid_accuracy
0.3920,0.8250,0.2206,0.9076
0.2120,0.9152,0.1063,0.9575
0.1680,0.9267,0.1273,0.9564
0.1610,0.9253,0.0767,0.9674
0.1272,0.9475,0.1401,0.9401
0.1192,0.9496,0.0675,0.9695
0.1227,0.9513,0.0646,0.9737
0.1192,0.9489,0.0748,0.9743
0.0931,0.9597,0.1141,0.9538
0.0887,0.9631,0.0501,0.9790
0.1007,0.9605,0.0817,0.9695
0.1152,0.9512,0.0598,0.9774
0.1003,0.9558,0.0819,0.9664
0.0783,0.9671,0.0642,0.9827
0.0868,0.9610,0.0626,0.9758
0.0795,0.9665,0.0414,0.9811
0.0607,0.9730,0.0607,0.9695
0.0741,0.9672,0.0690,0.9685
0.0913,0.9629,0.0549,0.9764
0.0855,0.9633,0.0910,0.9601
0.0912,0.9597,0.0555,0.9769
0.0793,0.9645,0.0548,0.9764
0.0584,0.9756,0.0650,0.9774
0.0654,0.9717,0.0502,0.9837
0.0593,0.9753,0.0683,0.9722
0.0683,0.9700,0.0455,0.9774
0.0585,0.9749,0.0566,0.9774
0.0588,0.9748,0.0450,0.9769
0.0676,0.9698,0.0440,0.9806
0.0629,0.9722,0.0468,0.9816
0.0614,0.9702,0.0623,0.9680
0.0617,0.9733,0.0451,0.9853
0.0509,0.9807,0.0421,0.9779
0.0410,0.9813,0.0416,0.9816
0.0474,0.9820,0.0459,0.9785
0.0504,0.9786,0.0460,0.9790
0.0438,0.9809,0.0471,0.9785
0.0396,0.9801,0.0451,0.9779
0.0517,0.9770,0.0481,0.9800
0.0462,0.9778,0.0600,0.9758
0.0545,0.9763,0.0524,0.9722
0.0644,0.9748,0.0491,0.9774
0.0449,0.9765,0.0443,0.9811
0.0440,0.9787,0.0460,0.9853
0.0546,0.9756,0.0565,0.9743
0.0535,0.9801,0.0667,0.9753
0.0560,0.9768,0.0663,0.9753
0.0527,0.9796,0.0396,0.9842
0.0469,0.9807,0.0571,0.9753
0.0340,0.9844,0.0693,0.9732
0.0414,0.9824,0.0331,0.9853
0.0276,0.9864,0.0302,0.9874
0.0234,0.9898,0.0299,0.9869
0.0271,0.9855,0.0325,0.9842
0.0236,0.9897,0.0355,0.9848
0.0257,0.9892,0.0364,0.9842
0.0197,0.9902,0.0351,0.9853
0.0191,0.9922,0.0347,0.9853
0.0244,0.9890,0.0332,0.9863
0.0220,0.9917,0.0346,0.9842
0.0209,0.9918,0.0385,0.9842
0.0248,0.9895,0.0383,0.9832
0.0262,0.9889,0.0379,0.9848
0.0298,0.9880,0.0375,0.9837
0.0245,0.9899,0.0342,0.9853
0.0141,0.9938,0.0367,0.9832
0.0178,0.9916,0.0398,0.9837
0.0201,0.9921,0.0367,0.9837
0.0186,0.9916,0.0358,0.9858
0.0125,0.9925,0.0371,0.9837
0.0157,0.9939,0.0360,0.9832
0.0168,0.9941,0.0368,0.9853
0.0160,0.9927,0.0377,0.9848
0.0147,0.9941,0.0380,0.9848
0.0185,0.9925,0.0459,0.9832
0.0192,0.9915,0.0433,0.9811
0.0163,0.9931,0.0349,0.9848
0.0150,0.9939,0.0384,0.9848
0.0207,0.9911,0.0378,0.9848
0.0214,0.9926,0.0365,0.9853
0.0178,0.9935,0.0373,0.9858
0.0179,0.9936,0.0413,0.9863
0.0196,0.9916,0.0342,0.9869
0.0138,0.9943,0.0402,0.9863
0.0164,0.9929,0.0395,0.9858
0.0180,0.9941,0.0363,0.9863
0.0202,0.9904,0.0364,0.9863
0.0179,0.9911,0.0348,0.9863
0.0215,0.9903,0.0372,0.9853
0.0114,0.9954,0.0386,0.9837
0.0116,0.9946,0.0438,0.9832
0.0135,0.9940,0.0410,0.9848
0.0156,0.9945,0.0428,0.9848
0.0166,0.9940,0.0376,0.9863
0.0141,0.9943,0.0394,0.9848
0.0102,0.9934,0.0406,0.9848
0.0210,0.9912,0.0430,0.9858
0.0143,0.9939,0.0472,0.9848
0.0180,0.9934,0.0424,0.9858
0.0210,0.9902,0.0380,0.9842
