train_loss,train_accuracy,valid_loss,valid_accuracy
0.3057,0.8556,0.1335,0.9417
0.1966,0.9192,0.1299,0.9512
0.1405,0.9412,0.1114,0.9533
0.1646,0.9278,0.0767,0.9706
0.1558,0.9347,0.0729,0.9669
0.1331,0.9426,0.0850,0.9648
0.1172,0.9462,0.1046,0.9554
0.1229,0.9471,0.0700,0.9685
0.1011,0.9554,0.1074,0.9606
0.0998,0.9552,0.0668,0.9758
0.1043,0.9552,0.0585,0.9774
0.0834,0.9625,0.0869,0.9564
0.1033,0.9538,0.0733,0.9706
0.0936,0.9612,0.0958,0.9590
0.0831,0.9652,0.0657,0.9758
0.0817,0.9670,0.0554,0.9769
0.0812,0.9642,0.0646,0.9795
0.0714,0.9699,0.0644,0.9748
0.0702,0.9700,0.0537,0.9790
0.0797,0.9653,0.0943,0.9664
0.0671,0.9672,0.0677,0.9727
0.0646,0.9711,0.0618,0.9769
0.0791,0.9645,0.0636,0.9722
0.0643,0.9679,0.0995,0.9569
0.0748,0.9685,0.0642,0.9774
0.0848,0.9626,0.0823,0.9669
0.0761,0.9620,0.0522,0.9779
0.0555,0.9714,0.0595,0.9753
0.0706,0.9671,0.0542,0.9816
0.0795,0.9642,0.0764,0.9722
0.0707,0.9708,0.0637,0.9722
0.0634,0.9725,0.0583,0.9716
0.0551,0.9719,0.0667,0.9743
0.0613,0.9742,0.0578,0.9716
0.0594,0.9736,0.0623,0.9685
0.0590,0.9712,0.0616,0.9737
0.0440,0.9773,0.0553,0.9806
0.0517,0.9753,0.0701,0.9774
0.0548,0.9778,0.0510,0.9827
0.0591,0.9733,0.0663,0.9785
0.0497,0.9796,0.0464,0.9785
0.0538,0.9772,0.0660,0.9727
0.0488,0.9786,0.0520,0.9790
0.0458,0.9779,0.0484,0.9811
0.0507,0.9778,0.0567,0.9706
0.0551,0.9783,0.0484,0.9806
0.0484,0.9802,0.0634,0.9737
0.0664,0.9736,0.0517,0.9785
0.0527,0.9723,0.0614,0.9737
0.0534,0.9763,0.0535,0.9779
0.0316,0.9866,0.0507,0.9821
0.0356,0.9842,0.0503,0.9811
0.0334,0.9871,0.0478,0.9811
0.0277,0.9878,0.0514,0.9816
0.0242,0.9897,0.0539,0.9816
0.0289,0.9861,0.0525,0.9816
0.0231,0.9895,0.0542,0.9827
0.0263,0.9855,0.0540,0.9816
0.0282,0.9902,0.0500,0.9827
0.0373,0.9857,0.0495,0.9827
0.0255,0.9889,0.0536,0.9806
0.0281,0.9879,0.0527,0.9806
0.0234,0.9892,0.0544,0.9827
0.0228,0.9897,0.0541,0.9816
0.0228,0.9884,0.0548,0.9816
0.0247,0.9885,0.0551,0.9806
0.0283,0.9881,0.0608,0.9800
0.0211,0.9908,0.0567,0.9811
0.0273,0.9857,0.0627,0.9811
0.0252,0.9901,0.0601,0.9795
0.0312,0.9878,0.0602,0.9795
0.0239,0.9899,0.0623,0.9800
0.0266,0.9872,0.0604,0.9816
0.0363,0.9837,0.0629,0.9795
0.0195,0.9923,0.0637,0.9795
0.0220,0.9912,0.0654,0.9806
0.0217,0.9903,0.0686,0.9806
0.0295,0.9860,0.0675,0.9806
0.0273,0.9898,0.0636,0.9827
0.0201,0.9934,0.0628,0.9821
0.0243,0.9878,0.0615,0.9832
0.0242,0.9897,0.0624,0.9832
0.0181,0.9926,0.0634,0.9827
0.0263,0.9895,0.0610,0.9816
0.0261,0.9893,0.0646,0.9821
0.0174,0.9926,0.0705,0.9816
0.0205,0.9912,0.0673,0.9816
0.0248,0.9887,0.0650,0.9832
0.0228,0.9926,0.0624,0.9837
0.0220,0.9918,0.0656,0.9837
0.0258,0.9871,0.0669,0.9837
0.0208,0.9927,0.0704,0.9821
0.0205,0.9932,0.0659,0.9832
0.0267,0.9895,0.0647,0.9837
0.0228,0.9927,0.0670,0.9837
0.0206,0.9920,0.0683,0.9832
0.0264,0.9893,0.0686,0.9785
0.0207,0.9918,0.0710,0.9821
0.0260,0.9913,0.0664,0.9827
0.0264,0.9917,0.0668,0.9806
