train_loss,train_accuracy,valid_loss,valid_accuracy
0.2372,0.8980,0.1397,0.9391
0.1801,0.9274,0.1364,0.9475
0.1286,0.9495,0.1149,0.9601
0.1036,0.9501,0.0878,0.9627
0.1173,0.9475,0.0662,0.9748
0.1123,0.9481,0.0724,0.9701
0.0966,0.9587,0.0779,0.9669
0.0900,0.9611,0.0551,0.9790
0.0700,0.9686,0.0576,0.9779
0.0793,0.9638,0.0645,0.9758
0.0798,0.9633,0.0611,0.9737
0.0768,0.9660,0.0917,0.9716
0.0735,0.9651,0.0592,0.9790
0.0572,0.9750,0.0949,0.9701
0.0658,0.9661,0.0567,0.9753
0.0628,0.9716,0.0602,0.9753
0.0684,0.9689,0.0687,0.9748
0.0588,0.9727,0.0572,0.9764
0.0867,0.9624,0.0520,0.9790
0.0597,0.9708,0.0370,0.9827
0.0729,0.9709,0.0761,0.9732
0.0816,0.9657,0.0456,0.9769
0.0545,0.9745,0.0734,0.9722
0.0492,0.9744,0.0499,0.9785
0.0481,0.9751,0.0618,0.9727
0.0565,0.9744,0.0754,0.9732
0.0561,0.9774,0.0843,0.9758
0.0549,0.9740,0.0517,0.9811
0.0365,0.9804,0.0498,0.9837
0.0574,0.9732,0.0670,0.9753
0.0599,0.9749,0.0585,0.9758
0.0483,0.9772,0.0505,0.9785
0.0446,0.9791,0.0791,0.9695
0.0405,0.9799,0.0517,0.9774
0.0328,0.9818,0.0729,0.9743
0.0390,0.9807,0.1061,0.9664
0.0510,0.9755,0.0480,0.9779
0.0604,0.9763,0.0562,0.9800
0.0418,0.9820,0.0581,0.9816
0.0457,0.9773,0.0592,0.9800
0.0308,0.9834,0.0612,0.9785
0.0370,0.9828,0.0767,0.9758
0.0459,0.9758,0.0685,0.9785
0.0506,0.9801,0.0779,0.9790
0.0397,0.9804,0.0712,0.9779
0.0387,0.9823,0.0594,0.9811
0.0332,0.9842,0.0619,0.9790
0.0286,0.9870,0.0875,0.9743
0.0406,0.9856,0.0700,0.9753
0.0449,0.9830,0.0601,0.9790
0.0238,0.9865,0.0566,0.9779
0.0235,0.9884,0.0547,0.9795
0.0263,0.9874,0.0542,0.9800
0.0218,0.9884,0.0509,0.9811
0.0178,0.9903,0.0486,0.9816
0.0193,0.9908,0.0526,0.9811
0.0136,0.9917,0.0552,0.9821
0.0224,0.9883,0.0550,0.9806
0.0197,0.9893,0.0506,0.9827
0.0233,0.9890,0.0521,0.9821
0.0184,0.9916,0.0483,0.9816
0.0176,0.9906,0.0495,0.9811
0.0148,0.9912,0.0500,0.9816
0.0167,0.9932,0.0526,0.9811
0.0192,0.9894,0.0512,0.9827
0.0231,0.9897,0.0521,0.9827
0.0171,0.9908,0.0552,0.9816
0.0156,0.9923,0.0535,0.9821
0.0146,0.9913,0.0456,0.9842
0.0151,0.9911,0.0543,0.9821
0.0113,0.9944,0.0498,0.9832
0.0110,0.9946,0.0579,0.9821
0.0129,0.9934,0.0504,0.9832
0.0166,0.9927,0.0643,0.9816
0.0142,0.9934,0.0535,0.9821
0.0107,0.9952,0.0549,0.9816
0.0154,0.9922,0.0575,0.9806
0.0125,0.9945,0.0517,0.9827
0.0144,0.9921,0.0512,0.9827
0.0106,0.9932,0.0563,0.9811
0.0133,0.9938,0.0587,0.9827
0.0130,0.9935,0.0592,0.9816
0.0165,0.9918,0.0616,0.9821
0.0129,0.9941,0.0600,0.9827
0.0110,0.9935,0.0580,0.9827
0.0109,0.9953,0.0637,0.9832
0.0118,0.9945,0.0630,0.9832
0.0103,0.9957,0.0674,0.9821
0.0080,0.9952,0.0640,0.9821
0.0126,0.9927,0.0672,0.9816
0.0101,0.9953,0.0656,0.9837
0.0133,0.9930,0.0542,0.9853
0.0086,0.9954,0.0677,0.9842
0.0152,0.9935,0.0662,0.9821
0.0090,0.9960,0.0622,0.9837
0.0110,0.9949,0.0587,0.9853
0.0099,0.9949,0.0688,0.9832
0.0084,0.9952,0.0688,0.9816
0.0150,0.9921,0.0589,0.9827
0.0067,0.9954,0.0647,0.9832
