train_loss,train_accuracy,valid_loss,valid_accuracy
0.2552,0.8893,0.1879,0.9328
0.1719,0.9259,0.1197,0.9517
0.1151,0.9513,0.1136,0.9638
0.0935,0.9600,0.0732,0.9706
0.0996,0.9578,0.0805,0.9732
0.0959,0.9637,0.2627,0.9301
0.1205,0.9519,0.0687,0.9758
0.0787,0.9653,0.0692,0.9764
0.0665,0.9711,0.0935,0.9722
0.0793,0.9654,0.0909,0.9701
0.0838,0.9658,0.0703,0.9764
0.0751,0.9672,0.1023,0.9580
0.0901,0.9635,0.1143,0.9664
0.0790,0.9642,0.0530,0.9837
0.0679,0.9745,0.0703,0.9706
0.0729,0.9699,0.0747,0.9722
0.0516,0.9754,0.0717,0.9774
0.0487,0.9772,0.0490,0.9842
0.0452,0.9787,0.0540,0.9811
0.0528,0.9797,0.0566,0.9774
0.0444,0.9776,0.0574,0.9795
0.0501,0.9786,0.0437,0.9832
0.0613,0.9754,0.0752,0.9769
0.0519,0.9777,0.0587,0.9827
0.0518,0.9769,0.0531,0.9827
0.0322,0.9820,0.0498,0.9790
0.0517,0.9797,0.0588,0.9769
0.0731,0.9682,0.0878,0.9706
0.0587,0.9740,0.0469,0.9837
0.0452,0.9810,0.0489,0.9827
0.0750,0.9732,0.0937,0.9674
0.0427,0.9825,0.0710,0.9816
0.0365,0.9816,0.0605,0.9800
0.0333,0.9841,0.0673,0.9764
0.0402,0.9830,0.0561,0.9816
0.0333,0.9861,0.0644,0.9795
0.0388,0.9827,0.0457,0.9816
0.0406,0.9839,0.0534,0.9842
0.0380,0.9839,0.0608,0.9769
0.0257,0.9881,0.0896,0.9816
0.0461,0.9820,0.0723,0.9806
0.0711,0.9735,0.0414,0.9863
0.0344,0.9846,0.0480,0.9806
0.0290,0.9872,0.0425,0.9837
0.0306,0.9874,0.0444,0.9863
0.0310,0.9893,0.0445,0.9827
0.0437,0.9796,0.0901,0.9748
0.0343,0.9841,0.0554,0.9827
0.0248,0.9866,0.0465,0.9837
0.0331,0.9827,0.0502,0.9848
0.0283,0.9862,0.0389,0.9869
0.0214,0.9903,0.0366,0.9890
0.0178,0.9925,0.0339,0.9900
0.0155,0.9912,0.0335,0.9905
0.0145,0.9927,0.0359,0.9900
0.0157,0.9935,0.0368,0.9884
0.0113,0.9946,0.0336,0.9900
0.0183,0.9911,0.0316,0.9916
0.0151,0.9941,0.0335,0.9911
0.0111,0.9954,0.0343,0.9911
0.0138,0.9932,0.0345,0.9916
0.0173,0.9929,0.0398,0.9895
0.0110,0.9934,0.0377,0.9905
0.0107,0.9946,0.0386,0.9884
0.0092,0.9958,0.0365,0.9905
0.0106,0.9949,0.0387,0.9884
0.0101,0.9954,0.0359,0.9900
0.0093,0.9948,0.0385,0.9905
0.0106,0.9939,0.0312,0.9921
0.0142,0.9939,0.0372,0.9916
0.0072,0.9963,0.0476,0.9900
0.0080,0.9955,0.0445,0.9900
0.0100,0.9945,0.0503,0.9895
0.0105,0.9943,0.0463,0.9916
0.0126,0.9949,0.0510,0.9890
0.0157,0.9953,0.0394,0.9874
0.0141,0.9940,0.0392,0.9879
0.0085,0.9960,0.0354,0.9900
0.0082,0.9968,0.0425,0.9884
0.0157,0.9927,0.0358,0.9895
0.0093,0.9946,0.0380,0.9900
0.0090,0.9949,0.0358,0.9890
0.0070,0.9973,0.0385,0.9895
0.0070,0.9967,0.0373,0.9890
0.0051,0.9981,0.0426,0.9905
0.0081,0.9960,0.0390,0.9900
0.0068,0.9971,0.0452,0.9900
0.0114,0.9957,0.0442,0.9900
0.0082,0.9973,0.0456,0.9895
0.0102,0.9953,0.0556,0.9869
0.0103,0.9952,0.0575,0.9853
0.0091,0.9950,0.0483,0.9905
0.0105,0.9948,0.0529,0.9900
0.0060,0.9980,0.0532,0.9900
0.0071,0.9969,0.0553,0.9905
0.0097,0.9973,0.0509,0.9905
0.0092,0.9952,0.0530,0.9890
0.0067,0.9974,0.0506,0.9911
0.0116,0.9938,0.0590,0.9879
0.0083,0.9954,0.0592,0.9874
