train_loss,train_accuracy,valid_loss,valid_accuracy
0.2285,0.9088,0.1404,0.9559
0.1454,0.9388,0.0870,0.9732
0.1248,0.9492,0.1183,0.9527
0.1077,0.9519,0.1178,0.9643
0.1207,0.9529,0.1208,0.9559
0.1020,0.9569,0.1031,0.9659
0.1095,0.9569,0.0810,0.9769
0.0924,0.9647,0.2347,0.9212
0.0988,0.9549,0.1077,0.9627
0.0693,0.9723,0.0731,0.9758
0.0617,0.9711,0.0736,0.9753
0.0734,0.9690,0.0500,0.9795
0.0723,0.9684,0.0506,0.9785
0.0555,0.9760,0.0597,0.9753
0.0744,0.9679,0.0606,0.9790
0.0605,0.9741,0.1253,0.9680
0.0808,0.9663,0.0516,0.9821
0.0749,0.9685,0.0524,0.9774
0.0683,0.9742,0.0527,0.9785
0.0560,0.9750,0.0598,0.9790
0.0602,0.9730,0.0717,0.9800
0.0502,0.9777,0.0681,0.9800
0.0568,0.9753,0.1001,0.9701
0.0575,0.9713,0.0617,0.9790
0.0510,0.9783,0.0741,0.9795
0.0415,0.9807,0.0546,0.9811
0.0375,0.9823,0.0681,0.9816
0.0391,0.9791,0.0453,0.9837
0.0605,0.9739,0.1021,0.9701
0.0567,0.9748,0.0403,0.9842
0.0391,0.9811,0.0567,0.9821
0.0312,0.9843,0.0998,0.9785
0.0451,0.9790,0.0638,0.9779
0.0683,0.9704,0.0472,0.9848
0.0489,0.9795,0.0727,0.9821
0.0400,0.9823,0.0469,0.9800
0.0313,0.9848,0.0650,0.9858
0.0309,0.9837,0.0695,0.9795
0.0447,0.9816,0.2400,0.9265
0.0915,0.9619,0.0534,0.9800
0.0482,0.9779,0.0747,0.9743
0.0501,0.9799,0.0780,0.9837
0.0330,0.9855,0.0684,0.9832
0.0443,0.9790,0.0411,0.9874
0.0359,0.9827,0.0568,0.9837
0.0423,0.9851,0.0709,0.9790
0.0274,0.9875,0.0448,0.9879
0.0390,0.9841,0.0539,0.9821
0.0310,0.9847,0.0434,0.9869
0.0329,0.9856,0.0747,0.9816
0.0225,0.9883,0.0595,0.9827
0.0192,0.9902,0.0556,0.9837
0.0191,0.9930,0.0592,0.9837
0.0202,0.9911,0.0584,0.9848
0.0186,0.9918,0.0557,0.9853
0.0157,0.9930,0.0518,0.9863
0.0168,0.9916,0.0491,0.9869
0.0130,0.9943,0.0498,0.9863
0.0119,0.9930,0.0490,0.9869
0.0173,0.9927,0.0479,0.9879
0.0112,0.9944,0.0477,0.9874
0.0174,0.9916,0.0562,0.9858
0.0149,0.9940,0.0579,0.9853
0.0106,0.9939,0.0506,0.9890
0.0154,0.9904,0.0572,0.9863
0.0158,0.9915,0.0601,0.9869
0.0126,0.9952,0.0605,0.9879
0.0087,0.9949,0.0566,0.9895
0.0154,0.9944,0.0537,0.9895
0.0109,0.9948,0.0546,0.9890
0.0102,0.9948,0.0625,0.9884
0.0088,0.9958,0.0592,0.9890
0.0116,0.9949,0.0604,0.9874
0.0087,0.9957,0.0498,0.9895
0.0186,0.9943,0.0513,0.9879
0.0158,0.9938,0.0488,0.9900
0.0060,0.9972,0.0483,0.9905
0.0129,0.9939,0.0436,0.9900
0.0096,0.9948,0.0522,0.9895
0.0075,0.9957,0.0487,0.9900
0.0104,0.9955,0.0545,0.9900
0.0187,0.9921,0.0695,0.9874
0.0121,0.9953,0.0621,0.9884
0.0122,0.9941,0.0600,0.9884
0.0103,0.9958,0.0625,0.9879
0.0143,0.9952,0.0635,0.9874
0.0149,0.9952,0.0635,0.9879
0.0114,0.9944,0.0674,0.9879
0.0117,0.9955,0.0704,0.9874
0.0147,0.9952,0.0705,0.9874
0.0121,0.9938,0.0679,0.9869
0.0128,0.9954,0.0606,0.9879
0.0110,0.9960,0.0671,0.9874
0.0116,0.9953,0.0600,0.9879
0.0128,0.9939,0.0562,0.9895
0.0143,0.9940,0.0557,0.9900
0.0113,0.9950,0.0505,0.9884
0.0108,0.9954,0.0550,0.9884
0.0085,0.9952,0.0562,0.9905
0.0073,0.9962,0.0573,0.9900
