train_loss,train_accuracy,valid_loss,valid_accuracy
0.2478,0.9033,0.1415,0.9485
0.1681,0.9280,0.1087,0.9548
0.1340,0.9457,0.1179,0.9580
0.1010,0.9568,0.0747,0.9722
0.0967,0.9569,0.0928,0.9617
0.1009,0.9563,0.0585,0.9769
0.0838,0.9616,0.0792,0.9680
0.0733,0.9677,0.0806,0.9711
0.0625,0.9711,0.0811,0.9690
0.1008,0.9575,0.0787,0.9680
0.0648,0.9688,0.0744,0.9722
0.0781,0.9651,0.0573,0.9769
0.0742,0.9680,0.0808,0.9764
0.0604,0.9685,0.0808,0.9695
0.0568,0.9716,0.0792,0.9706
0.0663,0.9707,0.0524,0.9800
0.0547,0.9739,0.0873,0.9706
0.0586,0.9719,0.0469,0.9816
0.0555,0.9746,0.0692,0.9701
0.0452,0.9776,0.0668,0.9790
0.0592,0.9740,0.1083,0.9653
0.0534,0.9745,0.0512,0.9806
0.0370,0.9795,0.0670,0.9779
0.0496,0.9765,0.0522,0.9785
0.0354,0.9816,0.0796,0.9758
0.0494,0.9756,0.0491,0.9779
0.0406,0.9801,0.0722,0.9748
0.0411,0.9786,0.0735,0.9711
0.0471,0.9783,0.0804,0.9743
0.0395,0.9797,0.0614,0.9811
0.0717,0.9700,0.0762,0.9795
0.0391,0.9814,0.0662,0.9795
0.0356,0.9828,0.0669,0.9764
0.0383,0.9828,0.0712,0.9743
0.0344,0.9823,0.0505,0.9821
0.0394,0.9820,0.0785,0.9680
0.0419,0.9787,0.0513,0.9800
0.0338,0.9847,0.0820,0.9716
0.0363,0.9818,0.0559,0.9779
0.0594,0.9779,0.0537,0.9779
0.0291,0.9843,0.0516,0.9779
0.0317,0.9834,0.0424,0.9816
0.0270,0.9852,0.0636,0.9743
0.0334,0.9816,0.0608,0.9806
0.0336,0.9825,0.0498,0.9821
0.0409,0.9796,0.0733,0.9758
0.0294,0.9851,0.0753,0.9779
0.0442,0.9797,0.0645,0.9774
0.0312,0.9825,0.0623,0.9785
0.0253,0.9885,0.0606,0.9769
0.0201,0.9887,0.0578,0.9785
0.0151,0.9904,0.0560,0.9806
0.0167,0.9894,0.0556,0.9800
0.0138,0.9911,0.0488,0.9821
0.0185,0.9908,0.0550,0.9811
0.0112,0.9935,0.0493,0.9821
0.0107,0.9939,0.0564,0.9811
0.0101,0.9941,0.0560,0.9821
0.0133,0.9934,0.0520,0.9816
0.0119,0.9927,0.0548,0.9821
0.0105,0.9940,0.0569,0.9827
0.0111,0.9935,0.0493,0.9827
0.0106,0.9927,0.0548,0.9832
0.0082,0.9945,0.0525,0.9827
0.0095,0.9934,0.0550,0.9832
0.0063,0.9955,0.0564,0.9827
0.0067,0.9959,0.0625,0.9806
0.0085,0.9944,0.0531,0.9832
0.0092,0.9954,0.0458,0.9848
0.0120,0.9931,0.0413,0.9858
0.0104,0.9931,0.0540,0.9832
0.0101,0.9938,0.0455,0.9848
0.0084,0.9953,0.0580,0.9821
0.0089,0.9935,0.0530,0.9832
0.0070,0.9960,0.0564,0.9848
0.0081,0.9944,0.0564,0.9858
0.0096,0.9929,0.0567,0.9842
0.0073,0.9971,0.0653,0.9837
0.0069,0.9955,0.0574,0.9837
0.0074,0.9955,0.0555,0.9837
0.0049,0.9963,0.0563,0.9832
0.0070,0.9960,0.0508,0.9827
0.0062,0.9958,0.0467,0.9832
0.0079,0.9963,0.0529,0.9842
0.0063,0.9960,0.0528,0.9837
0.0043,0.9973,0.0573,0.9832
0.0038,0.9977,0.0585,0.9863
0.0085,0.9968,0.0566,0.9848
0.0068,0.9960,0.0553,0.9848
0.0055,0.9957,0.0591,0.9848
0.0034,0.9973,0.0619,0.9837
0.0070,0.9966,0.0512,0.9837
0.0051,0.9964,0.0566,0.9832
0.0100,0.9943,0.0502,0.9842
0.0072,0.9949,0.0526,0.9827
0.0052,0.9968,0.0552,0.9821
0.0072,0.9949,0.0562,0.9832
0.0074,0.9957,0.0519,0.9837
0.0066,0.9959,0.0590,0.9827
0.0055,0.9964,0.0622,0.9827
